,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.029,0.483,0.525,-0.618,0.581,0.532,-0.763,-0.302,0.111,-0.614,-0.451,-0.484,0.548,0.641,-0.104,0.653
Goal 2 Score,0.029,1.0,0.185,0.419,-0.102,-0.04,-0.583,0.432,0.671,-0.607,0.16,-0.341,0.636,-0.105,0.181,0.612,-0.503
Goal 3 Score,0.483,0.185,1.0,0.014,-0.158,0.1,0.264,0.052,0.162,-0.134,-0.13,0.458,-0.283,0.009,-0.379,-0.024,0.075
Goal 4 Score,0.525,0.419,0.014,1.0,0.861,-0.347,-0.163,0.409,-0.455,0.623,0.692,0.504,0.103,-0.686,-0.576,-0.456,-0.114
Goal 5 Score,-0.618,-0.102,-0.158,0.861,1.0,0.466,0.551,-0.673,0.161,-0.362,-0.798,-0.388,-0.474,0.835,0.52,0.23,0.477
Goal 6 Score,0.581,-0.04,0.1,-0.347,0.466,1.0,-0.464,0.593,0.328,-0.093,0.551,0.063,0.503,-0.299,-0.299,0.166,-0.533
Goal 7 Score,0.532,-0.583,0.264,-0.163,0.551,-0.464,1.0,0.852,0.488,-0.413,0.681,-0.097,0.907,-0.561,-0.205,0.409,-0.878
Goal 8 Score,-0.763,0.432,0.052,0.409,-0.673,0.593,0.852,1.0,-0.373,0.311,-0.789,-0.111,-0.821,0.723,0.392,-0.31,0.838
Goal 9 Score,-0.302,0.671,0.162,-0.455,0.161,0.328,0.488,-0.373,1.0,0.675,-0.046,0.023,-0.476,0.019,0.053,-0.496,0.482
Goal 10 Score,0.111,-0.607,-0.134,0.623,-0.362,-0.093,-0.413,0.311,0.675,1.0,-0.202,-0.391,0.44,0.153,0.271,0.763,-0.502
Goal 11 Score,-0.614,0.16,-0.13,0.692,-0.798,0.551,0.681,-0.789,-0.046,-0.202,1.0,-0.278,-0.578,0.765,0.547,0.128,0.526
Goal 12 Score,-0.451,-0.341,0.458,0.504,-0.388,0.063,-0.097,-0.111,0.023,-0.391,-0.278,1.0,0.328,0.497,0.727,0.532,-0.152
Goal 13 Score,-0.484,0.636,-0.283,0.103,-0.474,0.503,0.907,-0.821,-0.476,0.44,-0.578,0.328,1.0,0.412,-0.032,-0.594,0.898
Goal 14 Score,0.548,-0.105,0.009,-0.686,0.835,-0.299,-0.561,0.723,0.019,0.153,0.765,0.497,0.412,1.0,-0.541,-0.217,-0.387
Goal 15 Score,0.641,0.181,-0.379,-0.576,0.52,-0.299,-0.205,0.392,0.053,0.271,0.547,0.727,-0.032,-0.541,1.0,-0.461,-0.156
Goal 16 Score,-0.104,0.612,-0.024,-0.456,0.23,0.166,0.409,-0.31,-0.496,0.763,0.128,0.532,-0.594,-0.217,-0.461,1.0,0.548
Goal 17 Score,0.653,-0.503,0.075,-0.114,0.477,-0.533,-0.878,0.838,0.482,-0.502,0.526,-0.152,0.898,-0.387,-0.156,0.548,1.0
