,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.581,0.401,0.761,0.604,-0.385,0.165,0.054,-0.813,0.615,-0.552,-0.556,-0.062,-0.01,-0.22,0.045,0.727
Goal 2 Score,-0.581,1.0,0.398,0.455,0.535,-0.469,0.2,0.311,-0.39,0.398,-0.264,-0.304,0.221,0.236,0.285,-0.054,0.415
Goal 3 Score,0.401,0.398,1.0,0.18,-0.376,0.886,-0.66,-0.834,0.603,-0.63,-0.327,0.118,-0.598,-0.326,-0.616,0.783,-0.04
Goal 4 Score,0.761,0.455,0.18,1.0,-0.382,-0.075,0.205,0.402,0.464,-0.246,0.83,0.448,0.379,0.234,0.487,-0.471,-0.8
Goal 5 Score,0.604,0.535,-0.376,-0.382,1.0,0.478,-0.141,-0.168,0.631,-0.737,0.367,0.499,0.167,-0.435,0.165,0.231,-0.419
Goal 6 Score,-0.385,-0.469,0.886,-0.075,0.478,1.0,0.657,0.862,-0.552,0.731,0.233,-0.258,0.624,0.426,0.588,-0.743,0.1
Goal 7 Score,0.165,0.2,-0.66,0.205,-0.141,0.657,1.0,-0.724,0.472,-0.597,-0.32,0.34,-0.625,-0.435,-0.676,0.795,0.252
Goal 8 Score,0.054,0.311,-0.834,0.402,-0.168,0.862,-0.724,1.0,0.345,-0.524,-0.556,0.037,-0.77,-0.416,-0.813,0.84,0.229
Goal 9 Score,-0.813,-0.39,0.603,0.464,0.631,-0.552,0.472,0.345,1.0,0.767,-0.284,-0.554,0.081,0.098,0.005,-0.357,0.493
Goal 10 Score,0.615,0.398,-0.63,-0.246,-0.737,0.731,-0.597,-0.524,0.767,1.0,0.119,0.646,-0.282,-0.55,-0.162,0.578,-0.231
Goal 11 Score,-0.552,-0.264,-0.327,0.83,0.367,0.233,-0.32,-0.556,-0.284,0.119,1.0,-0.451,-0.523,-0.18,-0.61,0.545,0.664
Goal 12 Score,-0.556,-0.304,0.118,0.448,0.499,-0.258,0.34,0.037,-0.554,0.646,-0.451,1.0,0.097,0.503,-0.141,-0.068,0.158
Goal 13 Score,-0.062,0.221,-0.598,0.379,0.167,0.624,-0.625,-0.77,0.081,-0.282,-0.523,0.097,1.0,-0.344,-0.805,0.55,0.327
Goal 14 Score,-0.01,0.236,-0.326,0.234,-0.435,0.426,-0.435,-0.416,0.098,-0.55,-0.18,0.503,-0.344,1.0,-0.323,0.506,0.41
Goal 15 Score,-0.22,0.285,-0.616,0.487,0.165,0.588,-0.676,-0.813,0.005,-0.162,-0.61,-0.141,-0.805,-0.323,1.0,0.682,0.445
Goal 16 Score,0.045,-0.054,0.783,-0.471,0.231,-0.743,0.795,0.84,-0.357,0.578,0.545,-0.068,0.55,0.506,0.682,1.0,-0.319
Goal 17 Score,0.727,0.415,-0.04,-0.8,-0.419,0.1,0.252,0.229,0.493,-0.231,0.664,0.158,0.327,0.41,0.445,-0.319,1.0
