,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.978,0.938,0.985,-0.971,0.754,0.978,-0.712,-0.916,-0.819,-0.634,0.984,-0.961,0.021,-0.703,0.968,0.704
Goal 2 Score,-0.978,1.0,0.89,0.979,-0.964,0.739,0.966,-0.643,-0.892,-0.828,-0.565,0.974,-0.95,0.008,-0.708,0.955,0.676
Goal 3 Score,0.938,0.89,1.0,-0.884,0.863,-0.602,-0.885,0.711,0.805,0.662,0.637,-0.912,0.854,-0.1,0.553,-0.862,-0.641
Goal 4 Score,0.985,0.979,-0.884,1.0,0.988,-0.777,-0.975,0.687,0.928,0.871,0.612,-0.989,0.973,0.014,0.726,-0.979,-0.71
Goal 5 Score,-0.971,-0.964,0.863,0.988,1.0,0.79,0.962,-0.64,-0.966,-0.923,-0.567,0.971,-0.991,-0.046,-0.774,0.982,0.691
Goal 6 Score,0.754,0.739,-0.602,-0.777,0.79,1.0,-0.778,0.64,0.783,0.737,0.637,-0.774,0.773,0.044,0.616,-0.786,-0.806
Goal 7 Score,0.978,0.966,-0.885,-0.975,0.962,-0.778,1.0,0.709,0.905,0.832,0.712,-0.98,0.958,-0.098,0.756,-0.976,-0.701
Goal 8 Score,-0.712,-0.643,0.711,0.687,-0.64,0.64,0.709,1.0,-0.559,-0.445,-0.712,0.714,-0.619,0.244,-0.404,0.687,0.678
Goal 9 Score,-0.916,-0.892,0.805,0.928,-0.966,0.783,0.905,-0.559,1.0,-0.948,-0.511,0.904,-0.981,-0.128,-0.827,0.95,0.593
Goal 10 Score,-0.819,-0.828,0.662,0.871,-0.923,0.737,0.832,-0.445,-0.948,1.0,-0.424,0.835,-0.937,-0.157,-0.857,0.897,0.534
Goal 11 Score,-0.634,-0.565,0.637,0.612,-0.567,0.637,0.712,-0.712,-0.511,-0.424,1.0,0.67,-0.571,0.43,-0.485,0.659,0.622
Goal 12 Score,0.984,0.974,-0.912,-0.989,0.971,-0.774,-0.98,0.714,0.904,0.835,0.67,1.0,0.959,-0.048,0.701,-0.972,-0.741
Goal 13 Score,-0.961,-0.95,0.854,0.973,-0.991,0.773,0.958,-0.619,-0.981,-0.937,-0.571,0.959,1.0,-0.046,-0.82,0.983,0.637
Goal 14 Score,0.021,0.008,-0.1,0.014,-0.046,0.044,-0.098,0.244,-0.128,-0.157,0.43,-0.048,-0.046,1.0,0.079,-0.04,-0.088
Goal 15 Score,-0.703,-0.708,0.553,0.726,-0.774,0.616,0.756,-0.404,-0.827,-0.857,-0.485,0.701,-0.82,0.079,1.0,0.789,0.362
Goal 16 Score,0.968,0.955,-0.862,-0.979,0.982,-0.786,-0.976,0.687,0.95,0.897,0.659,-0.972,0.983,-0.04,0.789,1.0,-0.661
Goal 17 Score,0.704,0.676,-0.641,-0.71,0.691,-0.806,-0.701,0.678,0.593,0.534,0.622,-0.741,0.637,-0.088,0.362,-0.661,1.0
