,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.7731458986493217,0.9603762735776267,0.8636932218959812,0.47295968946838507,0.7406413574318288,0.7562883626050853,0.6186560337268578,0.5627857436321665,0.3954003370325484,0.4974246109978985,-0.7600422086849543,-0.52611819364192,-0.39231447578204237,-0.19071938053128654,0.7479705928429399,0.3739268756495103
Goal 2 Score,0.7731458986493217,1.0,0.7933062793378304,0.7049356949446367,0.5077144764065386,0.6269087248156258,0.683753346294746,0.7549808696245871,0.6078614339616412,0.3260130664150993,0.16169727856290303,-0.5964805950086606,-0.6160489111242754,-0.20335268422239278,-0.267360104302357,0.6546919719748805,0.04593421333730348
Goal 3 Score,0.9603762735776267,0.7933062793378304,1.0,0.8896130270708166,0.5725041383206657,0.8421747730293001,0.8335193042367192,0.7110548799145988,0.6566135065425317,0.42813314801227387,0.521719708799307,-0.7542170009030785,-0.5390183744492119,-0.32420159630433776,-0.13085359212205958,0.7470673076729935,0.35834970956279233
Goal 4 Score,0.8636932218959812,0.7049356949446367,0.8896130270708166,1.0,0.5983419520266247,0.8103128640871907,0.7301772030690798,0.5782040261269848,0.5733782714818654,0.3016259290308926,0.5417597162804568,-0.7650991929580323,-0.5026052607707562,-0.34058743599453517,-0.22949709540839514,0.65128077863895,0.30974285247792693
Goal 5 Score,0.47295968946838507,0.5077144764065386,0.5725041383206657,0.5983419520266247,1.0,0.7126606083077792,0.5852528569417241,0.5515432967584876,0.6678662045622771,-0.0032771896963528216,0.5026344845436467,-0.5971952584723889,-0.31442987820859847,0.15396436402218405,0.21589855418508622,0.5399349140874867,0.6326438903830202
Goal 6 Score,0.7406413574318288,0.6269087248156258,0.8421747730293001,0.8103128640871907,0.7126606083077792,1.0,0.8027798682358268,0.7014369075814318,0.7018842532591488,0.43282762062091734,0.696166893195047,-0.7293077392831722,-0.33987705057730844,-0.09764035959096597,0.08938530187606429,0.6785146485813007,0.5083341539877742
Goal 7 Score,0.7562883626050853,0.683753346294746,0.8335193042367192,0.7301772030690798,0.5852528569417241,0.8027798682358268,1.0,0.5470660976054766,0.49800047230659156,0.2063892055505401,0.4834474510085334,-0.5487825419344331,-0.2561608468268352,-0.16723459307540425,-0.1534667245800608,0.5620310395463964,0.3640754501100336
Goal 8 Score,0.6186560337268578,0.7549808696245871,0.7110548799145988,0.5782040261269848,0.5515432967584876,0.7014369075814318,0.5470660976054766,1.0,0.8282302502588675,0.6605678080053687,0.36518643765744513,-0.6062823168871967,-0.550644366377032,-0.10189210415131446,0.05738403632135552,0.7413559775838502,0.24157867923504944
Goal 9 Score,0.5627857436321665,0.6078614339616412,0.6566135065425317,0.5733782714818654,0.6678662045622771,0.7018842532591488,0.49800047230659156,0.8282302502588675,1.0,0.5334963386088164,0.47029613331408265,-0.6117237746117319,-0.3899360991384565,-0.16262379963648926,0.28600044442877237,0.5943353290316354,0.4851787775720545
Goal 10 Score,0.3954003370325484,0.3260130664150993,0.42813314801227387,0.3016259290308926,-0.0032771896963528216,0.43282762062091734,0.2063892055505401,0.6605678080053687,0.5334963386088164,1.0,0.09566545983325203,-0.5360519333909007,-0.5026765198831316,-0.23081794831747676,0.09335968280675855,0.6097392414768494,0.03227536486228655
Goal 11 Score,0.4974246109978985,0.16169727856290303,0.521719708799307,0.5417597162804568,0.5026344845436467,0.696166893195047,0.4834474510085334,0.36518643765744513,0.47029613331408265,0.09566545983325203,1.0,-0.3756300044716077,0.24403351777596724,-0.16194388309796878,0.064879451806692,0.30458527443627376,0.7141129476647494
Goal 12 Score,-0.7600422086849543,-0.5964805950086606,-0.7542170009030785,-0.7650991929580323,-0.5971952584723889,-0.7293077392831722,-0.5487825419344331,-0.6062823168871967,-0.6117237746117319,-0.5360519333909007,-0.3756300044716077,1.0,0.637338999238402,0.3617661718588001,0.07409702620795515,-0.714632824148563,-0.4222861996192675
Goal 13 Score,-0.52611819364192,-0.6160489111242754,-0.5390183744492119,-0.5026052607707562,-0.31442987820859847,-0.33987705057730844,-0.2561608468268352,-0.550644366377032,-0.3899360991384565,-0.5026765198831316,0.24403351777596724,0.637338999238402,1.0,0.035196403080208195,-0.0032463172972905614,-0.678375699857453,0.17008504711010083
Goal 14 Score,-0.39231447578204237,-0.20335268422239278,-0.32420159630433776,-0.34058743599453517,0.15396436402218405,-0.09764035959096597,-0.16723459307540425,-0.10189210415131446,-0.16262379963648926,-0.23081794831747676,-0.16194388309796878,0.3617661718588001,0.035196403080208195,1.0,0.45288002968043956,-0.0643454778304227,0.010025530454077594
Goal 15 Score,-0.19071938053128654,-0.267360104302357,-0.13085359212205958,-0.22949709540839514,0.21589855418508622,0.08938530187606429,-0.1534667245800608,0.05738403632135552,0.28600044442877237,0.09335968280675855,0.064879451806692,0.07409702620795515,-0.0032463172972905614,0.45288002968043956,1.0,0.03370952717009302,0.41340346566727265
Goal 16 Score,0.7479705928429399,0.6546919719748805,0.7470673076729935,0.65128077863895,0.5399349140874867,0.6785146485813007,0.5620310395463964,0.7413559775838502,0.5943353290316354,0.6097392414768494,0.30458527443627376,-0.714632824148563,-0.678375699857453,-0.0643454778304227,0.03370952717009302,1.0,0.3730509959050281
Goal 17 Score,0.3739268756495103,0.04593421333730348,0.35834970956279233,0.30974285247792693,0.6326438903830202,0.5083341539877742,0.3640754501100336,0.24157867923504944,0.4851787775720545,0.03227536486228655,0.7141129476647494,-0.4222861996192675,0.17008504711010083,0.010025530454077594,0.41340346566727265,0.3730509959050281,1.0
