,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.7346722711779109,0.952434001986121,0.8056644867073007,0.5635157963257583,0.8382401300121328,0.8688768065772862,0.5311135285882145,0.6204834280118205,0.4900595274047818,0.7238981722614892,-0.7091487639306998,-0.618915014051554,-0.2901481557274621,-0.19071105650072387,0.7657677250766737,0.21719875494165514
Goal 2 Score,0.7346722711779109,1.0,0.8221722061183029,0.7700866923124546,0.5135854481720034,0.6448960168776674,0.7475109825996733,0.5786877118317673,0.6991514634673374,0.12901284435325813,0.5881486675046668,-0.7083075908941329,-0.5390097480113535,-0.22252823542504455,-0.11285314968670943,0.71991685930144,0.24256824927512477
Goal 3 Score,0.952434001986121,0.8221722061183029,1.0,0.8751521722842477,0.6216857138123839,0.8964525102489388,0.8750192089670392,0.6290413717298318,0.7871750489298659,0.4613846044040122,0.717838900042503,-0.8109167318250217,-0.673956464284235,-0.2303470271652249,-0.0748352521522159,0.8231466129224345,0.267833707974663
Goal 4 Score,0.8056644867073007,0.7700866923124546,0.8751521722842477,1.0,0.6435776430660397,0.7978064387592533,0.7468932400356002,0.5546554510887787,0.6964482477226238,0.24764785601092357,0.6759049370666782,-0.7556142445115918,-0.5657800430753812,-0.24914338371145286,-0.0829768862232781,0.6803887314173926,0.31266825121249003
Goal 5 Score,0.5635157963257583,0.5135854481720034,0.6216857138123839,0.6435776430660397,1.0,0.693278912495584,0.7259159523664112,0.6638355053708261,0.6132377106152158,0.05330394987209016,0.5957091987210339,-0.47531146139672775,-0.34865124212764037,0.26123595646793774,0.28519641486709196,0.7217166961358209,0.7946166628088839
Goal 6 Score,0.8382401300121328,0.6448960168776674,0.8964525102489388,0.7978064387592533,0.693278912495584,1.0,0.8434125097973947,0.7758287154225926,0.7409105213194516,0.4524234169810322,0.6483958179906977,-0.663616522607253,-0.4475959341948453,-0.09883949667915343,0.10919384700371086,0.7744829085028415,0.48702802607789486
Goal 7 Score,0.8688768065772862,0.7475109825996733,0.8750192089670392,0.7468932400356002,0.7259159523664112,0.8434125097973947,1.0,0.6586507721077002,0.6516123467802608,0.25198713108007526,0.648422928454254,-0.6459044485189626,-0.4786917237141127,-0.04681818231848646,-0.15336778908141724,0.7612288795002542,0.44754196848117944
Goal 8 Score,0.5311135285882145,0.5786877118317673,0.6290413717298318,0.5546554510887787,0.6638355053708261,0.7758287154225926,0.6586507721077002,1.0,0.7667343246593731,0.34944909595540635,0.43192518490023013,-0.396874598849553,-0.16244747250883373,0.03299790760589732,0.1182170205028472,0.6765128558420904,0.5665982915880986
Goal 9 Score,0.6204834280118205,0.6991514634673374,0.7871750489298659,0.6964482477226238,0.6132377106152158,0.7409105213194516,0.6516123467802608,0.7667343246593731,1.0,0.41501330233940037,0.5896950636909529,-0.7747221904703357,-0.5923564257314464,-0.057972437775649865,0.13075704096471688,0.7529650294925566,0.33650443955299314
Goal 10 Score,0.4900595274047818,0.12901284435325813,0.4613846044040122,0.24764785601092357,0.05330394987209016,0.4524234169810322,0.25198713108007526,0.34944909595540635,0.41501330233940037,1.0,0.13357577589544872,-0.32319677190812285,-0.4073631162471454,-0.08652401879934321,-0.04061064673265114,0.3109173866253987,-0.11804044861367592
Goal 11 Score,0.7238981722614892,0.5881486675046668,0.717838900042503,0.6759049370666782,0.5957091987210339,0.6483958179906977,0.648422928454254,0.43192518490023013,0.5896950636909529,0.13357577589544872,1.0,-0.7915911228350366,-0.5249339502636315,-0.13929639893957352,0.03531306050048613,0.7725723786774739,0.40803800500220117
