,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.619,0.645,0.074,0.653,0.611,0.135,-0.63,-0.25,0.357,-0.687,-0.254,-0.405,-0.911,-0.708,0.194,0.848
Goal 2 Score,-0.619,1.0,0.435,0.1,0.356,0.528,0.037,-0.276,-0.437,0.066,-0.728,-0.263,-0.524,-0.635,-0.698,0.52,0.711
Goal 3 Score,0.645,0.435,1.0,0.444,-0.589,-0.257,0.474,0.231,0.332,-0.198,0.578,-0.102,0.314,0.625,0.66,-0.327,-0.691
Goal 4 Score,0.074,0.1,0.444,1.0,-0.073,-0.489,-0.62,0.528,-0.278,-0.242,0.247,0.485,-0.249,0.107,-0.155,0.408,0.129
Goal 5 Score,0.653,0.356,-0.589,-0.073,1.0,-0.641,0.163,0.751,0.062,-0.394,0.639,0.27,-0.039,0.807,0.612,-0.006,-0.622
Goal 6 Score,0.611,0.528,-0.257,-0.489,-0.641,1.0,-0.416,0.855,-0.083,-0.328,0.778,0.642,-0.164,0.745,0.471,0.201,-0.405
Goal 7 Score,0.135,0.037,0.474,-0.62,0.163,-0.416,1.0,0.405,-0.293,-0.224,0.136,0.406,-0.124,0.112,-0.232,0.466,0.185
Goal 8 Score,-0.63,-0.276,0.231,0.528,0.751,0.855,0.405,1.0,0.279,0.406,-0.621,-0.458,0.22,-0.746,-0.399,-0.362,0.396
Goal 9 Score,-0.25,-0.437,0.332,-0.278,0.062,-0.083,-0.293,0.279,1.0,0.227,-0.326,-0.217,-0.738,-0.237,-0.358,0.802,0.554
Goal 10 Score,0.357,0.066,-0.198,-0.242,-0.394,-0.328,-0.224,0.406,0.227,1.0,0.344,0.314,0.049,0.386,0.074,0.089,-0.255
Goal 11 Score,-0.687,-0.728,0.578,0.247,0.639,0.778,0.136,-0.621,-0.326,0.344,1.0,-0.446,-0.315,-0.791,-0.725,0.258,0.711
Goal 12 Score,-0.254,-0.263,-0.102,0.485,0.27,0.642,0.406,-0.458,-0.217,0.314,-0.446,1.0,0.183,-0.364,-0.115,-0.132,0.151
Goal 13 Score,-0.405,-0.524,0.314,-0.249,-0.039,-0.164,-0.124,0.22,-0.738,0.049,-0.315,0.183,1.0,-0.272,-0.473,0.776,0.656
Goal 14 Score,-0.911,-0.635,0.625,0.107,0.807,0.745,0.112,-0.746,-0.237,0.386,-0.791,-0.364,-0.272,1.0,-0.715,0.158,0.837
Goal 15 Score,-0.708,-0.698,0.66,-0.155,0.612,0.471,-0.232,-0.399,-0.358,0.074,-0.725,-0.115,-0.473,-0.715,1.0,0.506,0.844
Goal 16 Score,0.194,0.52,-0.327,0.408,-0.006,0.201,0.466,-0.362,0.802,0.089,0.258,-0.132,0.776,0.158,0.506,1.0,-0.565
Goal 17 Score,0.848,0.711,-0.691,0.129,-0.622,-0.405,0.185,0.396,0.554,-0.255,0.711,0.151,0.656,0.837,0.844,-0.565,1.0
