,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.77,0.701,-0.085,0.653,0.395,-0.538,-0.618,0.196,0.259,0.428,-0.181,0.632,0.138,0.499,-0.321,-0.41
Goal 2 Score,0.77,1.0,-0.839,-0.064,-0.573,-0.569,0.804,0.885,-0.594,-0.023,-0.436,-0.216,-0.858,-0.079,-0.81,0.514,0.835
Goal 3 Score,0.701,-0.839,1.0,0.184,-0.628,-0.766,0.911,0.915,-0.7,0.059,-0.425,-0.416,-0.901,-0.221,-0.899,0.701,0.806
Goal 4 Score,-0.085,-0.064,0.184,1.0,0.135,-0.119,0.136,0.089,-0.252,0.458,0.379,-0.24,-0.075,0.385,0.038,-0.254,0.182
Goal 5 Score,0.653,-0.573,-0.628,0.135,1.0,-0.373,0.574,0.638,-0.151,-0.173,-0.109,-0.111,-0.504,-0.216,-0.57,0.107,0.395
Goal 6 Score,0.395,-0.569,-0.766,-0.119,-0.373,1.0,0.87,0.749,-0.784,0.291,-0.292,-0.562,-0.821,-0.141,-0.734,0.681,0.68
Goal 7 Score,-0.538,0.804,0.911,0.136,0.574,0.87,1.0,-0.949,0.843,-0.292,0.303,0.607,0.924,0.103,0.896,-0.611,-0.873
Goal 8 Score,-0.618,0.885,0.915,0.089,0.638,0.749,-0.949,1.0,0.753,-0.161,0.342,0.499,0.888,0.141,0.891,-0.554,-0.893
Goal 9 Score,0.196,-0.594,-0.7,-0.252,-0.151,-0.784,0.843,0.753,1.0,0.603,-0.209,-0.786,-0.816,0.064,-0.736,0.604,0.844
Goal 10 Score,0.259,-0.023,0.059,0.458,-0.173,0.291,-0.292,-0.161,0.603,1.0,-0.4,0.748,0.185,-0.516,0.174,0.135,-0.351
Goal 11 Score,0.428,-0.436,-0.425,0.379,-0.109,-0.292,0.303,0.342,-0.209,-0.4,1.0,0.203,-0.451,-0.451,-0.277,0.661,0.196
Goal 12 Score,-0.181,-0.216,-0.416,-0.24,-0.111,-0.562,0.607,0.499,-0.786,0.748,0.203,1.0,-0.412,0.298,-0.543,0.231,0.631
Goal 13 Score,0.632,-0.858,-0.901,-0.075,-0.504,-0.821,0.924,0.888,-0.816,0.185,-0.451,-0.412,1.0,-0.194,-0.878,0.692,0.821
Goal 14 Score,0.138,-0.079,-0.221,0.385,-0.216,-0.141,0.103,0.141,0.064,-0.516,-0.451,0.298,-0.194,1.0,-0.077,0.424,-0.085
Goal 15 Score,0.499,-0.81,-0.899,0.038,-0.57,-0.734,0.896,0.891,-0.736,0.174,-0.277,-0.543,-0.878,-0.077,1.0,0.588,0.867
Goal 16 Score,-0.321,0.514,0.701,-0.254,0.107,0.681,-0.611,-0.554,0.604,0.135,0.661,0.231,0.692,0.424,0.588,1.0,-0.519
Goal 17 Score,-0.41,0.835,0.806,0.182,0.395,0.68,-0.873,-0.893,0.844,-0.351,0.196,0.631,0.821,-0.085,0.867,-0.519,1.0
