,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.41,0.539,0.534,-0.627,0.469,0.107,0.199,0.028,0.105,-0.301,0.167,0.285,0.326,-0.309,-0.315,0.356
Goal 2 Score,-0.41,1.0,-0.159,0.902,-0.878,0.811,0.732,-0.393,0.708,0.854,-0.862,0.518,0.842,0.824,-0.818,-0.569,-0.374
Goal 3 Score,0.539,-0.159,1.0,0.204,0.1,-0.125,0.094,0.029,0.111,0.248,-0.027,0.032,0.063,0.317,0.049,0.172,-0.548
Goal 4 Score,0.534,0.902,0.204,1.0,0.796,-0.634,-0.46,0.081,-0.498,-0.687,0.725,-0.51,-0.725,-0.85,0.633,0.41,0.301
Goal 5 Score,-0.627,-0.878,0.1,0.796,1.0,0.912,0.708,-0.379,0.635,0.633,-0.842,0.404,0.816,0.654,-0.771,-0.543,-0.03
Goal 6 Score,0.469,0.811,-0.125,-0.634,0.912,1.0,-0.819,0.592,-0.719,-0.632,0.897,-0.454,-0.847,-0.59,0.819,0.52,0.028
Goal 7 Score,0.107,0.732,0.094,-0.46,0.708,-0.819,1.0,0.826,-0.923,-0.756,0.878,-0.553,-0.789,-0.457,0.819,0.617,0.357
Goal 8 Score,0.199,-0.393,0.029,0.081,-0.379,0.592,0.826,1.0,0.834,0.54,-0.675,0.424,0.562,0.093,-0.638,-0.389,-0.255
Goal 9 Score,0.028,0.708,0.111,-0.498,0.635,-0.719,-0.923,0.834,1.0,-0.772,0.89,-0.674,-0.816,-0.441,0.834,0.62,0.45
Goal 10 Score,0.105,0.854,0.248,-0.687,0.633,-0.632,-0.756,0.54,-0.772,1.0,0.758,-0.469,-0.781,-0.682,0.761,0.669,0.603
Goal 11 Score,-0.301,-0.862,-0.027,0.725,-0.842,0.897,0.878,-0.675,0.89,0.758,1.0,0.683,0.907,0.633,-0.891,-0.537,-0.23
Goal 12 Score,0.167,0.518,0.032,-0.51,0.404,-0.454,-0.553,0.424,-0.674,-0.469,0.683,1.0,-0.476,-0.402,0.62,0.268,0.21
Goal 13 Score,0.285,0.842,0.063,-0.725,0.816,-0.847,-0.789,0.562,-0.816,-0.781,0.907,-0.476,1.0,-0.681,0.805,0.568,0.341
Goal 14 Score,0.326,0.824,0.317,-0.85,0.654,-0.59,-0.457,0.093,-0.441,-0.682,0.633,-0.402,-0.681,1.0,0.611,0.362,0.409
Goal 15 Score,-0.309,-0.818,0.049,0.633,-0.771,0.819,0.819,-0.638,0.834,0.761,-0.891,0.62,0.805,0.611,1.0,-0.58,-0.167
Goal 16 Score,-0.315,-0.569,0.172,0.41,-0.543,0.52,0.617,-0.389,0.62,0.669,-0.537,0.268,0.568,0.362,-0.58,1.0,-0.346
Goal 17 Score,0.356,-0.374,-0.548,0.301,-0.03,0.028,0.357,-0.255,0.45,0.603,-0.23,0.21,0.341,0.409,-0.167,-0.346,1.0
