,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.546,0.229,0.058,-0.443,0.767,0.761,-0.081,0.208,-0.206,-0.313,0.213,-0.133,-0.262,-0.122,0.014,-0.104
Goal 2 Score,-0.546,1.0,0.513,0.316,-0.344,0.485,0.18,0.05,0.023,-0.434,-0.158,0.342,-0.204,-0.026,-0.267,0.037,-0.076
Goal 3 Score,0.229,0.513,1.0,0.131,0.104,-0.174,0.177,-0.22,0.288,0.551,-0.257,-0.023,0.035,-0.263,0.386,0.492,0.343
Goal 4 Score,0.058,0.316,0.131,1.0,0.141,0.065,-0.024,0.608,-0.362,0.166,0.764,-0.546,0.423,0.132,-0.344,-0.447,-0.049
Goal 5 Score,-0.443,-0.344,0.104,0.141,1.0,0.273,0.2,0.011,0.109,-0.152,-0.11,0.046,-0.232,0.152,-0.155,0.111,0.261
Goal 6 Score,0.767,0.485,-0.174,0.065,0.273,1.0,-0.634,0.153,-0.11,0.101,0.237,-0.011,-0.165,0.224,0.259,0.018,0.183
Goal 7 Score,0.761,0.18,0.177,-0.024,0.2,-0.634,1.0,0.335,-0.301,0.081,0.496,-0.323,0.178,0.555,-0.283,-0.195,0.187
Goal 8 Score,-0.081,0.05,-0.22,0.608,0.011,0.153,0.335,1.0,0.298,-0.055,-0.76,0.432,-0.341,-0.447,0.605,0.5,0.003
Goal 9 Score,0.208,0.023,0.288,-0.362,0.109,-0.11,-0.301,0.298,1.0,-0.384,0.532,-0.397,-0.073,0.039,-0.134,-0.173,-0.031
Goal 10 Score,-0.206,-0.434,0.551,0.166,-0.152,0.101,0.081,-0.055,-0.384,1.0,-0.067,0.207,-0.355,-0.172,0.114,-0.004,-0.361
Goal 11 Score,-0.313,-0.158,-0.257,0.764,-0.11,0.237,0.496,-0.76,0.532,-0.067,1.0,0.635,-0.462,-0.397,0.497,0.561,0.019
Goal 12 Score,0.213,0.342,-0.023,-0.546,0.046,-0.011,-0.323,0.432,-0.397,0.207,0.635,1.0,0.684,0.245,-0.346,-0.537,0.131
Goal 13 Score,-0.133,-0.204,0.035,0.423,-0.232,-0.165,0.178,-0.341,-0.073,-0.355,-0.462,0.684,1.0,-0.113,0.334,0.399,0.091
Goal 14 Score,-0.262,-0.026,-0.263,0.132,0.152,0.224,0.555,-0.447,0.039,-0.172,-0.397,0.245,-0.113,1.0,0.716,0.403,0.033
Goal 15 Score,-0.122,-0.267,0.386,-0.344,-0.155,0.259,-0.283,0.605,-0.134,0.114,0.497,-0.346,0.334,0.716,1.0,-0.471,-0.072
Goal 16 Score,0.014,0.037,0.492,-0.447,0.111,0.018,-0.195,0.5,-0.173,-0.004,0.561,-0.537,0.399,0.403,-0.471,1.0,-0.27
Goal 17 Score,-0.104,-0.076,0.343,-0.049,0.261,0.183,0.187,0.003,-0.031,-0.361,0.019,0.131,0.091,0.033,-0.072,-0.27,1.0
