,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.702,0.565,0.556,-0.102,0.16,-0.334,0.105,-0.885,0.661,0.634,0.435,-0.637,0.057,-0.527,-0.036,0.704
Goal 2 Score,0.702,1.0,0.076,-0.536,-0.333,-0.599,0.42,0.509,0.565,-0.385,-0.647,-0.363,0.353,0.099,0.567,-0.308,-0.62
Goal 3 Score,0.565,0.076,1.0,-0.169,0.472,0.542,0.144,-0.782,0.612,-0.455,-0.214,-0.273,0.487,-0.171,0.121,0.434,-0.217
Goal 4 Score,0.556,-0.536,-0.169,1.0,0.425,-0.456,0.845,-0.015,0.694,0.111,-0.615,-0.848,0.814,-0.362,0.771,-0.611,-0.716
Goal 5 Score,-0.102,-0.333,0.472,0.425,1.0,-0.279,-0.237,0.703,-0.293,-0.183,-0.019,0.408,-0.563,0.482,-0.14,-0.004,0.26
Goal 6 Score,0.16,-0.599,0.542,-0.456,-0.279,1.0,0.423,0.776,0.063,0.165,-0.206,-0.264,0.057,-0.073,0.559,-0.58,-0.184
Goal 7 Score,-0.334,0.42,0.144,0.845,-0.237,0.423,1.0,-0.015,-0.497,-0.349,0.676,0.902,-0.688,0.243,-0.841,0.711,0.469
Goal 8 Score,0.105,0.509,-0.782,-0.015,0.703,0.776,-0.015,1.0,0.312,-0.118,0.024,-0.187,0.421,-0.15,-0.139,0.419,-0.045
Goal 9 Score,-0.885,0.565,0.612,0.694,-0.293,0.063,-0.497,0.312,1.0,0.463,0.623,0.581,-0.824,0.128,-0.531,0.069,0.774
Goal 10 Score,0.661,-0.385,-0.455,0.111,-0.183,0.165,-0.349,-0.118,0.463,1.0,-0.105,0.235,0.058,0.177,-0.116,0.624,-0.227
Goal 11 Score,0.634,-0.647,-0.214,-0.615,-0.019,-0.206,0.676,0.024,0.623,-0.105,1.0,-0.766,0.682,0.092,0.718,-0.461,-0.619
Goal 12 Score,0.435,-0.363,-0.273,-0.848,0.408,-0.264,0.902,-0.187,0.581,0.235,-0.766,1.0,0.852,-0.211,0.808,-0.632,-0.525
Goal 13 Score,-0.637,0.353,0.487,0.814,-0.563,0.057,-0.688,0.421,-0.824,0.058,0.682,0.852,1.0,0.225,-0.661,0.314,0.74
Goal 14 Score,0.057,0.099,-0.171,-0.362,0.482,-0.073,0.243,-0.15,0.128,0.177,0.092,-0.211,0.225,1.0,0.189,-0.087,-0.173
Goal 15 Score,-0.527,0.567,0.121,0.771,-0.14,0.559,-0.841,-0.139,-0.531,-0.116,0.718,0.808,-0.661,0.189,1.0,0.581,0.541
Goal 16 Score,-0.036,-0.308,0.434,-0.611,-0.004,-0.58,0.711,0.419,0.069,0.624,-0.461,-0.632,0.314,-0.087,0.581,1.0,-0.275
Goal 17 Score,0.704,-0.62,-0.217,-0.716,0.26,-0.184,0.469,-0.045,0.774,-0.227,-0.619,-0.525,0.74,-0.173,0.541,-0.275,1.0
