,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.3076302677420611,0.9151610758070655,0.7661790330581124,0.49504272026255614,0.8015373074563,0.6974979542373616,0.36033939922507385,0.5763813963077435,0.6218193685421476,0.8122971680676517,-0.551144904584956,-0.6368433192469245,-0.17934708197722574,0.018200218178262593,0.842823442644066,0.6091688236011396
Goal 2 Score,0.3076302677420611,1.0,0.5083697898346095,0.6356210543741643,0.7729966418297592,0.5667409494279512,0.5725013351044296,0.5930846063871024,0.6217803359949385,-0.09851729834360878,0.3783599738420882,-0.3240773093748778,-0.3350994774260143,0.40755646066967116,0.1737128064016832,0.506919518899793,0.44073612861033856
Goal 3 Score,0.9151610758070655,0.5083697898346095,1.0,0.8878803447277012,0.6458109736539036,0.9093749756659858,0.8074463468738672,0.5367501281779848,0.754162119237931,0.4847019455918282,0.8395615807979079,-0.6559138201523829,-0.6894231249672511,-0.0711151219786901,0.0187380555425084,0.8757427596240231,0.749779339491357
Goal 4 Score,0.7661790330581124,0.6356210543741643,0.8878803447277012,1.0,0.7765050579716101,0.8349102668600302,0.7543336164932201,0.5616945141069744,0.7671522863155702,0.3892589253208227,0.7497867477442761,-0.6179228836057734,-0.6688169967362566,-0.07091397262680856,0.07276525162787316,0.8000566909311869,0.5946569921357738
Goal 5 Score,0.49504272026255614,0.7729966418297592,0.6458109736539036,0.7765050579716101,1.0,0.7223566250639133,0.743430476716047,0.5845435479496711,0.763313822977389,0.19804244845253857,0.5465260077945624,-0.610241816441896,-0.6564586451192697,0.2893622784163526,0.1607547652960819,0.6528102846166313,0.5953630044967707
Goal 6 Score,0.8015373074563,0.5667409494279512,0.9093749756659858,0.8349102668600302,0.7223566250639133,1.0,0.8396905657834839,0.5967237348909777,0.8323576887967589,0.3953008590273448,0.7319032776425547,-0.6901237959626132,-0.6339237477789622,0.029796844522069297,0.08541004410452781,0.7810658199559678,0.751457735058298
Goal 7 Score,0.6974979542373616,0.5725013351044296,0.8074463468738672,0.7543336164932201,0.743430476716047,0.8396905657834839,1.0,0.3669056814083364,0.6974578581461014,0.17118248332369013,0.8088913722196028,-0.4748305401365622,-0.49068601181190696,0.11416814233345991,-0.12607809975125023,0.7784371171489778,0.7137138448047896
Goal 8 Score,0.36033939922507385,0.5930846063871024,0.5367501281779848,0.5616945141069744,0.5845435479496711,0.5967237348909777,0.3669056814083364,1.0,0.7083466654632462,0.2522799476015268,0.26320657176273465,-0.613148586211217,-0.5519179259305723,0.09276976297954538,0.4537979866718986,0.471706163142292,0.3449590294055091
Goal 9 Score,0.5763813963077435,0.6217803359949385,0.754162119237931,0.7671522863155702,0.763313822977389,0.8323576887967589,0.6974578581461014,0.7083466654632462,1.0,0.18955081307546753,0.5173172883555248,-0.7717653856074179,-0.6975482339177949,0.29350854007947486,0.2939905051661033,0.6865504973583086,0.7818053915725895
Goal 10 Score,0.6218193685421476,-0.09851729834360878,0.4847019455918282,0.3892589253208227,0.19804244845253857,0.3953008590273448,0.17118248332369013,0.2522799476015268,0.18955081307546753,1.0,0.41181164027016626,-0.48461460424163166,-0.6329350043316603,-0.25576160932734054,2.579901144613216e-05,0.5131515449062808,0.18024580163585144
