,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.112,0.279,-0.169,-0.476,0.663,0.552,0.383,-0.543,0.102,-0.52,-0.238,-0.58,0.297,-0.618,0.264,0.395
Goal 2 Score,-0.112,1.0,-0.465,0.569,0.211,-0.206,-0.162,-0.515,0.429,0.55,-0.03,0.337,0.421,-0.228,0.176,0.209,0.018
Goal 3 Score,0.279,-0.465,1.0,0.84,0.432,-0.469,-0.582,-0.756,0.761,0.041,-0.05,0.715,0.548,-0.516,0.221,0.588,-0.009
Goal 4 Score,-0.169,0.569,0.84,1.0,-0.475,0.617,0.745,0.864,-0.773,-0.209,0.284,-0.774,-0.636,0.44,-0.181,-0.683,-0.159
Goal 5 Score,-0.476,0.211,0.432,-0.475,1.0,0.593,0.57,0.624,-0.516,-0.195,-0.221,-0.486,-0.512,0.455,-0.523,-0.143,0.134
Goal 6 Score,0.663,-0.206,-0.469,0.617,0.593,1.0,-0.689,-0.734,0.792,0.277,0.206,0.589,0.801,-0.421,0.501,0.118,-0.197
Goal 7 Score,0.552,-0.162,-0.582,0.745,0.57,-0.689,1.0,-0.747,0.709,-0.099,0.005,0.554,0.69,-0.409,0.339,0.458,0.213
Goal 8 Score,0.383,-0.515,-0.756,0.864,0.624,-0.734,-0.747,1.0,0.881,0.337,0.073,0.73,0.791,-0.514,0.418,0.458,-0.091
Goal 9 Score,-0.543,0.429,0.761,-0.773,-0.516,0.792,0.709,0.881,1.0,-0.287,-0.185,-0.78,-0.899,0.693,-0.45,-0.269,0.26
Goal 10 Score,0.102,0.55,0.041,-0.209,-0.195,0.277,-0.099,0.337,-0.287,1.0,-0.138,-0.153,-0.403,0.106,-0.124,0.221,0.217
Goal 11 Score,-0.52,-0.03,-0.05,0.284,-0.221,0.206,0.005,0.073,-0.185,-0.138,1.0,0.227,-0.39,0.174,-0.657,0.66,0.442
Goal 12 Score,-0.238,0.337,0.715,-0.774,-0.486,0.589,0.554,0.73,-0.78,-0.153,0.227,1.0,-0.535,0.667,-0.169,-0.579,0.146
Goal 13 Score,-0.58,0.421,0.548,-0.636,-0.512,0.801,0.69,0.791,-0.899,-0.403,-0.39,-0.535,1.0,0.586,-0.595,-0.02,0.224
Goal 14 Score,0.297,-0.228,-0.516,0.44,0.455,-0.421,-0.409,-0.514,0.693,0.106,0.174,0.667,0.586,1.0,0.388,0.163,-0.292
Goal 15 Score,-0.618,0.176,0.221,-0.181,-0.523,0.501,0.339,0.418,-0.45,-0.124,-0.657,-0.169,-0.595,0.388,1.0,0.359,0.417
Goal 16 Score,0.264,0.209,0.588,-0.683,-0.143,0.118,0.458,0.458,-0.269,0.221,0.66,-0.579,-0.02,0.163,0.359,1.0,-0.439
Goal 17 Score,0.395,0.018,-0.009,-0.159,0.134,-0.197,0.213,-0.091,0.26,0.217,0.442,0.146,0.224,-0.292,0.417,-0.439,1.0
