,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.373,0.61,-0.254,-0.108,0.499,0.811,-0.864,0.281,0.852,0.606,0.335,0.483,0.609,0.544,0.026,-0.355
Goal 2 Score,0.373,1.0,0.334,0.807,-0.023,-0.326,-0.706,0.33,0.409,-0.136,-0.157,0.514,-0.159,0.263,0.377,0.674,-0.477
Goal 3 Score,0.61,0.334,1.0,-0.463,0.244,-0.151,-0.104,0.637,-0.746,-0.787,-0.516,-0.859,-0.329,-0.918,-0.893,-0.484,0.852
Goal 4 Score,-0.254,0.807,-0.463,1.0,0.175,0.175,0.615,-0.139,-0.589,-0.088,0.139,-0.669,0.093,-0.471,-0.479,-0.595,0.653
Goal 5 Score,-0.108,-0.023,0.244,0.175,1.0,0.303,-0.106,0.07,0.539,0.08,-0.057,0.094,0.399,0.236,0.038,-0.198,-0.077
Goal 6 Score,0.499,-0.326,-0.151,0.175,0.303,1.0,-0.426,0.27,-0.264,-0.345,0.179,0.111,-0.724,-0.152,-0.024,0.351,-0.081
Goal 7 Score,0.811,-0.706,-0.104,0.615,-0.106,-0.426,1.0,0.729,0.132,-0.612,-0.488,0.07,-0.317,-0.224,-0.135,0.222,-0.031
Goal 8 Score,-0.864,0.33,0.637,-0.139,0.07,0.27,0.729,1.0,0.236,0.888,0.774,0.518,0.209,0.709,0.675,0.265,-0.548
Goal 9 Score,0.281,0.409,-0.746,-0.589,0.539,-0.264,0.132,0.236,1.0,-0.507,-0.072,-0.657,-0.554,-0.729,-0.59,-0.21,0.609
Goal 10 Score,0.852,-0.136,-0.787,-0.088,0.08,-0.345,-0.612,0.888,-0.507,1.0,-0.696,-0.685,-0.366,-0.87,-0.716,-0.289,0.693
Goal 11 Score,0.606,-0.157,-0.516,0.139,-0.057,0.179,-0.488,0.774,-0.072,-0.696,1.0,-0.552,0.17,-0.6,-0.555,-0.423,0.539
Goal 12 Score,0.335,0.514,-0.859,-0.669,0.094,0.111,0.07,0.518,-0.657,-0.685,-0.552,1.0,0.056,-0.893,-0.858,-0.753,0.968
Goal 13 Score,0.483,-0.159,-0.329,0.093,0.399,-0.724,-0.317,0.209,-0.554,-0.366,0.17,0.056,1.0,-0.276,-0.138,0.367,-0.039
Goal 14 Score,0.609,0.263,-0.918,-0.471,0.236,-0.152,-0.224,0.709,-0.729,-0.87,-0.6,-0.893,-0.276,1.0,-0.871,-0.552,0.903
Goal 15 Score,0.544,0.377,-0.893,-0.479,0.038,-0.024,-0.135,0.675,-0.59,-0.716,-0.555,-0.858,-0.138,-0.871,1.0,-0.655,0.865
Goal 16 Score,0.026,0.674,-0.484,-0.595,-0.198,0.351,0.222,0.265,-0.21,-0.289,-0.423,-0.753,0.367,-0.552,-0.655,1.0,0.759
Goal 17 Score,-0.355,-0.477,0.852,0.653,-0.077,-0.081,-0.031,-0.548,0.609,0.693,0.539,0.968,-0.039,0.903,0.865,0.759,1.0
