,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.592,0.071,0.618,-0.598,0.357,0.341,0.019,0.117,0.158,-0.22,-0.066,-0.445,-0.55,0.19,-0.213,0.311
Goal 2 Score,-0.592,1.0,-0.542,0.93,-0.805,0.47,-0.23,-0.043,0.406,-0.234,0.485,0.044,-0.713,-0.74,0.679,0.511,0.677
Goal 3 Score,0.071,-0.542,1.0,0.493,-0.611,0.426,-0.052,-0.528,0.772,0.112,0.653,-0.338,-0.151,-0.137,0.215,0.548,0.25
Goal 4 Score,0.618,0.93,0.493,1.0,0.805,-0.44,0.125,0.148,-0.422,0.077,-0.255,0.083,0.657,0.611,-0.545,-0.374,-0.532
Goal 5 Score,-0.598,-0.805,-0.611,0.805,1.0,0.683,0.148,-0.398,0.653,0.126,0.279,-0.386,-0.322,-0.436,0.336,0.205,0.398
Goal 6 Score,0.357,0.47,0.426,-0.44,0.683,1.0,-0.033,0.207,-0.351,-0.018,-0.198,0.288,0.087,0.264,-0.187,-0.205,-0.236
Goal 7 Score,0.341,-0.23,-0.052,0.125,0.148,-0.033,1.0,0.667,-0.409,-0.849,0.615,0.556,-0.464,-0.409,0.751,0.683,0.605
Goal 8 Score,0.019,-0.043,-0.528,0.148,-0.398,0.207,0.667,1.0,0.817,0.697,-0.109,-0.688,0.381,0.408,-0.495,-0.15,-0.464
Goal 9 Score,0.117,0.406,0.772,-0.422,0.653,-0.351,-0.409,0.817,1.0,-0.512,-0.241,0.41,-0.054,-0.119,0.167,-0.071,0.133
Goal 10 Score,0.158,-0.234,0.112,0.077,0.126,-0.018,-0.849,0.697,-0.512,1.0,0.539,0.518,-0.491,-0.511,0.794,0.605,0.688
Goal 11 Score,-0.22,0.485,0.653,-0.255,0.279,-0.198,0.615,-0.109,-0.241,0.539,1.0,-0.209,0.377,0.437,-0.641,-0.759,-0.564
Goal 12 Score,-0.066,0.044,-0.338,0.083,-0.386,0.288,0.556,-0.688,0.41,0.518,-0.209,1.0,0.534,0.305,-0.411,-0.236,-0.283
Goal 13 Score,-0.445,-0.713,-0.151,0.657,-0.322,0.087,-0.464,0.381,-0.054,-0.491,0.377,0.534,1.0,-0.744,0.778,0.436,0.706
Goal 14 Score,-0.55,-0.74,-0.137,0.611,-0.436,0.264,-0.409,0.408,-0.119,-0.511,0.437,0.305,-0.744,1.0,0.794,0.452,0.73
Goal 15 Score,0.19,0.679,0.215,-0.545,0.336,-0.187,0.751,-0.495,0.167,0.794,-0.641,-0.411,0.778,0.794,1.0,-0.674,-0.881
Goal 16 Score,-0.213,0.511,0.548,-0.374,0.205,-0.205,0.683,-0.15,-0.071,0.605,-0.759,-0.236,0.436,0.452,-0.674,1.0,-0.613
Goal 17 Score,0.311,0.677,0.25,-0.532,0.398,-0.236,0.605,-0.464,0.133,0.688,-0.564,-0.283,0.706,0.73,-0.881,-0.613,1.0
