,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.393,0.344,0.62,0.27,-0.638,0.785,-0.021,0.339,0.811,0.33,0.022,0.713,0.251,0.491,-0.118,-0.13
Goal 2 Score,-0.393,1.0,-0.314,0.552,-0.059,0.064,0.226,-0.095,0.493,0.126,-0.133,0.136,0.225,-0.157,0.523,0.197,-0.005
Goal 3 Score,0.344,-0.314,1.0,0.008,-0.48,0.523,-0.186,0.224,0.024,-0.477,-0.058,-0.138,-0.323,-0.245,-0.288,0.137,0.297
Goal 4 Score,0.62,0.552,0.008,1.0,-0.015,0.411,-0.35,0.345,-0.582,-0.537,0.251,-0.357,-0.512,-0.264,-0.574,-0.367,0.307
Goal 5 Score,0.27,-0.059,-0.48,-0.015,1.0,0.47,-0.342,0.314,-0.281,-0.562,0.028,-0.468,-0.557,-0.103,-0.323,-0.342,0.516
Goal 6 Score,-0.638,0.064,0.523,0.411,0.47,1.0,0.656,0.095,0.262,0.878,0.441,0.069,0.729,0.576,0.42,-0.114,-0.287
Goal 7 Score,0.785,0.226,-0.186,-0.35,-0.342,0.656,1.0,-0.104,-0.201,-0.785,-0.434,0.133,-0.679,-0.274,-0.381,0.287,-0.068
Goal 8 Score,-0.021,-0.095,0.224,0.345,0.314,0.095,-0.104,1.0,0.436,0.116,-0.578,0.581,0.148,0.122,0.283,0.522,-0.292
Goal 9 Score,0.339,0.493,0.024,-0.582,-0.281,0.262,-0.201,0.436,1.0,-0.418,0.184,-0.604,-0.547,-0.145,-0.515,-0.417,0.393
Goal 10 Score,0.811,0.126,-0.477,-0.537,-0.562,0.878,-0.785,0.116,-0.418,1.0,-0.322,-0.164,-0.895,-0.496,-0.534,0.046,0.239
Goal 11 Score,0.33,-0.133,-0.058,0.251,0.028,0.441,-0.434,-0.578,0.184,-0.322,1.0,0.553,-0.271,-0.385,0.208,0.666,-0.293
Goal 12 Score,0.022,0.136,-0.138,-0.357,-0.468,0.069,0.133,0.581,-0.604,-0.164,0.553,1.0,-0.117,0.022,-0.424,-0.837,0.653
Goal 13 Score,0.713,0.225,-0.323,-0.512,-0.557,0.729,-0.679,0.148,-0.547,-0.895,-0.271,-0.117,1.0,-0.441,-0.456,-0.023,0.247
Goal 14 Score,0.251,-0.157,-0.245,-0.264,-0.103,0.576,-0.274,0.122,-0.145,-0.496,-0.385,0.022,-0.441,1.0,-0.017,0.076,0.104
Goal 15 Score,0.491,0.523,-0.288,-0.574,-0.323,0.42,-0.381,0.283,-0.515,-0.534,0.208,-0.424,-0.456,-0.017,1.0,-0.223,0.208
Goal 16 Score,-0.118,0.197,0.137,-0.367,-0.342,-0.114,0.287,0.522,-0.417,0.046,0.666,-0.837,-0.023,0.076,-0.223,1.0,0.638
Goal 17 Score,-0.13,-0.005,0.297,0.307,0.516,-0.287,-0.068,-0.292,0.393,0.239,-0.293,0.653,0.247,0.104,0.208,0.638,1.0
