,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.72,-0.641,-0.264,-0.546,0.768,0.35,-0.183,-0.54,0.455,0.61,-0.778,0.388,0.09,-0.006,-0.516,0.544
Goal 2 Score,0.72,1.0,0.7,0.444,0.158,-0.452,-0.508,-0.102,0.575,-0.254,-0.518,0.685,-0.447,0.001,-0.111,0.711,-0.579
Goal 3 Score,-0.641,0.7,1.0,-0.196,-0.51,0.724,0.58,-0.216,-0.333,0.593,0.839,-0.89,0.718,0.084,0.301,-0.671,0.187
Goal 4 Score,-0.264,0.444,-0.196,1.0,0.181,0.088,0.531,0.419,-0.639,-0.085,0.225,-0.263,0.082,-0.217,0.286,-0.403,0.467
Goal 5 Score,-0.546,0.158,-0.51,0.181,1.0,0.648,0.156,-0.345,-0.075,0.445,0.515,-0.518,0.245,0.017,-0.016,-0.124,0.134
Goal 6 Score,0.768,-0.452,0.724,0.088,0.648,1.0,-0.098,0.599,0.172,-0.778,-0.852,0.836,-0.573,-0.234,0.079,0.417,-0.077
Goal 7 Score,0.35,-0.508,0.58,0.531,0.156,-0.098,1.0,-0.551,0.653,0.145,-0.275,0.439,-0.337,0.135,-0.651,0.571,-0.4
Goal 8 Score,-0.183,-0.102,-0.216,0.419,-0.345,0.599,-0.551,1.0,0.562,0.778,0.534,-0.333,0.376,0.232,-0.329,0.065,-0.529
Goal 9 Score,-0.54,0.575,-0.333,-0.639,-0.075,0.172,0.653,0.562,1.0,-0.098,0.091,-0.431,0.087,0.036,0.424,-0.313,0.795
Goal 10 Score,0.455,-0.254,0.593,-0.085,0.445,-0.778,0.145,0.778,-0.098,1.0,-0.784,0.738,-0.696,-0.337,-0.027,0.237,0.198
Goal 11 Score,0.61,-0.518,0.839,0.225,0.515,-0.852,-0.275,0.534,0.091,-0.784,1.0,0.851,-0.706,-0.067,-0.086,0.64,0.068
Goal 12 Score,-0.778,0.685,-0.89,-0.263,-0.518,0.836,0.439,-0.333,-0.431,0.738,0.851,1.0,0.798,0.27,0.296,-0.602,0.244
Goal 13 Score,0.388,-0.447,0.718,0.082,0.245,-0.573,-0.337,0.376,0.087,-0.696,-0.706,0.798,1.0,-0.381,-0.506,0.417,0.123
Goal 14 Score,0.09,0.001,0.084,-0.217,0.017,-0.234,0.135,0.232,0.036,-0.337,-0.067,0.27,-0.381,1.0,-0.073,-0.092,0.054
Goal 15 Score,-0.006,-0.111,0.301,0.286,-0.016,0.079,-0.651,-0.329,0.424,-0.027,-0.086,0.296,-0.506,-0.073,1.0,0.036,-0.073
Goal 16 Score,-0.516,0.711,-0.671,-0.403,-0.124,0.417,0.571,0.065,-0.313,0.237,0.64,-0.602,0.417,-0.092,0.036,1.0,0.219
Goal 17 Score,0.544,-0.579,0.187,0.467,0.134,-0.077,-0.4,-0.529,0.795,0.198,0.068,0.244,0.123,0.054,-0.073,0.219,1.0
