,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.87,-0.162,0.578,-0.859,-0.012,0.551,-0.387,-0.802,0.857,-0.622,-0.886,0.816,-0.369,-0.86,-0.839,0.873
Goal 2 Score,0.87,1.0,0.52,-0.558,0.89,0.183,-0.694,0.325,0.857,-0.954,0.605,0.989,-0.906,0.202,0.973,0.968,-0.967
Goal 3 Score,-0.162,0.52,1.0,0.297,-0.251,-0.128,0.492,0.128,-0.446,0.479,-0.236,-0.466,0.427,0.071,-0.494,-0.48,0.486
Goal 4 Score,0.578,-0.558,0.297,1.0,0.435,-0.464,0.068,0.079,0.669,-0.702,0.892,0.499,-0.414,-0.187,0.636,0.457,-0.655
Goal 5 Score,-0.859,0.89,-0.251,0.435,1.0,-0.142,0.554,-0.492,-0.678,0.807,-0.425,-0.904,0.857,-0.128,-0.88,-0.828,0.807
Goal 6 Score,-0.012,0.183,-0.128,-0.464,-0.142,1.0,0.616,-0.345,0.134,-0.024,0.385,-0.248,0.203,-0.311,-0.031,-0.276,0.112
Goal 7 Score,0.551,-0.694,0.492,0.068,0.554,0.616,1.0,0.144,0.514,-0.561,0.129,0.728,-0.644,0.524,0.58,0.788,-0.641
Goal 8 Score,-0.387,0.325,0.128,0.079,-0.492,-0.345,0.144,1.0,0.018,0.156,0.098,-0.375,0.412,-0.01,-0.246,-0.236,0.241
Goal 9 Score,-0.802,0.857,-0.446,0.669,-0.678,0.134,0.514,0.018,1.0,0.917,-0.771,-0.824,0.705,-0.226,-0.879,-0.83,0.892
Goal 10 Score,0.857,-0.954,0.479,-0.702,0.807,-0.024,-0.561,0.156,0.917,1.0,0.766,0.927,-0.833,0.13,0.976,0.929,-0.967
Goal 11 Score,-0.622,0.605,-0.236,0.892,-0.425,0.385,0.129,0.098,-0.771,0.766,1.0,-0.553,0.409,0.013,-0.673,-0.567,0.727
Goal 12 Score,-0.886,0.989,-0.466,0.499,-0.904,-0.248,0.728,-0.375,-0.824,0.927,-0.553,1.0,0.929,-0.251,-0.957,-0.968,0.951
Goal 13 Score,0.816,-0.906,0.427,-0.414,0.857,0.203,-0.644,0.412,0.705,-0.833,0.409,0.929,1.0,0.247,0.875,0.87,-0.85
Goal 14 Score,-0.369,0.202,0.071,-0.187,-0.128,-0.311,0.524,-0.01,-0.226,0.13,0.013,-0.251,0.247,1.0,-0.083,-0.31,0.259
Goal 15 Score,-0.86,0.973,-0.494,0.636,-0.88,-0.031,0.58,-0.246,-0.879,0.976,-0.673,-0.957,0.875,-0.083,1.0,-0.926,0.949
Goal 16 Score,-0.839,0.968,-0.48,0.457,-0.828,-0.276,0.788,-0.236,-0.83,0.929,-0.567,-0.968,0.87,-0.31,-0.926,1.0,0.955
Goal 17 Score,0.873,-0.967,0.486,-0.655,0.807,0.112,-0.641,0.241,0.892,-0.967,0.727,0.951,-0.85,0.259,0.949,0.955,1.0
