,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.107,0.563,-0.334,0.504,0.422,0.296,-0.222,-0.098,0.518,0.042,-0.151,-0.139,0.039,-0.243,-0.377,0.138
Goal 2 Score,0.107,1.0,0.159,0.526,0.195,-0.566,0.097,0.41,-0.278,-0.374,-0.176,-0.006,-0.297,-0.064,0.349,0.466,0.004
Goal 3 Score,0.563,0.159,1.0,0.089,-0.334,0.158,0.18,-0.172,0.54,-0.261,0.429,0.303,0.209,0.017,-0.029,0.369,-0.144
Goal 4 Score,-0.334,0.526,0.089,1.0,0.366,0.742,-0.179,-0.451,0.343,0.635,-0.118,-0.482,0.39,0.333,-0.269,-0.465,-0.049
Goal 5 Score,0.504,0.195,-0.334,0.366,1.0,-0.312,0.052,0.406,0.125,-0.379,0.237,0.307,0.174,-0.178,0.177,0.017,0.052
Goal 6 Score,0.422,-0.566,0.158,0.742,-0.312,1.0,0.157,0.636,-0.435,-0.626,-0.19,0.317,-0.479,-0.134,0.331,0.5,-0.004
Goal 7 Score,0.296,0.097,0.18,-0.179,0.052,0.157,1.0,0.011,-0.231,0.08,-0.216,-0.367,0.335,-0.165,0.018,-0.267,0.143
Goal 8 Score,-0.222,0.41,-0.172,-0.451,0.406,0.636,0.011,1.0,0.49,0.452,0.292,0.047,0.053,0.31,-0.628,-0.094,-0.313
Goal 9 Score,-0.098,-0.278,0.54,0.343,0.125,-0.435,-0.231,0.49,1.0,-0.345,-0.516,0.014,-0.572,-0.552,0.206,0.119,0.115
Goal 10 Score,0.518,-0.374,-0.261,0.635,-0.379,-0.626,0.08,0.452,-0.345,1.0,-0.177,0.54,-0.479,-0.561,0.407,0.651,0.135
Goal 11 Score,0.042,-0.176,0.429,-0.118,0.237,-0.19,-0.216,0.292,-0.516,-0.177,1.0,-0.441,-0.158,-0.083,0.366,-0.0,0.205
Goal 12 Score,-0.151,-0.006,0.303,-0.482,0.307,0.317,-0.367,0.047,0.014,0.54,-0.441,1.0,0.578,0.371,0.153,-0.534,0.078
Goal 13 Score,-0.139,-0.297,0.209,0.39,0.174,-0.479,0.335,0.053,-0.572,-0.479,-0.158,0.578,1.0,-0.345,-0.176,0.572,-0.155
Goal 14 Score,0.039,-0.064,0.017,0.333,-0.178,-0.134,-0.165,0.31,-0.552,-0.561,-0.083,0.371,-0.345,1.0,0.243,0.132,0.218
Goal 15 Score,-0.243,0.349,-0.029,-0.269,0.177,0.331,0.018,-0.628,0.206,0.407,0.366,0.153,-0.176,0.243,1.0,-0.008,-0.18
Goal 16 Score,-0.377,0.466,0.369,-0.465,0.017,0.5,-0.267,-0.094,0.119,0.651,-0.0,-0.534,0.572,0.132,-0.008,1.0,0.181
Goal 17 Score,0.138,0.004,-0.144,-0.049,0.052,-0.004,0.143,-0.313,0.115,0.135,0.205,0.078,-0.155,0.218,-0.18,0.181,1.0
