,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.346,-0.009,0.41,-0.329,0.087,-0.347,0.462,0.189,0.061,0.344,0.364,-0.426,-0.551,0.026,-0.319,0.39
Goal 2 Score,-0.346,1.0,-0.878,0.914,-0.602,-0.723,-0.394,0.88,0.947,-0.781,0.937,0.93,-0.922,0.088,-0.685,0.296,0.949
Goal 3 Score,-0.009,-0.878,1.0,0.807,-0.587,-0.636,-0.334,0.757,0.872,-0.811,0.813,0.83,-0.831,0.246,-0.753,0.491,0.836
Goal 4 Score,0.41,0.914,0.807,1.0,0.691,0.572,0.642,-0.777,-0.852,0.718,-0.854,-0.804,0.813,0.067,0.617,-0.126,-0.906
Goal 5 Score,-0.329,-0.602,-0.587,0.691,1.0,-0.168,-0.516,0.615,0.444,-0.427,0.549,0.438,-0.482,-0.304,-0.366,0.269,0.531
Goal 6 Score,0.087,-0.723,-0.636,0.572,-0.168,1.0,-0.127,0.592,0.823,-0.701,0.787,0.656,-0.602,0.317,-0.578,0.196,0.693
Goal 7 Score,-0.347,-0.394,-0.334,0.642,-0.516,-0.127,1.0,0.376,0.342,-0.303,0.45,0.299,-0.336,-0.472,-0.229,-0.148,0.498
Goal 8 Score,0.462,0.88,0.757,-0.777,0.615,0.592,0.376,1.0,-0.818,0.564,-0.854,-0.89,0.907,0.107,0.59,-0.115,-0.829
Goal 9 Score,0.189,0.947,0.872,-0.852,0.444,0.823,0.342,-0.818,1.0,0.802,-0.908,-0.93,0.895,-0.254,0.757,-0.24,-0.904
Goal 10 Score,0.061,-0.781,-0.811,0.718,-0.427,-0.701,-0.303,0.564,0.802,1.0,0.747,0.711,-0.695,0.289,-0.607,0.462,0.814
Goal 11 Score,0.344,0.937,0.813,-0.854,0.549,0.787,0.45,-0.854,-0.908,0.747,1.0,-0.864,0.869,0.006,0.638,-0.19,-0.926
Goal 12 Score,0.364,0.93,0.83,-0.804,0.438,0.656,0.299,-0.89,-0.93,0.711,-0.864,1.0,0.984,-0.167,0.693,-0.245,-0.899
Goal 13 Score,-0.426,-0.922,-0.831,0.813,-0.482,-0.602,-0.336,0.907,0.895,-0.695,0.869,0.984,1.0,0.083,-0.646,0.208,0.909
Goal 14 Score,-0.551,0.088,0.246,0.067,-0.304,0.317,-0.472,0.107,-0.254,0.289,0.006,-0.167,0.083,1.0,0.436,-0.356,0.002
Goal 15 Score,0.026,-0.685,-0.753,0.617,-0.366,-0.578,-0.229,0.59,0.757,-0.607,0.638,0.693,-0.646,0.436,1.0,0.358,0.608
Goal 16 Score,-0.319,0.296,0.491,-0.126,0.269,0.196,-0.148,-0.115,-0.24,0.462,-0.19,-0.245,0.208,-0.356,0.358,1.0,-0.234
Goal 17 Score,0.39,0.949,0.836,-0.906,0.531,0.693,0.498,-0.829,-0.904,0.814,-0.926,-0.899,0.909,0.002,0.608,-0.234,1.0
