,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.46590974893166254,0.7839036381814275,0.6120671510366159,0.40397493722424394,0.6064179922062423,0.5700701793984951,0.35305936851204306,0.5944704276455045,0.6238215878480279,0.7658177945614508,-0.707649752900687,-0.6135725864467018,-0.31500537058486966,0.038654042571710234,0.36868207017006305,0.3781265996513415
Goal 2 Score,0.46590974893166254,1.0,0.6884091765782911,0.6687711531652429,0.6043478966910988,0.5542395736129047,0.40914438839554174,0.5431846738182036,0.7068569136513096,0.5291405971524327,0.64319986470135,-0.7159416679110059,-0.5781061536776767,0.027441862296710327,0.36541522555963374,0.8149232713203988,0.18573875062062356
Goal 3 Score,0.7839036381814275,0.6884091765782911,1.0,0.8785258320728561,0.625753766613774,0.7804414068946939,0.7497447129394817,0.5755408169152597,0.7577536827943305,0.57250766854998,0.8704962004242779,-0.8068135571484681,-0.6318276861161204,-0.1842503640070872,0.1696279175757222,0.702666116104223,0.3435019231405235
Goal 4 Score,0.6120671510366159,0.6687711531652429,0.8785258320728561,1.0,0.687645860578118,0.7041156120864689,0.8105482138202169,0.6069378638746045,0.6667738228758788,0.3309605822277472,0.7616755841814477,-0.6972050432670782,-0.5627156125572558,-0.09092788250283577,0.08531321051267138,0.5929503597860901,0.17014874564875818
Goal 5 Score,0.40397493722424394,0.6043478966910988,0.625753766613774,0.687645860578118,1.0,0.7922475382183111,0.6941031839773024,0.7636436637549373,0.7455441014699128,0.213762081263359,0.7766366043114576,-0.6747692724228381,-0.46734765511261994,-0.0693685545314981,0.2615167783909571,0.4645139783037167,0.24683729481123023
Goal 6 Score,0.6064179922062423,0.5542395736129047,0.7804414068946939,0.7041156120864689,0.7922475382183111,1.0,0.7355692017226139,0.6933964615285773,0.7398774523622742,0.38713932140108015,0.8668076326402098,-0.739139700743409,-0.5059689890388871,-0.17021323820486892,0.47066180082934345,0.45422758618122644,0.37611218481453057
Goal 7 Score,0.5700701793984951,0.40914438839554174,0.7497447129394817,0.8105482138202169,0.6941031839773024,0.7355692017226139,1.0,0.4433067890018192,0.4462017298277862,0.1790690720973172,0.8270545705790322,-0.5537648907880535,-0.344975562163301,-0.2121571756170904,0.05616348356510452,0.4562155287339525,0.20882457726044606
Goal 8 Score,0.35305936851204306,0.5431846738182036,0.5755408169152597,0.6069378638746045,0.7636436637549373,0.6933964615285773,0.4433067890018192,1.0,0.7070807202206212,0.34110761029513087,0.6345212140265734,-0.622709177957444,-0.30089996287773063,0.0072214455092005254,0.4423690223151746,0.4707152011207245,0.3677939336991971
Goal 9 Score,0.5944704276455045,0.7068569136513096,0.7577536827943305,0.6667738228758788,0.7455441014699128,0.7398774523622742,0.4462017298277862,0.7070807202206212,1.0,0.5808008095049917,0.7373707689413623,-0.8447753444614285,-0.7101655977926896,-0.22644584777961108,0.20119480260927325,0.6597586090528363,0.39346500135319173
Goal 10 Score,0.6238215878480279,0.5291405971524327,0.57250766854998,0.3309605822277472,0.213762081263359,0.38713932140108015,0.1790690720973172,0.34110761029513087,0.5808008095049917,1.0,0.4647115079748591,-0.6923926708269379,-0.5943402860350332,-0.12985954677606795,0.3966959567750091,0.6381262078570463,0.2559424275987086
Goal 11 Score,0.7658177945614508,0.64319986470135,0.8704962004242779,0.7616755841814477,0.7766366043114576,0.8668076326402098,0.8270545705790322,0.6345212140265734,0.7373707689413623,0.4647115079748591,1.0,-0.784963586906481,-0.563600333699845,-0.1830132882780037,0.2738728677365311,0.6040735751330951,0.3474973637070053
Goal 12 Score,-0.707649752900687,-0.7159416679110059,-0.8068135571484681,-0.6972050432670782,-0.6747692724228381,-0.739139700743409,-0.5537648907880535,-0.622709177957444,-0.8447753444614285,-0.6923926708269379,-0.784963586906481,1.0,0.8393032145449227,0.21432279794385414,-0.25242403000359853,-0.6953968640871673,-0.2386453092534536
Goal 13 Score,-0.6135725864467018,-0.5781061536776767,-0.6318276861161204,-0.5627156125572558,-0.46734765511261994,-0.5059689890388871,-0.344975562163301,-0.30089996287773063,-0.7101655977926896,-0.5943402860350332,-0.563600333699845,0.8393032145449227,1.0,0.0832280914001737,-0.025367846718144606,-0.4865543575130475,0.05328435162058084
Goal 14 Score,-0.31500537058486966,0.027441862296710327,-0.1842503640070872,-0.09092788250283577,-0.0693685545314981,-0.17021323820486892,-0.2121571756170904,0.0072214455092005254,-0.22644584777961108,-0.12985954677606795,-0.1830132882780037,0.21432279794385414,0.0832280914001737,1.0,0.42874749500102366,-0.0630908858642636,-0.3362192501945598
Goal 15 Score,0.038654042571710234,0.36541522555963374,0.1696279175757222,0.08531321051267138,0.2615167783909571,0.47066180082934345,0.05616348356510452,0.4423690223151746,0.20119480260927325,0.3966959567750091,0.2738728677365311,-0.25242403000359853,-0.025367846718144606,0.42874749500102366,1.0,0.2649125119857773,0.11841762916652325
Goal 16 Score,0.36868207017006305,0.8149232713203988,0.702666116104223,0.5929503597860901,0.4645139783037167,0.45422758618122644,0.4562155287339525,0.4707152011207245,0.6597586090528363,0.6381262078570463,0.6040735751330951,-0.6953968640871673,-0.4865543575130475,-0.0630908858642636,0.2649125119857773,1.0,0.17189535405187678
Goal 17 Score,0.3781265996513415,0.18573875062062356,0.3435019231405235,0.17014874564875818,0.24683729481123023,0.37611218481453057,0.20882457726044606,0.3677939336991971,0.39346500135319173,0.2559424275987086,0.3474973637070053,-0.2386453092534536,0.05328435162058084,-0.3362192501945598,0.11841762916652325,0.17189535405187678,1.0
