,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.683,0.828,0.728,-0.926,-0.121,0.732,0.283,0.43,-0.489,0.928,0.177,-0.528,0.83,0.556,0.547,-0.923
Goal 2 Score,-0.683,1.0,0.269,0.864,-0.766,-0.439,0.456,0.679,0.509,-0.308,0.502,0.45,-0.703,0.651,0.041,0.803,-0.643
Goal 3 Score,0.828,0.269,1.0,-0.348,0.63,-0.255,-0.542,0.209,-0.12,0.512,-0.828,0.242,0.071,-0.654,-0.838,-0.052,0.78
Goal 4 Score,0.728,0.864,-0.348,1.0,0.744,0.253,-0.316,-0.479,-0.419,0.155,-0.581,-0.356,0.614,-0.576,-0.099,-0.663,0.609
Goal 5 Score,-0.926,-0.766,0.63,0.744,1.0,-0.382,0.753,0.56,0.641,-0.542,0.839,0.377,-0.684,0.895,0.373,0.778,-0.919
Goal 6 Score,-0.121,-0.439,-0.255,0.253,-0.382,1.0,0.338,0.904,0.403,-0.008,0.026,0.856,-0.761,0.409,-0.566,0.77,-0.086
Goal 7 Score,0.732,0.456,-0.542,-0.316,0.753,0.338,1.0,-0.405,-0.482,0.602,-0.703,-0.396,0.624,-0.728,-0.31,-0.56,0.752
Goal 8 Score,0.283,0.679,0.209,-0.479,0.56,0.904,-0.405,1.0,-0.517,0.102,-0.136,-0.831,0.85,-0.483,0.48,-0.915,0.276
Goal 9 Score,0.43,0.509,-0.12,-0.419,0.641,0.403,-0.482,-0.517,1.0,0.435,-0.41,-0.353,0.414,-0.584,-0.119,-0.7,0.602
Goal 10 Score,-0.489,-0.308,0.512,0.155,-0.542,-0.008,0.602,0.102,0.435,1.0,0.485,-0.104,-0.15,0.574,0.604,0.29,-0.7
Goal 11 Score,0.928,0.502,-0.828,-0.581,0.839,0.026,-0.703,-0.136,-0.41,0.485,1.0,-0.062,0.406,-0.751,-0.64,-0.393,0.882
Goal 12 Score,0.177,0.45,0.242,-0.356,0.377,0.856,-0.396,-0.831,-0.353,-0.104,-0.062,1.0,0.889,-0.33,0.629,-0.738,0.07
Goal 13 Score,-0.528,-0.703,0.071,0.614,-0.684,-0.761,0.624,0.85,0.414,-0.15,0.406,0.889,1.0,0.59,-0.324,0.85,-0.426
Goal 14 Score,0.83,0.651,-0.654,-0.576,0.895,0.409,-0.728,-0.483,-0.584,0.574,-0.751,-0.33,0.59,1.0,-0.384,-0.675,0.854
Goal 15 Score,0.556,0.041,-0.838,-0.099,0.373,-0.566,-0.31,0.48,-0.119,0.604,-0.64,0.629,-0.324,-0.384,1.0,0.214,0.662
Goal 16 Score,0.547,0.803,-0.052,-0.663,0.778,0.77,-0.56,-0.915,-0.7,0.29,-0.393,-0.738,0.85,-0.675,0.214,1.0,0.561
Goal 17 Score,-0.923,-0.643,0.78,0.609,-0.919,-0.086,0.752,0.276,0.602,-0.7,0.882,0.07,-0.426,0.854,0.662,0.561,1.0
