,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.006,-0.05,0.353,-0.349,0.341,-0.304,-0.08,-0.372,-0.496,-0.159,0.196,-0.46,0.122,-0.225,0.504,0.401
Goal 2 Score,0.006,1.0,-0.209,0.276,0.052,0.27,-0.133,-0.026,0.317,-0.083,0.005,0.192,0.012,0.366,0.351,0.166,0.212
Goal 3 Score,-0.05,-0.209,1.0,0.296,0.01,0.39,0.243,-0.493,0.5,0.039,0.71,0.129,0.096,0.094,0.036,0.052,0.178
Goal 4 Score,0.353,0.276,0.296,1.0,0.811,0.143,0.251,-0.188,0.159,0.386,-0.098,0.033,0.186,-0.355,-0.032,-0.17,-0.193
Goal 5 Score,-0.349,0.052,0.01,0.811,1.0,-0.387,-0.217,0.46,-0.434,-0.364,0.044,-0.233,-0.167,0.162,-0.234,0.045,0.028
Goal 6 Score,0.341,0.27,0.39,0.143,-0.387,1.0,0.202,0.61,-0.245,0.218,0.084,-0.611,0.262,-0.235,-0.15,-0.532,-0.44
Goal 7 Score,-0.304,-0.133,0.243,0.251,-0.217,0.202,1.0,0.143,-0.475,-0.804,-0.45,0.438,-0.508,0.326,0.099,0.688,0.644
Goal 8 Score,-0.08,-0.026,-0.493,-0.188,0.46,0.61,0.143,1.0,0.695,-0.051,0.198,0.536,-0.048,0.273,0.506,0.325,0.358
Goal 9 Score,-0.372,0.317,0.5,0.159,-0.434,-0.245,-0.475,0.695,1.0,-0.385,-0.446,-0.21,-0.379,-0.139,-0.481,0.173,0.059
Goal 10 Score,-0.496,-0.083,0.039,0.386,-0.364,0.218,-0.804,-0.051,-0.385,1.0,-0.405,0.616,-0.72,0.44,0.243,0.862,0.854
Goal 11 Score,-0.159,0.005,0.71,-0.098,0.044,0.084,-0.45,0.198,-0.446,-0.405,1.0,0.359,-0.531,0.123,0.183,0.442,0.252
Goal 12 Score,0.196,0.192,0.129,0.033,-0.233,-0.611,0.438,0.536,-0.21,0.616,0.359,1.0,0.625,-0.465,-0.577,-0.813,-0.818
Goal 13 Score,-0.46,0.012,0.096,0.186,-0.167,0.262,-0.508,-0.048,-0.379,-0.72,-0.531,0.625,1.0,0.134,0.1,0.629,0.642
Goal 14 Score,0.122,0.366,0.094,-0.355,0.162,-0.235,0.326,0.273,-0.139,0.44,0.123,-0.465,0.134,1.0,-0.631,-0.539,-0.57
Goal 15 Score,-0.225,0.351,0.036,-0.032,-0.234,-0.15,0.099,0.506,-0.481,0.243,0.183,-0.577,0.1,-0.631,1.0,-0.387,-0.49
Goal 16 Score,0.504,0.166,0.052,-0.17,0.045,-0.532,0.688,0.325,0.173,0.862,0.442,-0.813,0.629,-0.539,-0.387,1.0,-0.894
Goal 17 Score,0.401,0.212,0.178,-0.193,0.028,-0.44,0.644,0.358,0.059,0.854,0.252,-0.818,0.642,-0.57,-0.49,-0.894,1.0
