,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.07,0.708,0.493,-0.325,-0.511,-0.303,-0.68,0.659,0.863,0.333,0.625,-0.558,0.47,0.728,-0.793,0.85
Goal 2 Score,-0.07,1.0,-0.224,0.438,-0.536,0.292,0.482,0.317,0.397,-0.0,-0.668,-0.088,0.036,0.251,-0.116,0.142,-0.059
Goal 3 Score,0.708,-0.224,1.0,0.131,-0.296,0.848,0.626,0.933,-0.196,-0.781,-0.548,-0.5,0.369,-0.48,-0.905,0.802,-0.734
Goal 4 Score,0.493,0.438,0.131,1.0,0.884,-0.304,-0.107,-0.104,-0.762,-0.301,0.378,-0.32,0.221,-0.169,-0.086,0.135,-0.366
Goal 5 Score,-0.325,-0.536,-0.296,0.884,1.0,0.512,0.333,0.344,0.685,0.036,-0.561,0.123,-0.072,0.112,-0.113,0.074,0.161
Goal 6 Score,-0.511,0.292,0.848,-0.304,0.512,1.0,-0.388,-0.881,-0.044,0.661,0.677,0.248,-0.207,0.557,0.779,-0.705,0.551
Goal 7 Score,-0.303,0.482,0.626,-0.107,0.333,-0.388,1.0,-0.61,0.068,0.505,0.5,0.603,-0.472,-0.135,0.615,-0.432,0.602
Goal 8 Score,-0.68,0.317,0.933,-0.104,0.344,-0.881,-0.61,1.0,0.157,0.802,0.653,0.49,-0.385,0.54,0.91,-0.771,0.754
Goal 9 Score,0.659,0.397,-0.196,-0.762,0.685,-0.044,0.068,0.157,1.0,-0.555,0.145,-0.695,0.544,-0.166,-0.277,0.45,-0.555
Goal 10 Score,0.863,-0.0,-0.781,-0.301,0.036,0.661,0.505,0.802,-0.555,1.0,-0.496,-0.734,0.674,-0.433,-0.831,0.859,-0.901
Goal 11 Score,0.333,-0.668,-0.548,0.378,-0.561,0.677,0.5,0.653,0.145,-0.496,1.0,-0.398,0.501,-0.055,-0.464,0.573,-0.463
Goal 12 Score,0.625,-0.088,-0.5,-0.32,0.123,0.248,0.603,0.49,-0.695,-0.734,-0.398,1.0,0.876,0.072,-0.514,0.583,-0.745
Goal 13 Score,-0.558,0.036,0.369,0.221,-0.072,-0.207,-0.472,-0.385,0.544,0.674,0.501,0.876,1.0,-0.149,0.401,-0.564,0.706
Goal 14 Score,0.47,0.251,-0.48,-0.169,0.112,0.557,-0.135,0.54,-0.166,-0.433,-0.055,0.072,-0.149,1.0,-0.527,0.383,-0.341
Goal 15 Score,0.728,-0.116,-0.905,-0.086,-0.113,0.779,0.615,0.91,-0.277,-0.831,-0.464,-0.514,0.401,-0.527,1.0,0.744,-0.841
Goal 16 Score,-0.793,0.142,0.802,0.135,0.074,-0.705,-0.432,-0.771,0.45,0.859,0.573,0.583,-0.564,0.383,0.744,1.0,0.748
Goal 17 Score,0.85,-0.059,-0.734,-0.366,0.161,0.551,0.602,0.754,-0.555,-0.901,-0.463,-0.745,0.706,-0.341,-0.841,0.748,1.0
