,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.253,0.131,0.198,-0.535,-0.128,0.621,-0.259,0.29,0.188,-0.187,-0.344,-0.365,0.319,-0.441,-0.47,0.184
Goal 2 Score,-0.253,1.0,-0.399,0.275,-0.343,-0.047,0.603,-0.608,0.686,0.131,-0.051,-0.43,-0.068,0.502,0.242,-0.353,0.086
Goal 3 Score,0.131,-0.399,1.0,-0.072,0.159,0.668,0.222,-0.185,0.535,0.457,0.738,-0.011,0.528,0.392,0.129,0.105,-0.394
Goal 4 Score,0.198,0.275,-0.072,1.0,0.756,0.202,-0.005,0.393,-0.346,0.119,0.324,0.111,0.209,-0.211,-0.013,0.286,-0.03
Goal 5 Score,-0.535,-0.343,0.159,0.756,1.0,-0.37,0.484,-0.595,0.53,0.167,-0.389,-0.549,-0.333,0.557,-0.243,-0.724,0.008
Goal 6 Score,-0.128,-0.047,0.668,0.202,-0.37,1.0,0.304,-0.458,-0.014,-0.396,-0.847,-0.262,-0.727,0.032,-0.046,-0.339,0.564
Goal 7 Score,0.621,0.603,0.222,-0.005,0.484,0.304,1.0,0.738,-0.667,-0.359,0.144,0.646,0.311,-0.721,0.242,0.635,-0.107
Goal 8 Score,-0.259,-0.608,-0.185,0.393,-0.595,-0.458,0.738,1.0,0.758,0.224,-0.271,-0.6,-0.287,0.735,-0.082,-0.613,0.104
Goal 9 Score,0.29,0.686,0.535,-0.346,0.53,-0.014,-0.667,0.758,1.0,-0.581,-0.197,0.602,-0.217,-0.826,0.157,0.654,0.264
Goal 10 Score,0.188,0.131,0.457,0.119,0.167,-0.396,-0.359,0.224,-0.581,1.0,-0.606,0.554,-0.645,-0.704,0.379,0.571,0.685
Goal 11 Score,-0.187,-0.051,0.738,0.324,-0.389,-0.847,0.144,-0.271,-0.197,-0.606,1.0,-0.134,-0.812,-0.141,-0.033,-0.154,0.668
Goal 12 Score,-0.344,-0.43,-0.011,0.111,-0.549,-0.262,0.646,-0.6,0.602,0.554,-0.134,1.0,0.069,0.756,-0.195,-0.883,-0.171
Goal 13 Score,-0.365,-0.068,0.528,0.209,-0.333,-0.727,0.311,-0.287,-0.217,-0.645,-0.812,0.069,1.0,-0.155,0.007,-0.02,0.705
Goal 14 Score,0.319,0.502,0.392,-0.211,0.557,0.032,-0.721,0.735,-0.826,-0.704,-0.141,0.756,-0.155,1.0,0.307,0.752,0.341
Goal 15 Score,-0.441,0.242,0.129,-0.013,-0.243,-0.046,0.242,-0.082,0.157,0.379,-0.033,-0.195,0.007,0.307,1.0,-0.309,0.035
Goal 16 Score,-0.47,-0.353,0.105,0.286,-0.724,-0.339,0.635,-0.613,0.654,0.571,-0.154,-0.883,-0.02,0.752,-0.309,1.0,-0.202
Goal 17 Score,0.184,0.086,-0.394,-0.03,0.008,0.564,-0.107,0.104,0.264,0.685,0.668,-0.171,0.705,0.341,0.035,-0.202,1.0
