,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.326,0.791,-0.734,0.716,-0.655,0.736,0.623,-0.509,0.759,0.378,-0.628,0.475,-0.71,-0.443,-0.537,0.671
Goal 2 Score,-0.326,1.0,0.774,-0.826,0.757,-0.868,0.776,0.859,0.417,0.247,0.842,-0.808,0.878,-0.834,-0.656,-0.778,0.734
Goal 3 Score,0.791,0.774,1.0,0.987,-0.953,0.967,-0.915,-0.945,0.07,-0.631,-0.752,0.918,-0.88,0.978,0.749,0.874,-0.878
Goal 4 Score,-0.734,-0.826,0.987,1.0,0.944,-0.979,0.937,0.947,-0.004,0.587,0.787,-0.944,0.904,-0.981,-0.738,-0.865,0.867
Goal 5 Score,0.716,0.757,-0.953,0.944,1.0,0.917,-0.887,-0.927,0.079,-0.687,-0.709,0.839,-0.857,0.939,0.766,0.879,-0.803
Goal 6 Score,-0.655,-0.868,0.967,-0.979,0.917,1.0,0.925,0.966,0.132,0.551,0.846,-0.954,0.937,-0.982,-0.773,-0.897,0.893
Goal 7 Score,0.736,0.776,-0.915,0.937,-0.887,0.925,1.0,-0.891,0.058,-0.637,-0.728,0.883,-0.809,0.924,0.688,0.797,-0.851
Goal 8 Score,0.623,0.859,-0.945,0.947,-0.927,0.966,-0.891,1.0,-0.12,-0.591,-0.874,0.88,-0.918,0.981,0.877,0.959,-0.916
Goal 9 Score,-0.509,0.417,0.07,-0.004,0.079,0.132,0.058,-0.12,1.0,0.351,-0.431,0.046,-0.257,0.049,0.202,0.194,-0.05
Goal 10 Score,0.759,0.247,-0.631,0.587,-0.687,0.551,-0.637,-0.591,0.351,1.0,-0.398,0.453,-0.407,0.622,0.587,0.632,-0.615
Goal 11 Score,0.378,0.842,-0.752,0.787,-0.709,0.846,-0.728,-0.874,-0.431,-0.398,1.0,0.742,-0.835,0.843,0.818,0.879,-0.822
Goal 12 Score,-0.628,-0.808,0.918,-0.944,0.839,-0.954,0.883,0.88,0.046,0.453,0.742,1.0,0.926,-0.92,-0.642,-0.784,0.815
Goal 13 Score,0.475,0.878,-0.88,0.904,-0.857,0.937,-0.809,-0.918,-0.257,-0.407,-0.835,0.926,1.0,0.911,0.754,0.863,-0.802
Goal 14 Score,-0.71,-0.834,0.978,-0.981,0.939,-0.982,0.924,0.981,0.049,0.622,0.843,-0.92,0.911,1.0,-0.824,-0.929,0.919
Goal 15 Score,-0.443,-0.656,0.749,-0.738,0.766,-0.773,0.688,0.877,0.202,0.587,0.818,-0.642,0.754,-0.824,1.0,-0.942,0.84
Goal 16 Score,-0.537,-0.778,0.874,-0.865,0.879,-0.897,0.797,0.959,0.194,0.632,0.879,-0.784,0.863,-0.929,-0.942,1.0,0.888
Goal 17 Score,0.671,0.734,-0.878,0.867,-0.803,0.893,-0.851,-0.916,-0.05,-0.615,-0.822,0.815,-0.802,0.919,0.84,0.888,1.0
