,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.7565783351306573,0.9692396400596214,0.8695995768001946,0.3769661783713161,0.7918610398153163,0.7766118926004876,0.4420763018498855,0.5771943414152747,0.46005672447537715,0.86477160834648,-0.739792643042731,-0.6211258228661888,-0.0077041042264693336,0.3751752904353709,0.7724210837451774,0.30642869635589925
Goal 2 Score,0.7565783351306573,1.0,0.7706671434663726,0.7398502412731962,0.4585809626144388,0.7717572999162347,0.5719891177807442,0.4298238681372047,0.6927735673497506,0.5205683107825547,0.6835969721337805,-0.7371114217919827,-0.5921178311520696,0.002700855059929228,0.4249401477930332,0.5985481025017764,0.10234766508904633
Goal 3 Score,0.9692396400596214,0.7706671434663726,1.0,0.9161979468447611,0.5386880575281774,0.8808359878360194,0.8507883266950014,0.5968326663000975,0.7046831688650357,0.4822988036581837,0.9117039466944216,-0.8116743400070615,-0.6407197199776696,-0.0640192277752582,0.38483539649716514,0.8611518616479307,0.3382773451093921
Goal 4 Score,0.8695995768001946,0.7398502412731962,0.9161979468447611,1.0,0.5294897362942285,0.844373401847425,0.7069222507290004,0.6213277835882824,0.6686598577622755,0.4410112493010714,0.8129207392994735,-0.7290316749259482,-0.5303032070907691,-0.1583778489699352,0.25259249694134217,0.8065592272117896,0.33425451812680756
Goal 5 Score,0.3769661783713161,0.4585809626144388,0.5386880575281774,0.5294897362942285,1.0,0.7491116523103527,0.6233937614128519,0.8360120530705889,0.6811442366920176,0.15892549455533325,0.6432328106291465,-0.5117243732509905,-0.23957347889444144,-0.14057383563947706,0.43256579762410574,0.5931134222123768,0.405573826695593
Goal 6 Score,0.7918610398153163,0.7717572999162347,0.8808359878360194,0.844373401847425,0.7491116523103527,1.0,0.8286045137438464,0.8351214528169801,0.8544797171984994,0.44891453934818293,0.9025188704694775,-0.8035694288824626,-0.4997846874311627,-0.040487298915578875,0.5979297039952327,0.8315650074924414,0.480231946714376
Goal 7 Score,0.7766118926004876,0.5719891177807442,0.8507883266950014,0.7069222507290004,0.6233937614128519,0.8286045137438464,1.0,0.6577903097208166,0.6339019008625743,0.16656170178873278,0.8653140477743204,-0.6623676571884486,-0.43614158466670355,-0.11519424079234755,0.3898783334559041,0.729929312451729,0.5592583962165634
Goal 8 Score,0.4420763018498855,0.4298238681372047,0.5968326663000975,0.6213277835882824,0.8360120530705889,0.8351214528169801,0.6577903097208166,1.0,0.7595549917796758,0.33140944095152125,0.702242836620355,-0.6655481579790142,-0.2627668809791005,-0.2297411650303769,0.5094146766928378,0.7559152488138339,0.49214334205284554
Goal 9 Score,0.5771943414152747,0.6927735673497506,0.7046831688650357,0.6686598577622755,0.6811442366920176,0.8544797171984994,0.6339019008625743,0.7595549917796758,1.0,0.5378293389011742,0.7726145825421936,-0.8467715975535035,-0.6583520377933136,0.10858015547810908,0.5715485390003603,0.7812759550193559,0.2166880726752623
Goal 10 Score,0.46005672447537715,0.5205683107825547,0.4822988036581837,0.4410112493010714,0.15892549455533325,0.44891453934818293,0.16656170178873278,0.33140944095152125,0.5378293389011742,1.0,0.3963553136268145,-0.6878670705185098,-0.6933746475583794,0.16561969172861488,0.29181049970494516,0.6853155730960847,-0.13098155767038722
