,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.926,-0.574,-0.955,0.001,-0.877,0.956,-0.863,0.925,0.978,-0.638,-0.672,-0.936,-0.922,0.74,0.335,-0.888
Goal 2 Score,0.926,1.0,0.742,0.979,0.148,0.776,-0.979,0.975,-0.953,-0.902,0.853,0.82,0.974,0.98,-0.849,-0.58,0.939
Goal 3 Score,-0.574,0.742,1.0,-0.699,-0.576,-0.337,0.757,-0.779,0.779,0.548,-0.772,-0.786,-0.762,-0.79,0.789,0.738,-0.657
Goal 4 Score,-0.955,0.979,-0.699,1.0,-0.072,-0.842,0.991,-0.948,0.973,0.939,-0.801,-0.817,-0.983,-0.981,0.818,0.483,-0.955
Goal 5 Score,0.001,0.148,-0.576,-0.072,1.0,0.343,0.144,-0.239,0.179,-0.091,-0.264,-0.368,-0.112,-0.156,0.418,0.564,-0.022
Goal 6 Score,-0.877,0.776,-0.337,-0.842,0.343,1.0,0.821,-0.68,0.814,0.926,-0.49,-0.495,-0.807,-0.793,0.543,0.077,-0.848
Goal 7 Score,0.956,-0.979,0.757,0.991,0.144,0.821,1.0,0.948,-0.986,-0.941,0.798,0.809,0.988,0.988,-0.848,-0.507,0.947
Goal 8 Score,-0.863,0.975,-0.779,-0.948,-0.239,-0.68,0.948,1.0,0.932,0.826,-0.904,-0.878,-0.947,-0.955,0.87,0.704,-0.926
Goal 9 Score,0.925,-0.953,0.779,0.973,0.179,0.814,-0.986,0.932,1.0,-0.922,0.784,0.808,0.966,0.973,-0.853,-0.513,0.941
Goal 10 Score,0.978,-0.902,0.548,0.939,-0.091,0.926,-0.941,0.826,-0.922,1.0,0.606,0.632,0.915,0.901,-0.723,-0.256,0.896
Goal 11 Score,-0.638,0.853,-0.772,-0.801,-0.264,-0.49,0.798,-0.904,0.784,0.606,1.0,-0.865,-0.819,-0.841,0.777,0.788,-0.813
Goal 12 Score,-0.672,0.82,-0.786,-0.817,-0.368,-0.495,0.809,-0.878,0.808,0.632,-0.865,1.0,-0.803,-0.835,0.772,0.693,-0.791
Goal 13 Score,-0.936,0.974,-0.762,-0.983,-0.112,-0.807,0.988,-0.947,0.966,0.915,-0.819,-0.803,1.0,-0.99,0.815,0.526,-0.939
Goal 14 Score,-0.922,0.98,-0.79,-0.981,-0.156,-0.793,0.988,-0.955,0.973,0.901,-0.841,-0.835,-0.99,1.0,0.832,0.561,-0.94
Goal 15 Score,0.74,-0.849,0.789,0.818,0.418,0.543,-0.848,0.87,-0.853,-0.723,0.777,0.772,0.815,0.832,1.0,-0.638,0.831
Goal 16 Score,0.335,-0.58,0.738,0.483,0.564,0.077,-0.507,0.704,-0.513,-0.256,0.788,0.693,0.526,0.561,-0.638,1.0,0.508
Goal 17 Score,-0.888,0.939,-0.657,-0.955,-0.022,-0.848,0.947,-0.926,0.941,0.896,-0.813,-0.791,-0.939,-0.94,0.831,0.508,1.0
