,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.356,-0.622,-0.603,0.885,-0.637,0.933,0.502,0.905,0.949,0.925,-0.112,0.889,0.813,-0.317,-0.273,0.924
Goal 2 Score,0.356,1.0,0.565,0.161,-0.539,0.813,-0.491,0.262,-0.547,-0.541,-0.377,0.607,-0.498,-0.584,0.68,0.574,-0.308
Goal 3 Score,-0.622,0.565,1.0,-0.171,0.495,-0.66,0.765,0.093,0.764,0.677,0.768,-0.085,0.544,0.808,-0.568,0.088,0.641
Goal 4 Score,-0.603,0.161,-0.171,1.0,0.617,-0.454,0.525,0.605,0.534,0.596,0.626,0.01,0.662,0.353,0.033,-0.311,0.631
Goal 5 Score,0.885,-0.539,0.495,0.617,1.0,0.786,-0.812,-0.274,-0.889,-0.936,-0.78,0.384,-0.939,-0.785,0.402,0.545,-0.787
Goal 6 Score,-0.637,0.813,-0.66,-0.454,0.786,1.0,0.721,-0.039,0.821,0.81,0.666,-0.517,0.754,0.813,-0.637,-0.506,0.582
Goal 7 Score,0.933,-0.491,0.765,0.525,-0.812,0.721,1.0,-0.354,-0.922,-0.937,-0.878,0.222,-0.825,-0.893,0.542,0.304,-0.877
Goal 8 Score,0.502,0.262,0.093,0.605,-0.274,-0.039,-0.354,1.0,-0.235,-0.329,-0.52,-0.513,-0.398,-0.005,-0.431,-0.073,-0.58
Goal 9 Score,0.905,-0.547,0.764,0.534,-0.889,0.821,-0.922,-0.235,1.0,-0.966,-0.886,0.325,-0.923,-0.949,0.541,0.313,-0.833
Goal 10 Score,0.949,-0.541,0.677,0.596,-0.936,0.81,-0.937,-0.329,-0.966,1.0,-0.888,0.321,-0.942,-0.9,0.509,0.425,-0.889
Goal 11 Score,0.925,-0.377,0.768,0.626,-0.78,0.666,-0.878,-0.52,-0.886,-0.888,1.0,-0.067,-0.825,-0.793,0.257,0.043,-0.905
Goal 12 Score,-0.112,0.607,-0.085,0.01,0.384,-0.517,0.222,-0.513,0.325,0.321,-0.067,1.0,0.35,0.406,-0.668,-0.749,-0.02
Goal 13 Score,0.889,-0.498,0.544,0.662,-0.939,0.754,-0.825,-0.398,-0.923,-0.942,-0.825,0.35,1.0,-0.783,0.365,0.486,-0.822
Goal 14 Score,0.813,-0.584,0.808,0.353,-0.785,0.813,-0.893,-0.005,-0.949,-0.9,-0.793,0.406,-0.783,1.0,0.703,0.26,-0.734
Goal 15 Score,-0.317,0.68,-0.568,0.033,0.402,-0.637,0.542,-0.431,0.541,0.509,0.257,-0.668,0.365,0.703,1.0,-0.437,0.281
Goal 16 Score,-0.273,0.574,0.088,-0.311,0.545,-0.506,0.304,-0.073,0.313,0.425,0.043,-0.749,0.486,0.26,-0.437,1.0,0.205
Goal 17 Score,0.924,-0.308,0.641,0.631,-0.787,0.582,-0.877,-0.58,-0.833,-0.889,-0.905,-0.02,-0.822,-0.734,0.281,0.205,1.0
