,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.154,0.634,-0.155,-0.729,-0.315,0.392,-0.03,0.213,0.35,0.093,-0.457,0.408,0.356,0.254,-0.57,0.081
Goal 2 Score,0.154,1.0,-0.573,0.737,0.108,0.202,-0.108,0.867,0.777,-0.352,0.807,0.794,0.118,-0.449,-0.661,0.694,-0.871
Goal 3 Score,0.634,-0.573,1.0,0.617,0.319,0.713,-0.081,0.269,0.34,-0.459,0.368,0.845,-0.544,-0.775,-0.561,0.728,-0.428
Goal 4 Score,-0.155,0.737,0.617,1.0,-0.088,-0.168,0.226,-0.483,-0.578,0.165,-0.461,-0.681,-0.066,0.346,0.419,-0.731,0.511
Goal 5 Score,-0.729,0.108,0.319,-0.088,1.0,0.048,0.551,0.008,0.323,-0.052,0.106,-0.392,0.225,0.141,0.189,-0.539,-0.062
Goal 6 Score,-0.315,0.202,0.713,-0.168,0.048,1.0,-0.066,0.047,-0.045,0.626,-0.195,-0.476,0.799,0.836,0.354,-0.167,0.121
Goal 7 Score,0.392,-0.108,-0.081,0.226,0.551,-0.066,1.0,0.06,-0.323,-0.123,0.104,0.152,0.101,-0.028,0.102,0.393,0.107
Goal 8 Score,-0.03,0.867,0.269,-0.483,0.008,0.047,0.06,1.0,-0.65,0.287,-0.78,-0.51,-0.367,0.183,0.614,-0.443,0.877
Goal 9 Score,0.213,0.777,0.34,-0.578,0.323,-0.045,-0.323,-0.65,1.0,0.087,-0.677,-0.535,-0.275,0.231,0.392,-0.395,0.745
Goal 10 Score,0.35,-0.352,-0.459,0.165,-0.052,0.626,-0.123,0.287,0.087,1.0,0.166,0.338,-0.428,-0.575,-0.287,0.236,-0.363
Goal 11 Score,0.093,0.807,0.368,-0.461,0.106,-0.195,0.104,-0.78,-0.677,0.166,1.0,-0.569,-0.199,0.332,0.551,-0.372,0.763
Goal 12 Score,-0.457,0.794,0.845,-0.681,-0.392,-0.476,0.152,-0.51,-0.535,0.338,-0.569,1.0,0.323,0.728,0.584,-0.851,0.583
Goal 13 Score,0.408,0.118,-0.544,-0.066,0.225,0.799,0.101,-0.367,-0.275,-0.428,-0.199,0.323,1.0,-0.694,-0.169,0.036,0.205
Goal 14 Score,0.356,-0.449,-0.775,0.346,0.141,0.836,-0.028,0.183,0.231,-0.575,0.332,0.728,-0.694,1.0,-0.366,0.433,-0.286
Goal 15 Score,0.254,-0.661,-0.561,0.419,0.189,0.354,0.102,0.614,0.392,-0.287,0.551,0.584,-0.169,-0.366,1.0,0.421,-0.642
Goal 16 Score,-0.57,0.694,0.728,-0.731,-0.539,-0.167,0.393,-0.443,-0.395,0.236,-0.372,-0.851,0.036,0.433,0.421,1.0,0.489
Goal 17 Score,0.081,-0.871,-0.428,0.511,-0.062,0.121,0.107,0.877,0.745,-0.363,0.763,0.583,0.205,-0.286,-0.642,0.489,1.0
