,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.545,-0.276,-0.082,-0.312,0.269,0.763,0.112,-0.459,0.025,0.629,0.205,-0.4,-0.058,-0.485,0.02,0.14
Goal 2 Score,0.545,1.0,0.274,0.192,0.205,-0.138,-0.726,0.007,0.766,-0.144,-0.748,0.043,0.074,-0.248,0.836,0.094,0.133
Goal 3 Score,-0.276,0.274,1.0,0.647,-0.935,0.937,0.018,-0.224,-0.391,-0.823,0.645,0.73,-0.848,-0.389,-0.096,0.786,0.724
Goal 4 Score,-0.082,0.192,0.647,1.0,0.701,-0.705,0.517,0.264,-0.012,0.785,-0.02,-0.722,0.59,0.476,-0.437,-0.779,-0.758
Goal 5 Score,-0.312,0.205,-0.935,0.701,1.0,0.972,-0.036,-0.293,-0.378,-0.89,0.578,0.737,-0.83,-0.398,0.051,0.846,0.703
Goal 6 Score,0.269,-0.138,0.937,-0.705,0.972,1.0,0.104,0.265,0.335,0.885,-0.533,-0.78,0.859,0.394,-0.075,-0.841,-0.747
Goal 7 Score,0.763,-0.726,0.018,0.517,-0.036,0.104,1.0,-0.2,0.524,-0.401,-0.603,0.207,-0.005,-0.249,0.725,0.338,0.308
Goal 8 Score,0.112,0.007,-0.224,0.264,-0.293,0.265,-0.2,1.0,-0.19,-0.352,0.244,-0.085,0.071,0.238,0.116,0.599,-0.163
Goal 9 Score,-0.459,0.766,-0.391,-0.012,-0.378,0.335,0.524,-0.19,1.0,-0.051,0.743,-0.104,-0.09,0.294,-0.563,0.185,-0.098
Goal 10 Score,0.025,-0.144,-0.823,0.785,-0.89,0.885,-0.401,-0.352,-0.051,1.0,0.242,0.736,-0.755,-0.509,0.331,0.886,0.75
Goal 11 Score,0.629,-0.748,0.645,-0.02,0.578,-0.533,-0.603,0.244,0.743,0.242,1.0,-0.21,0.459,-0.124,0.642,-0.321,-0.111
Goal 12 Score,0.205,0.043,0.73,-0.722,0.737,-0.78,0.207,-0.085,-0.104,0.736,-0.21,1.0,0.905,0.622,-0.181,-0.615,-0.92
Goal 13 Score,-0.4,0.074,-0.848,0.59,-0.83,0.859,-0.005,0.071,-0.09,-0.755,0.459,0.905,1.0,-0.614,0.027,0.599,0.872
Goal 14 Score,-0.058,-0.248,-0.389,0.476,-0.398,0.394,-0.249,0.238,0.294,-0.509,-0.124,0.622,-0.614,1.0,0.338,0.254,0.652
Goal 15 Score,-0.485,0.836,-0.096,-0.437,0.051,-0.075,0.725,0.116,-0.563,0.331,0.642,-0.181,0.027,0.338,1.0,-0.313,-0.231
Goal 16 Score,0.02,0.094,0.786,-0.779,0.846,-0.841,0.338,0.599,0.185,0.886,-0.321,-0.615,0.599,0.254,-0.313,1.0,-0.589
Goal 17 Score,0.14,0.133,0.724,-0.758,0.703,-0.747,0.308,-0.163,-0.098,0.75,-0.111,-0.92,0.872,0.652,-0.231,-0.589,1.0
