,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.149,-0.196,0.075,-0.596,0.07,0.613,0.739,-0.471,-0.342,0.005,0.281,-0.688,0.015,-0.64,-0.276,0.353
Goal 2 Score,-0.149,1.0,0.595,-0.439,0.244,-0.125,0.385,0.258,0.393,-0.563,-0.735,0.544,-0.352,-0.068,0.091,0.318,-0.641
Goal 3 Score,-0.196,0.595,1.0,0.599,-0.417,0.297,0.248,0.304,-0.409,0.31,0.712,-0.006,-0.226,-0.235,-0.606,-0.556,0.739
Goal 4 Score,0.075,-0.439,0.599,1.0,0.202,0.267,0.138,0.083,-0.137,-0.313,-0.419,0.079,-0.17,0.231,0.12,0.064,-0.372
Goal 5 Score,-0.596,0.244,-0.417,0.202,1.0,0.255,0.468,0.577,-0.614,-0.326,0.257,0.155,-0.502,0.14,-0.525,-0.264,0.415
Goal 6 Score,0.07,-0.125,0.297,0.267,0.255,1.0,-0.045,-0.114,0.474,-0.127,-0.398,-0.105,0.268,0.044,0.332,0.664,-0.201
Goal 7 Score,0.613,0.385,0.248,0.138,0.468,-0.045,1.0,-0.858,0.387,0.567,0.269,-0.508,0.819,-0.009,0.662,0.11,-0.155
Goal 8 Score,0.739,0.258,0.304,0.083,0.577,-0.114,-0.858,1.0,0.56,0.497,0.095,-0.561,0.891,0.019,0.777,0.323,-0.383
Goal 9 Score,-0.471,0.393,-0.409,-0.137,-0.614,0.474,0.387,0.56,1.0,-0.013,0.393,-0.063,-0.504,0.334,-0.685,-0.567,0.557
Goal 10 Score,-0.342,-0.563,0.31,-0.313,-0.326,-0.127,0.567,0.497,-0.013,1.0,-0.604,0.539,-0.558,0.012,-0.153,0.288,-0.298
Goal 11 Score,0.005,-0.735,0.712,-0.419,0.257,-0.398,0.269,0.095,0.393,-0.604,1.0,0.298,-0.179,0.188,0.281,0.648,-0.562
Goal 12 Score,0.281,0.544,-0.006,0.079,0.155,-0.105,-0.508,-0.561,-0.063,0.539,0.298,1.0,0.657,0.32,0.309,0.05,0.059
Goal 13 Score,-0.688,-0.352,-0.226,-0.17,-0.502,0.268,0.819,0.891,-0.504,-0.558,-0.179,0.657,1.0,0.013,-0.775,-0.365,0.263
Goal 14 Score,0.015,-0.068,-0.235,0.231,0.14,0.044,-0.009,0.019,0.334,0.012,0.188,0.32,0.013,1.0,0.07,-0.226,0.125
Goal 15 Score,-0.64,0.091,-0.606,0.12,-0.525,0.332,0.662,0.777,-0.685,-0.153,0.281,0.309,-0.775,0.07,1.0,-0.552,0.568
Goal 16 Score,-0.276,0.318,-0.556,0.064,-0.264,0.664,0.11,0.323,-0.567,0.288,0.648,0.05,-0.365,-0.226,-0.552,1.0,0.548
Goal 17 Score,0.353,-0.641,0.739,-0.372,0.415,-0.201,-0.155,-0.383,0.557,-0.298,-0.562,0.059,0.263,0.125,0.568,0.548,1.0
