,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.856,-0.445,-0.296,-0.725,0.417,0.949,-0.345,0.715,0.918,0.497,0.187,-0.173,-0.493,0.849,-0.728,0.752
Goal 2 Score,-0.856,1.0,-0.726,-0.342,-0.636,0.665,0.874,-0.101,0.763,0.91,0.806,0.066,-0.166,-0.753,0.573,-0.83,0.802
Goal 3 Score,-0.445,-0.726,1.0,-0.278,-0.366,0.837,0.626,0.254,0.384,0.633,0.885,-0.179,-0.292,-0.681,0.117,-0.732,0.571
Goal 4 Score,-0.296,-0.342,-0.278,1.0,-0.069,0.256,0.398,0.491,-0.135,0.416,0.448,-0.187,-0.256,-0.506,0.158,-0.607,0.638
Goal 5 Score,-0.725,-0.636,-0.366,-0.069,1.0,0.23,0.696,-0.128,0.515,0.61,0.349,-0.158,0.063,-0.124,0.701,-0.452,0.488
Goal 6 Score,0.417,0.665,0.837,0.256,0.23,1.0,-0.527,-0.057,-0.415,-0.546,-0.703,0.095,0.204,0.615,-0.116,0.573,-0.469
Goal 7 Score,0.949,0.874,0.626,0.398,0.696,-0.527,1.0,0.183,-0.651,-0.937,-0.604,-0.12,0.267,0.555,-0.788,0.821,-0.799
Goal 8 Score,-0.345,-0.101,0.254,0.491,-0.128,-0.057,0.183,1.0,0.506,0.121,-0.307,0.399,0.113,0.168,0.474,0.202,-0.109
Goal 9 Score,0.715,0.763,0.384,-0.135,0.515,-0.415,-0.651,0.506,1.0,-0.675,-0.39,-0.414,-0.005,0.402,-0.617,0.418,-0.441
Goal 10 Score,0.918,0.91,0.633,0.416,0.61,-0.546,-0.937,0.121,-0.675,1.0,-0.711,-0.111,0.171,0.64,-0.708,0.863,-0.786
Goal 11 Score,0.497,0.806,0.885,0.448,0.349,-0.703,-0.604,-0.307,-0.39,-0.711,1.0,0.191,0.223,0.846,-0.1,0.842,-0.692
Goal 12 Score,0.187,0.066,-0.179,-0.187,-0.158,0.095,-0.12,0.399,-0.414,-0.111,0.191,1.0,0.533,0.048,-0.206,-0.05,-0.099
Goal 13 Score,-0.173,-0.166,-0.292,-0.256,0.063,0.204,0.267,0.113,-0.005,0.171,0.223,0.533,1.0,-0.346,-0.059,-0.377,0.44
Goal 14 Score,-0.493,-0.753,-0.681,-0.506,-0.124,0.615,0.555,0.168,0.402,0.64,0.846,0.048,-0.346,1.0,0.058,-0.804,0.761
Goal 15 Score,0.849,0.573,0.117,0.158,0.701,-0.116,-0.788,0.474,-0.617,-0.708,-0.1,-0.206,-0.059,0.058,1.0,0.394,-0.448
Goal 16 Score,-0.728,-0.83,-0.732,-0.607,-0.452,0.573,0.821,0.202,0.418,0.863,0.842,-0.05,-0.377,-0.804,0.394,1.0,0.87
Goal 17 Score,0.752,0.802,0.571,0.638,0.488,-0.469,-0.799,-0.109,-0.441,-0.786,-0.692,-0.099,0.44,0.761,-0.448,0.87,1.0
