,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.597,0.843,-0.807,0.689,0.837,0.554,0.671,-0.62,0.788,-0.562,0.74,-0.412,-0.749,0.647,-0.575,-0.062
Goal 2 Score,0.597,1.0,-0.741,0.437,-0.814,-0.678,-0.508,-0.564,0.88,-0.883,0.816,-0.792,0.872,0.826,-0.25,0.564,0.724
Goal 3 Score,0.843,-0.741,1.0,0.828,-0.926,-0.741,-0.426,-0.805,0.887,-0.88,0.87,-0.842,0.732,0.83,-0.544,0.723,0.43
Goal 4 Score,-0.807,0.437,0.828,1.0,0.656,0.639,0.346,0.531,-0.546,0.62,-0.549,0.607,-0.377,-0.663,0.615,-0.5,-0.148
Goal 5 Score,0.689,-0.814,-0.926,0.656,1.0,-0.698,-0.384,-0.753,0.957,-0.93,0.948,-0.902,0.883,0.863,-0.432,0.624,0.632
Goal 6 Score,0.837,-0.678,-0.741,0.639,-0.698,1.0,-0.491,-0.565,0.677,-0.803,0.613,-0.758,0.56,0.778,-0.46,0.463,0.284
Goal 7 Score,0.554,-0.508,-0.426,0.346,-0.384,-0.491,1.0,-0.498,0.367,-0.583,0.463,-0.68,0.411,0.575,-0.561,0.181,0.149
Goal 8 Score,0.671,-0.564,-0.805,0.531,-0.753,-0.565,-0.498,1.0,0.772,-0.758,0.752,-0.745,0.619,0.601,-0.332,0.74,0.261
Goal 9 Score,-0.62,0.88,0.887,-0.546,0.957,0.677,0.367,0.772,1.0,0.91,-0.949,0.841,-0.934,-0.833,0.284,-0.68,-0.703
Goal 10 Score,0.788,-0.883,-0.88,0.62,-0.93,-0.803,-0.583,-0.758,0.91,1.0,0.875,-0.94,0.833,0.902,-0.462,0.625,0.551
Goal 11 Score,-0.562,0.816,0.87,-0.549,0.948,0.613,0.463,0.752,-0.949,0.875,1.0,0.885,-0.941,-0.829,0.395,-0.559,-0.701
Goal 12 Score,0.74,-0.792,-0.842,0.607,-0.902,-0.758,-0.68,-0.745,0.841,-0.94,0.885,1.0,0.824,0.901,-0.573,0.435,0.505
Goal 13 Score,-0.412,0.872,0.732,-0.377,0.883,0.56,0.411,0.619,-0.934,0.833,-0.941,0.824,1.0,-0.791,0.204,-0.465,-0.844
Goal 14 Score,-0.749,0.826,0.83,-0.663,0.863,0.778,0.575,0.601,-0.833,0.902,-0.829,0.901,-0.791,1.0,0.603,-0.396,-0.541
Goal 15 Score,0.647,-0.25,-0.544,0.615,-0.432,-0.46,-0.561,-0.332,0.284,-0.462,0.395,-0.573,0.204,0.603,1.0,0.089,-0.091
Goal 16 Score,-0.575,0.564,0.723,-0.5,0.624,0.463,0.181,0.74,-0.68,0.625,-0.559,0.435,-0.465,-0.396,0.089,1.0,-0.28
Goal 17 Score,-0.062,0.724,0.43,-0.148,0.632,0.284,0.149,0.261,-0.703,0.551,-0.701,0.505,-0.844,-0.541,-0.091,-0.28,1.0
