,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.396,0.606,0.6,-0.498,0.145,-0.594,-0.115,-0.402,0.405,0.315,-0.805,0.207,0.327,-0.391,-0.723,0.637
Goal 2 Score,-0.396,1.0,-0.178,0.851,-0.49,0.693,-0.455,-0.716,0.192,0.545,0.318,-0.297,0.297,0.04,-0.502,-0.105,0.403
Goal 3 Score,0.606,-0.178,1.0,0.089,0.043,0.502,0.281,-0.434,0.689,0.121,0.114,0.553,-0.004,-0.233,-0.179,0.434,-0.171
Goal 4 Score,0.6,0.851,0.089,1.0,0.766,-0.697,0.708,0.713,-0.102,-0.568,-0.465,0.466,-0.256,-0.314,0.601,0.341,-0.538
Goal 5 Score,-0.498,-0.49,0.043,0.766,1.0,0.666,-0.716,-0.575,-0.182,0.101,0.341,-0.304,-0.046,0.352,-0.255,-0.113,0.402
Goal 6 Score,0.145,0.693,0.502,-0.697,0.666,1.0,0.387,0.829,-0.158,-0.327,-0.352,-0.074,-0.001,0.1,0.29,-0.174,-0.302
Goal 7 Score,-0.594,-0.455,0.281,0.708,-0.716,0.387,1.0,-0.441,-0.133,0.431,0.635,-0.537,0.285,0.572,-0.396,-0.448,0.42
Goal 8 Score,-0.115,-0.716,-0.434,0.713,-0.575,0.829,-0.441,1.0,0.304,0.4,0.387,0.019,0.11,0.116,-0.283,0.186,0.101
Goal 9 Score,-0.402,0.192,0.689,-0.102,-0.182,-0.158,-0.133,0.304,1.0,-0.26,-0.162,-0.252,-0.451,-0.224,0.398,-0.123,0.15
Goal 10 Score,0.405,0.545,0.121,-0.568,0.101,-0.327,0.431,0.4,-0.26,1.0,-0.706,0.267,-0.342,-0.168,0.596,0.491,-0.387
Goal 11 Score,0.315,0.318,0.114,-0.465,0.341,-0.352,0.635,0.387,-0.162,-0.706,1.0,0.114,-0.202,-0.245,0.379,0.356,-0.265
Goal 12 Score,-0.805,-0.297,0.553,0.466,-0.304,-0.074,-0.537,0.019,-0.252,0.267,0.114,1.0,0.502,0.431,-0.412,-0.825,0.575
Goal 13 Score,0.207,0.297,-0.004,-0.256,-0.046,-0.001,0.285,0.11,-0.451,-0.342,-0.202,0.502,1.0,-0.351,0.408,0.367,-0.308
Goal 14 Score,0.327,0.04,-0.233,-0.314,0.352,0.1,0.572,0.116,-0.224,-0.168,-0.245,0.431,-0.351,1.0,0.498,0.357,-0.114
Goal 15 Score,-0.391,-0.502,-0.179,0.601,-0.255,0.29,-0.396,-0.283,0.398,0.596,0.379,-0.412,0.408,0.498,1.0,-0.466,0.525
Goal 16 Score,-0.723,-0.105,0.434,0.341,-0.113,-0.174,-0.448,0.186,-0.123,0.491,0.356,-0.825,0.367,0.357,-0.466,1.0,0.547
Goal 17 Score,0.637,0.403,-0.171,-0.538,0.402,-0.302,0.42,0.101,0.15,-0.387,-0.265,0.575,-0.308,-0.114,0.525,0.547,1.0
