,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.315,0.303,0.513,-0.212,0.377,-0.286,-0.522,0.033,0.284,-0.345,-0.641,0.342,0.155,0.294,-0.509,-0.167
Goal 2 Score,0.315,1.0,0.099,0.032,-0.246,-0.697,0.283,0.166,0.455,-0.045,-0.069,0.281,-0.078,-0.04,0.285,0.675,0.574
Goal 3 Score,0.303,0.099,1.0,0.396,-0.267,-0.076,-0.41,-0.287,0.344,-0.616,-0.22,-0.204,-0.445,0.493,0.075,0.48,-0.152
Goal 4 Score,0.513,0.032,0.396,1.0,0.466,0.204,0.648,0.677,-0.541,0.282,0.808,0.769,0.062,-0.696,-0.621,-0.179,0.041
Goal 5 Score,-0.212,-0.246,-0.267,0.466,1.0,-0.328,0.038,0.013,0.03,-0.164,-0.134,-0.191,-0.206,0.192,0.12,0.351,0.337
Goal 6 Score,0.377,-0.697,-0.076,0.204,-0.328,1.0,0.131,0.129,0.36,-0.174,-0.16,0.047,-0.219,0.145,0.311,0.685,0.624
Goal 7 Score,-0.286,0.283,-0.41,0.648,0.038,0.131,1.0,-0.762,0.514,-0.305,-0.461,-0.643,0.008,0.536,0.465,-0.019,-0.302
Goal 8 Score,-0.522,0.166,-0.287,0.677,0.013,0.129,-0.762,1.0,0.666,-0.291,-0.523,-0.752,0.032,0.512,0.58,0.023,-0.245
Goal 9 Score,0.033,0.455,0.344,-0.541,0.03,0.36,0.514,0.666,1.0,0.42,0.514,0.352,0.098,-0.47,-0.647,-0.503,-0.033
Goal 10 Score,0.284,-0.045,-0.616,0.282,-0.164,-0.174,-0.305,-0.291,0.42,1.0,-0.388,-0.063,-0.817,0.473,0.174,0.513,-0.289
Goal 11 Score,-0.345,-0.069,-0.22,0.808,-0.134,-0.16,-0.461,-0.523,0.514,-0.388,1.0,-0.569,-0.232,0.738,0.615,0.165,-0.243
Goal 12 Score,-0.641,0.281,-0.204,0.769,-0.191,0.047,-0.643,-0.752,0.352,-0.063,-0.569,1.0,0.178,0.588,0.494,-0.193,-0.158
Goal 13 Score,0.342,-0.078,-0.445,0.062,-0.206,-0.219,0.008,0.032,0.098,-0.817,-0.232,0.178,1.0,0.371,-0.005,0.466,-0.213
Goal 14 Score,0.155,-0.04,0.493,-0.696,0.192,0.145,0.536,0.512,-0.47,0.473,0.738,0.588,0.371,1.0,-0.469,-0.279,0.35
Goal 15 Score,0.294,0.285,0.075,-0.621,0.12,0.311,0.465,0.58,-0.647,0.174,0.615,0.494,-0.005,-0.469,1.0,-0.294,-0.06
Goal 16 Score,-0.509,0.675,0.48,-0.179,0.351,0.685,-0.019,0.023,-0.503,0.513,0.165,-0.193,0.466,-0.279,-0.294,1.0,-0.292
Goal 17 Score,-0.167,0.574,-0.152,0.041,0.337,0.624,-0.302,-0.245,-0.033,-0.289,-0.243,-0.158,-0.213,0.35,-0.06,-0.292,1.0
