,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.253,0.828,-0.559,0.698,-0.817,0.909,-0.021,0.141,0.901,0.782,0.112,0.152,0.119,-0.064,-0.62,-0.338
Goal 2 Score,0.253,1.0,-0.232,0.402,-0.439,0.247,-0.261,0.086,0.505,-0.296,-0.258,-0.023,-0.058,-0.197,0.13,0.104,0.052
Goal 3 Score,0.828,-0.232,1.0,0.704,-0.793,0.765,-0.697,-0.056,0.048,-0.671,-0.707,-0.179,-0.072,-0.269,-0.287,0.619,0.387
Goal 4 Score,-0.559,0.402,0.704,1.0,0.825,-0.378,0.626,0.414,-0.198,0.361,0.388,0.612,-0.474,0.082,0.108,-0.131,-0.476
Goal 5 Score,0.698,-0.439,-0.793,0.825,1.0,0.546,-0.707,-0.074,0.281,-0.577,-0.447,-0.331,0.103,-0.251,0.002,0.282,0.546
Goal 6 Score,-0.817,0.247,0.765,-0.378,0.546,1.0,0.785,-0.075,0.241,0.895,0.927,-0.194,0.472,0.248,0.227,-0.86,-0.145
Goal 7 Score,0.909,-0.261,-0.697,0.626,-0.707,0.785,1.0,-0.142,-0.136,-0.868,-0.717,-0.228,-0.048,-0.129,0.084,0.508,0.402
Goal 8 Score,-0.021,0.086,-0.056,0.414,-0.074,-0.075,-0.142,1.0,0.194,0.171,0.078,-0.553,0.601,-0.015,-0.153,-0.193,0.258
Goal 9 Score,0.141,0.505,0.048,-0.198,0.281,0.241,-0.136,0.194,1.0,-0.21,-0.271,0.088,-0.126,0.243,-0.091,0.265,-0.28
Goal 10 Score,0.901,-0.296,-0.671,0.361,-0.577,0.895,-0.868,0.171,-0.21,1.0,-0.853,0.161,-0.44,-0.085,0.081,0.749,0.202
Goal 11 Score,0.782,-0.258,-0.707,0.388,-0.447,0.927,-0.717,0.078,-0.271,-0.853,1.0,0.229,-0.426,-0.159,-0.202,0.907,0.122
Goal 12 Score,0.112,-0.023,-0.179,0.612,-0.331,-0.194,-0.228,-0.553,0.088,0.161,0.229,1.0,0.891,0.0,-0.069,-0.504,0.242
Goal 13 Score,0.152,-0.058,-0.072,-0.474,0.103,0.472,-0.048,0.601,-0.126,-0.44,-0.426,0.891,1.0,-0.132,0.002,0.631,-0.148
Goal 14 Score,0.119,-0.197,-0.269,0.082,-0.251,0.248,-0.129,-0.015,0.243,-0.085,-0.159,0.0,-0.132,1.0,-0.218,0.161,0.125
Goal 15 Score,-0.064,0.13,-0.287,0.108,0.002,0.227,0.084,-0.153,-0.091,0.081,-0.202,-0.069,0.002,-0.218,1.0,0.263,0.051
Goal 16 Score,-0.62,0.104,0.619,-0.131,0.282,-0.86,0.508,-0.193,0.265,0.749,0.907,-0.504,0.631,0.161,0.263,1.0,-0.039
Goal 17 Score,-0.338,0.052,0.387,-0.476,0.546,-0.145,0.402,0.258,-0.28,0.202,0.122,0.242,-0.148,0.125,0.051,-0.039,1.0
