,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.637,0.938,-0.396,-0.159,0.275,-0.469,-0.359,-0.464,0.325,0.781,0.777,-0.845,0.041,-0.498,0.101,0.626
Goal 2 Score,-0.637,1.0,0.772,0.115,0.174,-0.4,0.08,0.276,-0.689,0.088,0.281,0.199,-0.36,-0.408,0.115,-0.49,0.081
Goal 3 Score,0.938,0.772,1.0,0.378,0.102,-0.113,0.44,0.23,0.559,-0.136,-0.735,-0.686,0.757,-0.011,0.408,0.065,-0.573
Goal 4 Score,-0.396,0.115,0.378,1.0,-0.223,0.856,-0.865,-0.696,0.24,-0.319,0.765,0.743,-0.682,0.709,-0.845,0.512,0.669
Goal 5 Score,-0.159,0.174,0.102,-0.223,1.0,0.296,-0.336,-0.409,0.22,0.017,0.265,0.294,-0.18,0.46,-0.411,0.439,0.567
Goal 6 Score,0.275,-0.4,-0.113,0.856,0.296,1.0,0.833,0.842,-0.501,0.137,-0.656,-0.725,0.59,-0.784,0.879,-0.741,-0.641
Goal 7 Score,-0.469,0.08,0.44,-0.865,-0.336,0.833,1.0,-0.89,0.381,-0.171,0.834,0.871,-0.657,0.833,-0.965,0.689,0.855
Goal 8 Score,-0.359,0.276,0.23,-0.696,-0.409,0.842,-0.89,1.0,0.597,0.055,0.667,0.798,-0.52,0.815,-0.93,0.856,0.84
Goal 9 Score,-0.464,-0.689,0.559,0.24,0.22,-0.501,0.381,0.597,1.0,0.173,0.035,-0.106,-0.208,-0.651,0.415,-0.669,-0.218
Goal 10 Score,0.325,0.088,-0.136,-0.319,0.017,0.137,-0.171,0.055,0.173,1.0,-0.057,-0.1,0.075,0.291,-0.078,-0.035,-0.071
Goal 11 Score,0.781,0.281,-0.735,0.765,0.265,-0.656,0.834,0.667,0.035,-0.057,1.0,-0.935,0.848,-0.539,0.818,-0.356,-0.754
Goal 12 Score,0.777,0.199,-0.686,0.743,0.294,-0.725,0.871,0.798,-0.106,-0.1,-0.935,1.0,0.875,-0.563,0.883,-0.553,-0.844
Goal 13 Score,-0.845,-0.36,0.757,-0.682,-0.18,0.59,-0.657,-0.52,-0.208,0.075,0.848,0.875,1.0,0.277,-0.687,0.261,0.698
Goal 14 Score,0.041,-0.408,-0.011,0.709,0.46,-0.784,0.833,0.815,-0.651,0.291,-0.539,-0.563,0.277,1.0,0.839,-0.722,-0.641
Goal 15 Score,-0.498,0.115,0.408,-0.845,-0.411,0.879,-0.965,-0.93,0.415,-0.078,0.818,0.883,-0.687,0.839,1.0,0.752,0.885
Goal 16 Score,0.101,-0.49,0.065,0.512,0.439,-0.741,0.689,0.856,-0.669,-0.035,-0.356,-0.553,0.261,-0.722,0.752,1.0,-0.652
Goal 17 Score,0.626,0.081,-0.573,0.669,0.567,-0.641,0.855,0.84,-0.218,-0.071,-0.754,-0.844,0.698,-0.641,0.885,-0.652,1.0
