,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.4637681224238781,0.8941292284123054,0.7871549641498397,0.5499953980949339,0.7338794494768408,0.7256613138463552,0.6899439653606932,0.4995864972832996,0.32855933197572534,0.7118120204886719,-0.6940271916385167,-0.4996276105993159,-0.1765059076088528,-0.27483138541893437,0.74595707899159,0.500028532669207
Goal 2 Score,0.4637681224238781,1.0,0.4888864916480415,0.41724629102407296,0.5451124072778941,0.5107075918881084,0.4560088136073224,0.6743271166179571,0.5252961220950535,-0.08459740061031072,0.29423016108510464,-0.39338273289853093,-0.36667432642195535,-0.001174633832685379,-0.20544933897562717,0.33843734844337126,0.20269917237680388
Goal 3 Score,0.8941292284123054,0.4888864916480415,1.0,0.831558773498527,0.5936500194655057,0.756997146629678,0.7306540704975476,0.8128246897546306,0.6413066974522594,0.3668447772997595,0.7900835010280689,-0.7794320745523828,-0.632288806259576,-0.2339370630048638,-0.39496505300796697,0.8420674585361486,0.5176196231896651
Goal 4 Score,0.7871549641498397,0.41724629102407296,0.831558773498527,1.0,0.6995319541107305,0.5894453028802603,0.7447209477533949,0.6399151665387552,0.44257618999031845,0.16565580507080555,0.7735530957753692,-0.618647039213401,-0.46030476812486115,-0.0354526579518215,-0.28798144252369773,0.6642320095531956,0.335300298413732
Goal 5 Score,0.5499953980949339,0.5451124072778941,0.5936500194655057,0.6995319541107305,1.0,0.457602799754408,0.571320932200481,0.6677794565321634,0.6983077809566465,0.11229765252664221,0.5318910995237293,-0.6937600767944684,-0.552425564092053,0.043437499811498116,-0.19540589366979774,0.6207329760847271,0.43590318450545334
Goal 6 Score,0.7338794494768408,0.5107075918881084,0.756997146629678,0.5894453028802603,0.457602799754408,1.0,0.5577039918230432,0.7549901893492417,0.631379681059664,0.4161988616977238,0.6862060458941777,-0.6232184525626048,-0.5756756476920066,0.09880389947083659,-0.10360423940381203,0.7130273606785913,0.31100690021277294
Goal 7 Score,0.7256613138463552,0.4560088136073224,0.7306540704975476,0.7447209477533949,0.571320932200481,0.5577039918230432,1.0,0.6051972077219046,0.37343116958797684,0.2744102100370691,0.5839430561723346,-0.6330260444510148,-0.3830102742644268,0.1530360133184882,-0.21904967729948424,0.6214583463745281,0.43281007204598576
Goal 8 Score,0.6899439653606932,0.6743271166179571,0.8128246897546306,0.6399151665387552,0.6677794565321634,0.7549901893492417,0.6051972077219046,1.0,0.7663153970215535,0.48444965525030276,0.6772956725946415,-0.7942755117731866,-0.6872030962595207,-0.11791187949823469,-0.08964082340773585,0.7880203010578275,0.4245231094158599
Goal 9 Score,0.4995864972832996,0.5252961220950535,0.6413066974522594,0.44257618999031845,0.6983077809566465,0.631379681059664,0.37343116958797684,0.7663153970215535,1.0,0.43511043802002963,0.46484718806442643,-0.8118223112919097,-0.833405666367411,-0.07027704842505202,-0.16224530418442507,0.6732033411619972,0.44879634529767154
Goal 10 Score,0.32855933197572534,-0.08459740061031072,0.3668447772997595,0.16565580507080555,0.11229765252664221,0.4161988616977238,0.2744102100370691,0.48444965525030276,0.43511043802002963,1.0,0.22585441610676793,-0.4270605954949893,-0.4705679617016716,-0.18473728849814625,0.04349974707743146,0.42558299419259377,0.20366820065428018
Goal 11 Score,0.7118120204886719,0.29423016108510464,0.7900835010280689,0.7735530957753692,0.5318910995237293,0.6862060458941777,0.5839430561723346,0.6772956725946415,0.46484718806442643,0.22585441610676793,1.0,-0.6783732793804038,-0.6167897765141221,-0.196822023030374,-0.02670405833991801,0.7053704620125916,0.3738503979239748
Goal 12 Score,-0.6940271916385167,-0.39338273289853093,-0.7794320745523828,-0.618647039213401,-0.6937600767944684,-0.6232184525626048,-0.6330260444510148,-0.7942755117731866,-0.8118223112919097,-0.4270605954949893,-0.6783732793804038,1.0,0.8464855373055296,-0.020973452385201076,-0.04662125133622813,-0.8199270983783038,-0.686492522895571
