,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.134,0.755,-0.358,0.511,0.476,0.014,0.118,-0.724,0.733,-0.019,-0.551,0.598,0.144,-0.48,-0.393,0.116
Goal 2 Score,0.134,1.0,0.056,0.462,0.183,-0.182,0.217,0.691,0.42,-0.099,-0.831,0.349,-0.019,-0.079,0.461,0.463,0.508
Goal 3 Score,0.755,0.056,1.0,0.214,-0.443,-0.175,0.208,-0.085,0.609,-0.532,0.214,0.419,-0.47,-0.302,0.246,0.382,-0.219
Goal 4 Score,-0.358,0.462,0.214,1.0,0.599,0.253,0.263,0.123,-0.371,0.67,0.364,-0.289,0.733,-0.049,-0.717,-0.229,-0.605
Goal 5 Score,0.511,0.183,-0.443,0.599,1.0,-0.235,-0.126,-0.556,0.292,-0.747,0.396,0.035,-0.851,0.169,0.398,-0.204,0.107
Goal 6 Score,0.476,-0.182,-0.175,0.253,-0.235,1.0,0.298,-0.018,0.368,-0.31,-0.028,-0.054,-0.348,0.325,0.213,-0.032,0.119
Goal 7 Score,0.014,0.217,0.208,0.263,-0.126,0.298,1.0,-0.479,-0.104,-0.307,0.003,0.311,-0.215,-0.189,0.287,0.196,0.15
Goal 8 Score,0.118,0.691,-0.085,0.123,-0.556,-0.018,-0.479,1.0,-0.037,-0.298,0.676,-0.251,-0.393,0.279,-0.099,-0.413,-0.286
Goal 9 Score,-0.724,0.42,0.609,-0.371,0.292,0.368,-0.104,-0.037,1.0,0.482,0.168,-0.521,0.346,0.165,-0.409,-0.379,0.116
Goal 10 Score,0.733,-0.099,-0.532,0.67,-0.747,-0.31,-0.307,-0.298,0.482,1.0,0.023,0.491,-0.892,-0.185,0.713,0.297,0.29
Goal 11 Score,-0.019,-0.831,0.214,0.364,0.396,-0.028,0.003,0.676,0.168,0.023,1.0,0.41,0.133,-0.192,0.442,0.604,0.522
Goal 12 Score,-0.551,0.349,0.419,-0.289,0.035,-0.054,0.311,-0.251,-0.521,0.491,0.41,1.0,0.311,0.71,-0.675,-0.807,-0.168
Goal 13 Score,0.598,-0.019,-0.47,0.733,-0.851,-0.348,-0.215,-0.393,0.346,-0.892,0.133,0.311,1.0,-0.027,0.655,0.061,0.367
Goal 14 Score,0.144,-0.079,-0.302,-0.049,0.169,0.325,-0.189,0.279,0.165,-0.185,-0.192,0.71,-0.027,1.0,0.48,0.603,0.133
Goal 15 Score,-0.48,0.461,0.246,-0.717,0.398,0.213,0.287,-0.099,-0.409,0.713,0.442,-0.675,0.655,0.48,1.0,-0.504,-0.589
Goal 16 Score,-0.393,0.463,0.382,-0.229,-0.204,-0.032,0.196,-0.413,-0.379,0.297,0.604,-0.807,0.061,0.603,-0.504,1.0,-0.194
Goal 17 Score,0.116,0.508,-0.219,-0.605,0.107,0.119,0.15,-0.286,0.116,0.29,0.522,-0.168,0.367,0.133,-0.589,-0.194,1.0
