,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.356,0.913,0.432,0.229,-0.742,-0.059,0.586,-0.735,0.526,0.464,-0.632,0.134,0.249,-0.368,-0.503,-0.41
Goal 2 Score,-0.356,1.0,0.464,0.345,-0.186,-0.219,-0.449,0.72,-0.504,-0.223,0.261,-0.113,-0.313,-0.2,-0.215,0.294,-0.058
Goal 3 Score,0.913,0.464,1.0,-0.388,0.058,0.779,0.33,-0.681,0.782,-0.469,-0.565,0.491,-0.217,-0.409,0.484,0.331,0.18
Goal 4 Score,0.432,0.345,-0.388,1.0,0.005,0.387,0.044,-0.343,0.379,-0.003,0.014,0.176,0.003,0.22,-0.296,0.018,0.114
Goal 5 Score,0.229,-0.186,0.058,0.005,1.0,0.048,-0.589,0.253,-0.17,-0.004,0.419,0.497,-0.006,0.221,-0.297,0.426,0.824
Goal 6 Score,-0.742,-0.219,0.779,0.387,0.048,1.0,0.035,0.644,-0.651,0.386,0.551,-0.55,0.287,0.434,-0.261,-0.465,-0.241
Goal 7 Score,-0.059,-0.449,0.33,0.044,-0.589,0.035,1.0,0.268,-0.246,0.108,0.464,0.346,-0.055,0.221,-0.53,0.332,0.558
Goal 8 Score,0.586,0.72,-0.681,-0.343,0.253,0.644,0.268,1.0,0.86,-0.139,-0.533,0.38,0.179,-0.161,0.419,0.088,0.109
Goal 9 Score,-0.735,-0.504,0.782,0.379,-0.17,-0.651,-0.246,0.86,1.0,0.438,0.549,-0.47,-0.098,0.252,-0.458,-0.242,-0.12
Goal 10 Score,0.526,-0.223,-0.469,-0.003,-0.004,0.386,0.108,-0.139,0.438,1.0,-0.562,0.271,-0.279,-0.53,0.536,0.668,-0.012
Goal 11 Score,0.464,0.261,-0.565,0.014,0.419,0.551,0.464,-0.533,0.549,-0.562,1.0,0.116,-0.086,-0.507,0.663,0.315,-0.236
Goal 12 Score,-0.632,-0.113,0.491,0.176,0.497,-0.55,0.346,0.38,-0.47,0.271,0.116,1.0,0.336,0.228,-0.123,-0.559,-0.749
Goal 13 Score,0.134,-0.313,-0.217,0.003,-0.006,0.287,-0.055,0.179,-0.098,-0.279,-0.086,0.336,1.0,-0.463,0.048,0.192,0.004
Goal 14 Score,0.249,-0.2,-0.409,0.22,0.221,0.434,0.221,-0.161,0.252,-0.53,-0.507,0.228,-0.463,1.0,0.643,0.296,-0.077
Goal 15 Score,-0.368,-0.215,0.484,-0.296,-0.297,-0.261,-0.53,0.419,-0.458,0.536,0.663,-0.123,0.048,0.643,1.0,-0.154,0.168
Goal 16 Score,-0.503,0.294,0.331,0.018,0.426,-0.465,0.332,0.088,-0.242,0.668,0.315,-0.559,0.192,0.296,-0.154,1.0,-0.413
Goal 17 Score,-0.41,-0.058,0.18,0.114,0.824,-0.241,0.558,0.109,-0.12,-0.012,-0.236,-0.749,0.004,-0.077,0.168,-0.413,1.0
