,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.265,0.8,-0.609,-0.735,0.686,0.54,0.718,-0.505,0.494,-0.605,0.178,-0.411,-0.131,-0.469,-0.634,-0.71
Goal 2 Score,-0.265,1.0,0.311,-0.383,-0.295,0.426,0.796,0.244,-0.003,0.18,-0.63,0.856,-0.786,-0.528,0.047,-0.108,-0.484
Goal 3 Score,0.8,0.311,1.0,0.869,0.842,-0.812,-0.705,-0.933,0.724,-0.664,0.796,-0.187,0.535,0.411,0.625,0.886,0.83
Goal 4 Score,-0.609,-0.383,0.869,1.0,-0.759,0.888,0.802,0.901,-0.801,0.764,-0.701,0.251,-0.649,-0.491,-0.694,-0.906,-0.753
Goal 5 Score,-0.735,-0.295,0.842,-0.759,1.0,0.825,0.719,0.888,-0.65,0.683,-0.722,0.291,-0.588,-0.463,-0.683,-0.818,-0.676
Goal 6 Score,0.686,0.426,-0.812,0.888,0.825,1.0,-0.807,-0.846,0.792,-0.845,0.768,-0.377,0.743,0.425,0.798,0.866,0.661
Goal 7 Score,0.54,0.796,-0.705,0.802,0.719,-0.807,1.0,-0.696,0.517,-0.617,0.862,-0.692,0.921,0.675,0.452,0.636,0.686
Goal 8 Score,0.718,0.244,-0.933,0.901,0.888,-0.846,-0.696,1.0,0.771,-0.701,0.686,-0.163,0.528,0.414,0.709,0.941,0.795
Goal 9 Score,-0.505,-0.003,0.724,-0.801,-0.65,0.792,0.517,0.771,1.0,0.74,-0.547,-0.099,-0.461,-0.28,-0.858,-0.879,-0.415
Goal 10 Score,0.494,0.18,-0.664,0.764,0.683,-0.845,-0.617,-0.701,0.74,1.0,0.577,-0.146,0.518,0.301,0.866,0.816,0.427
Goal 11 Score,-0.605,-0.63,0.796,-0.701,-0.722,0.768,0.862,0.686,-0.547,0.577,1.0,0.568,-0.831,-0.605,-0.483,-0.64,-0.625
Goal 12 Score,0.178,0.856,-0.187,0.251,0.291,-0.377,-0.692,-0.163,-0.099,-0.146,0.568,1.0,0.811,0.633,-0.057,0.048,0.3
Goal 13 Score,-0.411,-0.786,0.535,-0.649,-0.588,0.743,0.921,0.528,-0.461,0.518,-0.831,0.811,1.0,-0.708,-0.406,-0.504,-0.459
Goal 14 Score,-0.131,-0.528,0.411,-0.491,-0.463,0.425,0.675,0.414,-0.28,0.301,-0.605,0.633,-0.708,1.0,-0.201,-0.384,-0.268
Goal 15 Score,-0.469,0.047,0.625,-0.694,-0.683,0.798,0.452,0.709,-0.858,0.866,-0.483,-0.057,-0.406,-0.201,1.0,-0.826,-0.286
Goal 16 Score,-0.634,-0.108,0.886,-0.906,-0.818,0.866,0.636,0.941,-0.879,0.816,-0.64,0.048,-0.504,-0.384,-0.826,1.0,-0.66
Goal 17 Score,-0.71,-0.484,0.83,-0.753,-0.676,0.661,0.686,0.795,-0.415,0.427,-0.625,0.3,-0.459,-0.268,-0.286,-0.66,1.0
