,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.924,0.875,0.898,-0.984,0.966,-0.509,0.976,0.877,-0.169,-0.817,-0.726,0.377,0.831,0.546,-0.785,-0.792
Goal 2 Score,-0.924,1.0,0.954,0.876,-0.962,0.97,-0.672,0.887,0.965,-0.467,-0.951,-0.881,0.629,0.946,0.534,-0.566,-0.945
Goal 3 Score,0.875,0.954,1.0,-0.846,0.915,-0.901,0.754,-0.808,-0.923,0.561,0.977,0.929,-0.733,-0.953,-0.559,0.488,0.957
Goal 4 Score,0.898,0.876,-0.846,1.0,0.896,-0.865,0.533,-0.842,-0.82,0.213,0.827,0.75,-0.49,-0.83,-0.631,0.709,0.781
Goal 5 Score,-0.984,-0.962,0.915,0.896,1.0,0.984,-0.574,0.955,0.932,-0.31,-0.883,-0.811,0.496,0.899,0.538,-0.7,-0.869
Goal 6 Score,0.966,0.97,-0.901,-0.865,0.984,1.0,0.625,-0.947,-0.937,0.317,0.879,0.809,-0.495,-0.894,-0.514,0.673,0.875
Goal 7 Score,-0.509,-0.672,0.754,0.533,-0.574,0.625,1.0,0.451,0.701,-0.643,-0.768,-0.784,0.742,0.734,0.309,-0.119,-0.771
Goal 8 Score,0.976,0.887,-0.808,-0.842,0.955,-0.947,0.451,1.0,-0.831,0.07,0.745,0.627,-0.248,-0.759,-0.487,0.817,0.722
Goal 9 Score,0.877,0.965,-0.923,-0.82,0.932,-0.937,0.701,-0.831,1.0,0.553,0.94,0.886,-0.674,-0.952,-0.382,0.483,0.949
Goal 10 Score,-0.169,-0.467,0.561,0.213,-0.31,0.317,-0.643,0.07,0.553,1.0,-0.665,-0.741,0.889,0.64,0.035,0.382,-0.692
Goal 11 Score,-0.817,-0.951,0.977,0.827,-0.883,0.879,-0.768,0.745,0.94,-0.665,1.0,-0.966,0.811,0.983,0.49,-0.373,-0.983
Goal 12 Score,-0.726,-0.881,0.929,0.75,-0.811,0.809,-0.784,0.627,0.886,-0.741,-0.966,1.0,0.898,0.954,0.502,-0.273,-0.967
Goal 13 Score,0.377,0.629,-0.733,-0.49,0.496,-0.495,0.742,-0.248,-0.674,0.889,0.811,0.898,1.0,-0.79,-0.342,-0.108,0.83
Goal 14 Score,0.831,0.946,-0.953,-0.83,0.899,-0.894,0.734,-0.759,-0.952,0.64,0.983,0.954,-0.79,1.0,-0.454,0.384,0.972
Goal 15 Score,0.546,0.534,-0.559,-0.631,0.538,-0.514,0.309,-0.487,-0.382,0.035,0.49,0.502,-0.342,-0.454,1.0,0.516,0.491
Goal 16 Score,-0.785,-0.566,0.488,0.709,-0.7,0.673,-0.119,0.817,0.483,0.382,-0.373,-0.273,-0.108,0.384,0.516,1.0,-0.35
Goal 17 Score,-0.792,-0.945,0.957,0.781,-0.869,0.875,-0.771,0.722,0.949,-0.692,-0.983,-0.967,0.83,0.972,0.491,-0.35,1.0
