,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.297,0.841,-0.841,0.697,-0.568,0.703,0.444,-0.355,-0.243,-0.333,-0.39,-0.552,-0.795,0.883,-0.847,-0.791
Goal 2 Score,0.297,1.0,-0.164,0.104,0.081,0.232,-0.273,0.2,0.37,-0.376,-0.131,0.575,-0.189,0.24,-0.418,0.311,0.372
Goal 3 Score,0.841,-0.164,1.0,0.778,-0.784,0.807,-0.342,-0.403,0.369,0.096,0.246,0.246,0.398,0.654,-0.861,0.893,0.804
Goal 4 Score,-0.841,0.104,0.778,1.0,0.864,-0.684,0.741,0.801,-0.272,-0.546,-0.091,-0.166,-0.777,-0.803,0.769,-0.863,-0.801
Goal 5 Score,0.697,0.081,-0.784,0.864,1.0,0.726,-0.461,-0.725,0.44,0.301,0.072,-0.048,0.707,0.639,-0.612,0.814,0.655
Goal 6 Score,-0.568,0.232,0.807,-0.684,0.726,1.0,0.265,0.514,-0.317,-0.043,0.153,-0.084,-0.354,-0.51,0.694,-0.812,-0.719
Goal 7 Score,0.703,-0.273,-0.342,0.741,-0.461,0.265,1.0,-0.583,0.127,0.529,0.174,0.207,0.664,0.71,-0.585,0.555,0.555
Goal 8 Score,0.444,0.2,-0.403,0.801,-0.725,0.514,-0.583,1.0,0.148,0.642,-0.046,-0.132,0.725,0.481,-0.357,0.592,0.465
Goal 9 Score,-0.355,0.37,0.369,-0.272,0.44,-0.317,0.127,0.148,1.0,0.333,0.098,-0.27,-0.112,-0.198,0.356,-0.434,-0.381
Goal 10 Score,-0.243,-0.376,0.096,-0.546,0.301,-0.043,0.529,0.642,0.333,1.0,-0.005,0.084,-0.69,-0.397,0.151,-0.173,-0.248
Goal 11 Score,-0.333,-0.131,0.246,-0.091,0.072,0.153,0.174,-0.046,0.098,-0.005,1.0,-0.145,0.081,-0.148,0.246,-0.152,0.03
Goal 12 Score,-0.39,0.575,0.246,-0.166,-0.048,-0.084,0.207,-0.132,-0.27,0.084,-0.145,1.0,0.158,-0.126,0.387,-0.352,-0.405
Goal 13 Score,-0.552,-0.189,0.398,-0.777,0.707,-0.354,0.664,0.725,-0.112,-0.69,0.081,0.158,1.0,-0.667,0.37,-0.527,-0.426
Goal 14 Score,-0.795,0.24,0.654,-0.803,0.639,-0.51,0.71,0.481,-0.198,-0.397,-0.148,-0.126,-0.667,1.0,0.772,-0.657,-0.651
Goal 15 Score,0.883,-0.418,-0.861,0.769,-0.612,0.694,-0.585,-0.357,0.356,0.151,0.246,0.387,0.37,0.772,1.0,0.821,0.876
Goal 16 Score,-0.847,0.311,0.893,-0.863,0.814,-0.812,0.555,0.592,-0.434,-0.173,-0.152,-0.352,-0.527,-0.657,0.821,1.0,-0.811
Goal 17 Score,-0.791,0.372,0.804,-0.801,0.655,-0.719,0.555,0.465,-0.381,-0.248,0.03,-0.405,-0.426,-0.651,0.876,-0.811,1.0
