,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.642,0.428,-0.212,0.433,0.022,0.635,0.239,-0.059,0.614,-0.345,0.458,-0.48,0.049,-0.183,0.441,0.591
Goal 2 Score,-0.642,1.0,-0.042,-0.193,0.117,0.039,0.726,0.459,0.385,0.242,-0.316,0.531,-0.444,0.288,-0.267,0.695,0.48
Goal 3 Score,0.428,-0.042,1.0,0.248,0.018,-0.194,0.215,0.422,0.453,-0.363,-0.317,0.161,-0.23,0.482,-0.504,0.282,-0.499
Goal 4 Score,-0.212,-0.193,0.248,1.0,0.042,-0.406,0.462,0.341,0.527,-0.148,0.277,0.556,-0.455,0.42,0.266,0.113,0.07
Goal 5 Score,0.433,0.117,0.018,0.042,1.0,0.566,-0.452,-0.175,0.087,-0.737,0.572,-0.51,0.632,-0.397,0.357,-0.137,0.203
Goal 6 Score,0.022,0.039,-0.194,-0.406,0.566,1.0,0.44,0.269,0.459,0.131,-0.199,0.611,-0.661,0.653,0.061,-0.026,-0.538
Goal 7 Score,0.635,0.726,0.215,0.462,-0.452,0.44,1.0,-0.691,-0.571,-0.213,0.528,-0.83,0.815,-0.627,0.329,-0.655,-0.113
Goal 8 Score,0.239,0.459,0.422,0.341,-0.175,0.269,-0.691,1.0,-0.414,0.116,0.416,-0.48,0.464,-0.426,0.396,-0.403,-0.076
Goal 9 Score,-0.059,0.385,0.453,0.527,0.087,0.459,-0.571,-0.414,1.0,0.448,0.046,-0.697,0.57,-0.735,-0.038,-0.417,0.271
Goal 10 Score,0.614,0.242,-0.363,-0.148,-0.737,0.131,-0.213,0.116,0.448,1.0,0.306,-0.19,0.277,0.063,0.187,-0.011,-0.233
Goal 11 Score,-0.345,-0.316,-0.317,0.277,0.572,-0.199,0.528,0.416,0.046,0.306,1.0,0.354,-0.415,0.288,-0.499,0.513,-0.065
Goal 12 Score,0.458,0.531,0.161,0.556,-0.51,0.611,-0.83,-0.48,-0.697,-0.19,0.354,1.0,0.936,-0.708,0.054,-0.543,0.084
Goal 13 Score,-0.48,-0.444,-0.23,-0.455,0.632,-0.661,0.815,0.464,0.57,0.277,-0.415,0.936,1.0,0.736,-0.193,0.477,-0.148
Goal 14 Score,0.049,0.288,0.482,0.42,-0.397,0.653,-0.627,-0.426,-0.735,0.063,0.288,-0.708,0.736,1.0,0.324,-0.363,0.411
Goal 15 Score,-0.183,-0.267,-0.504,0.266,0.357,0.061,0.329,0.396,-0.038,0.187,-0.499,0.054,-0.193,0.324,1.0,0.356,0.002
Goal 16 Score,0.441,0.695,0.282,0.113,-0.137,-0.026,-0.655,-0.403,-0.417,-0.011,0.513,-0.543,0.477,-0.363,0.356,1.0,-0.248
Goal 17 Score,0.591,0.48,-0.499,0.07,0.203,-0.538,-0.113,-0.076,0.271,-0.233,-0.065,0.084,-0.148,0.411,0.002,-0.248,1.0
