,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.531,0.244,-0.4,-0.105,0.653,0.726,0.012,-0.328,-0.533,0.29,0.03,-0.313,-0.442,-0.268,-0.111,0.162
Goal 2 Score,-0.531,1.0,-0.106,-0.225,-0.204,0.612,0.449,0.232,0.192,-0.018,0.255,0.233,0.153,-0.354,0.138,0.375,0.408
Goal 3 Score,0.244,-0.106,1.0,0.543,-0.466,-0.233,-0.009,0.358,0.54,0.613,-0.574,0.51,0.128,0.113,0.531,0.761,0.25
Goal 4 Score,-0.4,-0.225,0.543,1.0,0.623,0.729,0.615,-0.2,-0.721,-0.637,0.899,-0.41,-0.305,-0.644,-0.618,-0.57,-0.055
Goal 5 Score,-0.105,-0.204,-0.466,0.623,1.0,-0.253,-0.112,0.305,0.405,0.281,-0.611,0.527,-0.081,0.496,0.288,0.605,0.347
Goal 6 Score,0.653,0.612,-0.233,0.729,-0.253,1.0,-0.735,0.269,0.428,0.472,-0.602,0.206,0.134,0.676,0.351,0.149,-0.158
Goal 7 Score,0.726,0.449,-0.009,0.615,-0.112,-0.735,1.0,0.057,0.472,0.573,-0.368,-0.114,0.467,0.661,0.278,0.122,0.032
Goal 8 Score,0.012,0.232,0.358,-0.2,0.305,0.269,0.057,1.0,-0.325,-0.2,0.121,-0.252,-0.107,-0.167,-0.151,-0.254,-0.143
Goal 9 Score,-0.328,0.192,0.54,-0.721,0.405,0.428,0.472,-0.325,1.0,-0.759,0.539,-0.276,-0.755,-0.365,-0.83,-0.641,-0.135
Goal 10 Score,-0.533,-0.018,0.613,-0.637,0.281,0.472,0.573,-0.2,-0.759,1.0,0.47,-0.231,-0.561,-0.404,-0.608,-0.597,-0.322
Goal 11 Score,0.29,0.255,-0.574,0.899,-0.611,-0.602,-0.368,0.121,0.539,0.47,1.0,0.515,0.039,0.511,0.527,0.557,0.017
Goal 12 Score,0.03,0.233,0.51,-0.41,0.527,0.206,-0.114,-0.252,-0.276,-0.231,0.515,1.0,0.324,-0.196,-0.305,-0.698,-0.103
Goal 13 Score,-0.313,0.153,0.128,-0.305,-0.081,0.134,0.467,-0.107,-0.755,-0.561,0.039,0.324,1.0,-0.103,-0.591,-0.214,-0.024
Goal 14 Score,-0.442,-0.354,0.113,-0.644,0.496,0.676,0.661,-0.167,-0.365,-0.404,0.511,-0.196,-0.103,1.0,-0.034,-0.187,0.059
Goal 15 Score,-0.268,0.138,0.531,-0.618,0.288,0.351,0.278,-0.151,-0.83,-0.608,0.527,-0.305,-0.591,-0.034,1.0,-0.603,-0.059
Goal 16 Score,-0.111,0.375,0.761,-0.57,0.605,0.149,0.122,-0.254,-0.641,-0.597,0.557,-0.698,-0.214,-0.187,-0.603,1.0,-0.332
Goal 17 Score,0.162,0.408,0.25,-0.055,0.347,-0.158,0.032,-0.143,-0.135,-0.322,0.017,-0.103,-0.024,0.059,-0.059,-0.332,1.0
