,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.529,0.787,-0.191,-0.12,0.173,0.128,0.091,-0.724,0.05,0.195,-0.015,-0.124,0.587,-0.606,0.018,0.058
Goal 2 Score,0.529,1.0,-0.208,-0.064,-0.155,-0.148,0.299,0.088,0.458,0.386,-0.16,-0.013,0.023,-0.429,0.758,-0.074,-0.287
Goal 3 Score,0.787,-0.208,1.0,0.459,0.371,0.233,-0.335,-0.366,0.478,-0.128,-0.167,0.195,0.082,-0.444,0.156,0.337,-0.041
Goal 4 Score,-0.191,-0.064,0.459,1.0,-0.199,-0.093,0.436,0.124,-0.137,-0.045,-0.042,-0.341,-0.184,-0.185,0.105,-0.194,0.009
Goal 5 Score,-0.12,-0.155,0.371,-0.199,1.0,-0.733,0.756,0.864,-0.039,-0.189,0.405,-0.439,-0.652,-0.139,0.322,-0.81,0.628
Goal 6 Score,0.173,-0.148,0.233,-0.093,-0.733,1.0,0.45,0.804,0.21,-0.232,0.518,-0.323,-0.482,-0.243,0.459,-0.831,0.589
Goal 7 Score,0.128,0.299,-0.335,0.436,0.756,0.45,1.0,-0.496,-0.025,-0.037,-0.07,0.502,0.472,0.264,-0.414,0.598,-0.311
Goal 8 Score,0.091,0.088,-0.366,0.124,0.864,0.804,-0.496,1.0,0.194,0.326,-0.549,0.249,0.632,0.141,-0.251,0.736,-0.694
Goal 9 Score,-0.724,0.458,0.478,-0.137,-0.039,0.21,-0.025,0.194,1.0,-0.19,0.199,-0.037,-0.215,0.272,-0.553,0.137,0.26
Goal 10 Score,0.05,0.386,-0.128,-0.045,-0.189,-0.232,-0.037,0.326,-0.19,1.0,0.042,-0.336,-0.254,-0.342,-0.221,-0.065,0.702
Goal 11 Score,0.195,-0.16,-0.167,-0.042,0.405,0.518,-0.07,-0.549,0.199,0.042,1.0,-0.301,0.713,-0.108,0.067,0.398,-0.395
Goal 12 Score,-0.015,-0.013,0.195,-0.341,-0.439,-0.323,0.502,0.249,-0.037,-0.336,-0.301,1.0,0.01,-0.226,0.183,-0.466,0.363
Goal 13 Score,-0.124,0.023,0.082,-0.184,-0.652,-0.482,0.472,0.632,-0.215,-0.254,0.713,0.01,1.0,-0.277,0.037,-0.522,0.658
Goal 14 Score,0.587,-0.429,-0.444,-0.185,-0.139,-0.243,0.264,0.141,0.272,-0.342,-0.108,-0.226,-0.277,1.0,0.505,-0.149,0.312
Goal 15 Score,-0.606,0.758,0.156,0.105,0.322,0.459,-0.414,-0.251,-0.553,-0.221,0.067,0.183,0.037,0.505,1.0,0.395,0.121
Goal 16 Score,0.018,-0.074,0.337,-0.194,-0.81,-0.831,0.598,0.736,0.137,-0.065,0.398,-0.466,-0.522,-0.149,0.395,1.0,0.529
Goal 17 Score,0.058,-0.287,-0.041,0.009,0.628,0.589,-0.311,-0.694,0.26,0.702,-0.395,0.363,0.658,0.312,0.121,0.529,1.0
