,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.585,0.875,0.079,-0.717,-0.477,-0.01,0.447,-0.248,-0.066,-0.586,0.749,-0.664,-0.009,0.704,-0.499,0.736
Goal 2 Score,0.585,1.0,-0.8,0.498,0.331,0.092,-0.044,0.052,0.547,-0.027,0.537,-0.488,0.366,-0.629,-0.279,0.626,-0.678
Goal 3 Score,0.875,-0.8,1.0,0.238,0.579,0.343,-0.021,-0.437,0.509,0.102,0.774,-0.726,0.601,-0.278,-0.562,0.621,-0.787
Goal 4 Score,0.079,0.498,0.238,1.0,0.583,0.569,0.003,-0.439,-0.818,0.523,-0.119,-0.31,0.284,0.672,-0.358,-0.374,-0.017
Goal 5 Score,-0.717,0.331,0.579,0.583,1.0,-0.703,0.03,0.589,0.298,-0.525,-0.449,0.843,-0.691,-0.207,0.727,-0.19,0.733
Goal 6 Score,-0.477,0.092,0.343,0.569,-0.703,1.0,-0.259,0.437,0.344,-0.451,-0.066,0.486,-0.371,-0.155,0.646,-0.009,0.347
Goal 7 Score,-0.01,-0.044,-0.021,0.003,0.03,-0.259,1.0,-0.228,-0.045,0.217,0.462,-0.181,0.114,0.207,0.138,-0.011,-0.242
Goal 8 Score,0.447,0.052,-0.437,-0.439,0.589,0.437,-0.228,1.0,-0.049,0.525,0.67,-0.6,0.518,0.487,-0.455,0.075,-0.43
Goal 9 Score,-0.248,0.547,0.509,-0.818,0.298,0.344,-0.045,-0.049,1.0,0.452,-0.372,-0.089,-0.033,0.539,-0.05,-0.512,0.163
Goal 10 Score,-0.066,-0.027,0.102,0.523,-0.525,-0.451,0.217,0.525,0.452,1.0,-0.321,0.499,-0.363,-0.283,0.231,0.28,0.351
Goal 11 Score,-0.586,0.537,0.774,-0.119,-0.449,-0.066,0.462,0.67,-0.372,-0.321,1.0,0.688,-0.577,-0.005,0.277,-0.4,0.678
Goal 12 Score,0.749,-0.488,-0.726,-0.31,0.843,0.486,-0.181,-0.6,-0.089,0.499,0.688,1.0,0.853,0.213,-0.675,0.245,-0.827
Goal 13 Score,-0.664,0.366,0.601,0.284,-0.691,-0.371,0.114,0.518,-0.033,-0.363,-0.577,0.853,1.0,-0.318,0.602,-0.23,0.596
Goal 14 Score,-0.009,-0.629,-0.278,0.672,-0.207,-0.155,0.207,0.487,0.539,-0.283,-0.005,0.213,-0.318,1.0,0.255,0.395,-0.142
Goal 15 Score,0.704,-0.279,-0.562,-0.358,0.727,0.646,0.138,-0.455,-0.05,0.231,0.277,-0.675,0.602,0.255,1.0,0.342,-0.567
Goal 16 Score,-0.499,0.626,0.621,-0.374,-0.19,-0.009,-0.011,0.075,-0.512,0.28,-0.4,0.245,-0.23,0.395,0.342,1.0,0.445
Goal 17 Score,0.736,-0.678,-0.787,-0.017,0.733,0.347,-0.242,-0.43,0.163,0.351,0.678,-0.827,0.596,-0.142,-0.567,0.445,1.0
