,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.55,0.07,0.552,0.78,-0.809,-0.64,-0.78,-0.723,0.715,0.845,0.501,-0.7,0.09,0.403,0.03,0.575
Goal 2 Score,0.55,1.0,-0.299,-0.469,-0.374,0.65,0.516,0.487,0.798,-0.47,-0.368,-0.355,0.322,0.339,-0.658,-0.184,-0.385
Goal 3 Score,0.07,-0.299,1.0,0.296,0.142,-0.046,-0.102,-0.121,0.3,-0.048,0.345,0.43,-0.461,0.163,-0.088,0.558,0.557
Goal 4 Score,0.552,-0.469,0.296,1.0,-0.704,0.772,0.906,0.776,0.516,-0.663,-0.506,-0.821,0.757,-0.086,-0.706,-0.665,-0.61
Goal 5 Score,0.78,-0.374,0.142,-0.704,1.0,0.868,0.86,0.917,0.633,-0.77,-0.784,-0.747,0.885,-0.178,-0.534,-0.276,-0.524
Goal 6 Score,-0.809,0.65,-0.046,0.772,0.868,1.0,-0.852,-0.827,-0.766,0.691,0.761,0.74,-0.817,-0.094,0.752,0.402,0.591
Goal 7 Score,-0.64,0.516,-0.102,0.906,0.86,-0.852,1.0,-0.885,-0.644,0.719,0.579,0.832,-0.811,0.068,0.755,0.542,0.519
Goal 8 Score,-0.78,0.487,-0.121,0.776,0.917,-0.827,-0.885,1.0,-0.585,0.758,0.717,0.77,-0.843,0.177,0.608,0.382,0.628
Goal 9 Score,-0.723,0.798,0.3,0.516,0.633,-0.766,-0.644,-0.585,1.0,0.63,0.584,0.373,-0.493,-0.081,0.548,0.011,0.301
Goal 10 Score,0.715,-0.47,-0.048,-0.663,-0.77,0.691,0.719,0.758,0.63,1.0,-0.557,-0.58,0.634,-0.219,-0.462,-0.106,-0.516
Goal 11 Score,0.845,-0.368,0.345,-0.506,-0.784,0.761,0.579,0.717,0.584,-0.557,1.0,-0.578,0.826,-0.145,-0.278,-0.145,-0.698
Goal 12 Score,0.501,-0.355,0.43,-0.821,-0.747,0.74,0.832,0.77,0.373,-0.58,-0.578,1.0,0.91,0.079,-0.735,-0.747,-0.699
Goal 13 Score,-0.7,0.322,-0.461,0.757,0.885,-0.817,-0.811,-0.843,-0.493,0.634,0.826,0.91,1.0,0.068,0.562,0.528,0.735
Goal 14 Score,0.09,0.339,0.163,-0.086,-0.178,-0.094,0.068,0.177,-0.081,-0.219,-0.145,0.079,0.068,1.0,0.39,0.197,0.03
Goal 15 Score,0.403,-0.658,-0.088,-0.706,-0.534,0.752,0.755,0.608,0.548,-0.462,-0.278,-0.735,0.562,0.39,1.0,-0.616,-0.429
Goal 16 Score,0.03,-0.184,0.558,-0.665,-0.276,0.402,0.542,0.382,0.011,-0.106,-0.145,-0.747,0.528,0.197,-0.616,1.0,-0.546
Goal 17 Score,0.575,-0.385,0.557,-0.61,-0.524,0.591,0.519,0.628,0.301,-0.516,-0.698,-0.699,0.735,0.03,-0.429,-0.546,1.0
