,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.342,-0.261,0.097,0.117,0.313,0.409,0.271,0.113,0.57,0.288,-0.004,-0.013,-0.217,-0.475,-0.601,0.309
Goal 2 Score,-0.342,1.0,0.144,0.584,0.025,-0.122,-0.001,-0.069,0.489,0.291,0.05,0.451,0.082,-0.235,0.206,-0.478,0.091
Goal 3 Score,-0.261,0.144,1.0,-0.465,0.335,0.91,0.404,0.875,-0.588,0.627,0.668,-0.687,0.186,-0.245,-0.803,-0.413,0.48
Goal 4 Score,0.097,0.584,-0.465,1.0,0.358,0.56,0.012,0.513,-0.483,0.348,0.613,-0.586,0.39,-0.053,-0.422,-0.059,0.308
Goal 5 Score,0.117,0.025,0.335,0.358,1.0,-0.322,0.249,-0.534,-0.129,-0.692,-0.559,-0.104,-0.398,0.666,0.315,0.546,0.061
Goal 6 Score,0.313,-0.122,0.91,0.56,-0.322,1.0,-0.171,-0.867,0.61,-0.682,-0.79,0.652,-0.287,0.269,0.798,0.421,-0.439
Goal 7 Score,0.409,-0.001,0.404,0.012,0.249,-0.171,1.0,-0.1,0.305,-0.075,0.089,0.487,0.236,-0.33,0.356,0.148,-0.478
Goal 8 Score,0.271,-0.069,0.875,0.513,-0.534,-0.867,-0.1,1.0,0.396,-0.749,-0.774,0.425,-0.274,0.568,0.696,0.566,-0.318
Goal 9 Score,0.113,0.489,-0.588,-0.483,-0.129,0.61,0.305,0.396,1.0,0.033,0.288,-0.813,-0.234,0.159,-0.443,0.11,0.282
Goal 10 Score,0.57,0.291,0.627,0.348,-0.692,-0.682,-0.075,-0.749,0.033,1.0,-0.83,0.154,-0.462,0.585,0.553,0.834,-0.434
Goal 11 Score,0.288,0.05,0.668,0.613,-0.559,-0.79,0.089,-0.774,0.288,-0.83,1.0,0.333,-0.467,0.475,0.528,0.639,-0.389
Goal 12 Score,-0.004,0.451,-0.687,-0.586,-0.104,0.652,0.487,0.425,-0.813,0.154,0.333,1.0,0.127,0.318,-0.56,0.072,0.525
Goal 13 Score,-0.013,0.082,0.186,0.39,-0.398,-0.287,0.236,-0.274,-0.234,-0.462,-0.467,0.127,1.0,0.036,0.117,0.104,-0.342
Goal 14 Score,-0.217,-0.235,-0.245,-0.053,0.666,0.269,-0.33,0.568,0.159,0.585,0.475,0.318,0.036,1.0,-0.079,-0.657,-0.105
Goal 15 Score,-0.475,0.206,-0.803,-0.422,0.315,0.798,0.356,0.696,-0.443,0.553,0.528,-0.56,0.117,-0.079,1.0,-0.323,0.267
Goal 16 Score,-0.601,-0.478,-0.413,-0.059,0.546,0.421,0.148,0.566,0.11,0.834,0.639,0.072,0.104,-0.657,-0.323,1.0,0.269
Goal 17 Score,0.309,0.091,0.48,0.308,0.061,-0.439,-0.478,-0.318,0.282,-0.434,-0.389,0.525,-0.342,-0.105,0.267,0.269,1.0
