,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.5158837638294671,0.834374608441578,0.7735149048793062,0.4060427723604209,0.653665768062074,0.7276942121434963,0.3506955342511064,0.4790591517147764,0.4291463517429445,0.8308690028307677,-0.5952810117176064,-0.6845645111440076,-0.5086390436782992,-0.23633770134714152,0.6244307773937458,0.38099343882255965
Goal 2 Score,0.5158837638294671,1.0,0.6360912650153335,0.7269192759282822,0.36084822137779005,0.5492093516779605,0.6665095382518444,0.7213876976244548,0.5705915615962749,0.3089006048326904,0.6262093608986206,-0.5675369954609565,-0.6347351102073623,-0.3326664689455997,-0.5158342885624589,0.7429055030272333,0.07186710957872357
Goal 3 Score,0.834374608441578,0.6360912650153335,1.0,0.920897892506792,0.6526279858096761,0.785220415373421,0.8015141072351628,0.5672780506479399,0.6113988324610681,0.1748399825642756,0.8805441287176975,-0.7400711824054967,-0.7145720961098359,-0.5813065905383566,-0.36919527805801444,0.8507075729328267,0.23021083636055942
Goal 4 Score,0.7735149048793062,0.7269192759282822,0.920897892506792,1.0,0.7291408780904508,0.760597131476931,0.7949302691517321,0.6409541339831564,0.5530971212397532,0.20560495586216695,0.8736747173741117,-0.660499704476475,-0.6820480257075406,-0.5235671693433002,-0.454872044902472,0.822846027852043,0.21398140673099011
Goal 5 Score,0.4060427723604209,0.36084822137779005,0.6526279858096761,0.7291408780904508,1.0,0.7558255474264534,0.5276078966150308,0.6096463158353979,0.5423495950126321,-0.07868437727216425,0.6062911884149994,-0.6444208030380935,-0.6087855178493735,-0.39698847158136785,-0.13736791669844148,0.606812962799535,-0.05857433061940433
Goal 6 Score,0.653665768062074,0.5492093516779605,0.785220415373421,0.760597131476931,0.7558255474264534,1.0,0.7473521372172514,0.5578744901884387,0.6112429647077983,0.1773764258090485,0.7899314641294126,-0.7730860775604468,-0.7624766992180899,-0.5592315587679215,-0.07257556675406152,0.7145763226446675,-0.045244535816543634
Goal 7 Score,0.7276942121434963,0.6665095382518444,0.8015141072351628,0.7949302691517321,0.5276078966150308,0.7473521372172514,1.0,0.6063193647158258,0.45124989027200546,0.2463526390595474,0.864661804856962,-0.5342480699318275,-0.6097643739536052,-0.383036619787839,-0.22836298467453342,0.8013730881694531,0.0901024597397199
Goal 8 Score,0.3506955342511064,0.7213876976244548,0.5672780506479399,0.6409541339831564,0.6096463158353979,0.5578744901884387,0.6063193647158258,1.0,0.6652146421791704,-0.008865207861007399,0.5144993075295011,-0.6242273172330864,-0.622255514731788,-0.31591453144499154,-0.10320515431910816,0.5734728669566405,-0.10153377411705719
Goal 9 Score,0.4790591517147764,0.5705915615962749,0.6113988324610681,0.5530971212397532,0.5423495950126321,0.6112429647077983,0.45124989027200546,0.6652146421791704,1.0,0.18297393583549476,0.6093618155921928,-0.9026029891408321,-0.737722840712575,-0.6520336254253032,-0.2881417303691658,0.593384251351587,0.012100593095498846
Goal 10 Score,0.4291463517429445,0.3089006048326904,0.1748399825642756,0.20560495586216695,-0.07868437727216425,0.1773764258090485,0.2463526390595474,-0.008865207861007399,0.18297393583549476,1.0,0.2737535773173806,-0.1139289908267822,-0.2159531283080676,-0.3091976348599896,-0.1527091686268443,0.26781158536040284,0.383495643880884
Goal 11 Score,0.8308690028307677,0.6262093608986206,0.8805441287176975,0.8736747173741117,0.6062911884149994,0.7899314641294126,0.864661804856962,0.5144993075295011,0.6093618155921928,0.2737535773173806,1.0,-0.6448496586898951,-0.6252183357337178,-0.5278481912994495,-0.3595734086738038,0.7742929473100372,0.3016704034953682
Goal 12 Score,-0.5952810117176064,-0.5675369954609565,-0.7400711824054967,-0.660499704476475,-0.6444208030380935,-0.7730860775604468,-0.5342480699318275,-0.6242273172330864,-0.9026029891408321,-0.1139289908267822,-0.6448496586898951,1.0,0.8684855248933203,0.6662363517600299,0.23164167241319114,-0.7090066431992178,0.15501463087852332
Goal 13 Score,-0.6845645111440076,-0.6347351102073623,-0.7145720961098359,-0.6820480257075406,-0.6087855178493735,-0.7624766992180899,-0.6097643739536052,-0.622255514731788,-0.737722840712575,-0.2159531283080676,-0.6252183357337178,0.8684855248933203,1.0,0.5414965684996255,0.21894900174653198,-0.6484723203084992,0.21346145665441627
Goal 14 Score,-0.5086390436782992,-0.3326664689455997,-0.5813065905383566,-0.5235671693433002,-0.39698847158136785,-0.5592315587679215,-0.383036619787839,-0.31591453144499154,-0.6520336254253032,-0.3091976348599896,-0.5278481912994495,0.6662363517600299,0.5414965684996255,1.0,0.19302491021026003,-0.5328379678229609,-0.2790659085680968
Goal 15 Score,-0.23633770134714152,-0.5158342885624589,-0.36919527805801444,-0.454872044902472,-0.13736791669844148,-0.07257556675406152,-0.22836298467453342,-0.10320515431910816,-0.2881417303691658,-0.1527091686268443,-0.3595734086738038,0.23164167241319114,0.21894900174653198,0.19302491021026003,1.0,-0.4846782947931069,-0.12009932276460235
Goal 16 Score,0.6244307773937458,0.7429055030272333,0.8507075729328267,0.822846027852043,0.606812962799535,0.7145763226446675,0.8013730881694531,0.5734728669566405,0.593384251351587,0.26781158536040284,0.7742929473100372,-0.7090066431992178,-0.6484723203084992,-0.5328379678229609,-0.4846782947931069,1.0,0.057684708190289855
Goal 17 Score,0.38099343882255965,0.07186710957872357,0.23021083636055942,0.21398140673099011,-0.05857433061940433,-0.045244535816543634,0.0901024597397199,-0.10153377411705719,0.012100593095498846,0.383495643880884,0.3016704034953682,0.15501463087852332,0.21346145665441627,-0.2790659085680968,-0.12009932276460235,0.057684708190289855,1.0
