,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.135,-0.374,0.673,-0.137,0.349,0.423,-0.294,0.564,-0.434,-0.549,0.503,-0.232,-0.686,0.625,0.242,0.019
Goal 2 Score,-0.135,1.0,-0.287,0.339,-0.15,0.162,0.049,-0.214,0.488,-0.227,-0.28,0.122,-0.373,-0.192,0.172,-0.261,0.424
Goal 3 Score,-0.374,-0.287,1.0,0.769,0.305,0.194,0.426,-0.77,0.652,-0.438,-0.423,0.331,-0.236,-0.773,0.816,0.591,0.299
Goal 4 Score,0.673,0.339,0.769,1.0,0.21,0.04,-0.69,0.404,-0.904,0.65,0.852,-0.553,0.256,0.837,-0.881,-0.339,-0.091
Goal 5 Score,-0.137,-0.15,0.305,0.21,1.0,-0.314,0.518,0.661,0.388,-0.416,-0.502,0.162,0.004,0.054,-0.042,-0.536,-0.19
Goal 6 Score,0.349,0.162,0.194,0.04,-0.314,1.0,0.353,0.418,0.006,0.028,-0.197,-0.081,0.122,0.173,-0.044,-0.144,-0.155
Goal 7 Score,0.423,0.049,0.426,-0.69,0.518,0.353,1.0,-0.052,-0.659,0.503,0.684,-0.421,0.121,0.558,-0.616,-0.126,0.107
Goal 8 Score,-0.294,-0.214,-0.77,0.404,0.661,0.418,-0.052,1.0,0.3,-0.072,-0.026,0.24,-0.391,-0.542,0.604,0.554,0.422
Goal 9 Score,0.564,0.488,0.652,-0.904,0.388,0.006,-0.659,0.3,1.0,0.691,0.827,-0.597,0.283,0.76,-0.771,-0.13,-0.115
Goal 10 Score,-0.434,-0.227,-0.438,0.65,-0.416,0.028,0.503,-0.072,0.691,1.0,-0.71,0.205,-0.061,-0.482,0.571,0.095,0.059
Goal 11 Score,-0.549,-0.28,-0.423,0.852,-0.502,-0.197,0.684,-0.026,0.827,-0.71,1.0,0.534,-0.19,-0.606,0.652,0.165,-0.123
Goal 12 Score,0.503,0.122,0.331,-0.553,0.162,-0.081,-0.421,0.24,-0.597,0.205,0.534,1.0,0.577,0.631,-0.522,-0.337,0.113
Goal 13 Score,-0.232,-0.373,-0.236,0.256,0.004,0.122,0.121,-0.391,0.283,-0.061,-0.19,0.577,1.0,-0.223,0.262,-0.056,0.423
Goal 14 Score,-0.686,-0.192,-0.773,0.837,0.054,0.173,0.558,-0.542,0.76,-0.482,-0.606,0.631,-0.223,1.0,0.882,0.511,0.119
Goal 15 Score,0.625,0.172,0.816,-0.881,-0.042,-0.044,-0.616,0.604,-0.771,0.571,0.652,-0.522,0.262,0.882,1.0,-0.476,-0.116
Goal 16 Score,0.242,-0.261,0.591,-0.339,-0.536,-0.144,-0.126,0.554,-0.13,0.095,0.165,-0.337,-0.056,0.511,-0.476,1.0,0.193
Goal 17 Score,0.019,0.424,0.299,-0.091,-0.19,-0.155,0.107,0.422,-0.115,0.059,-0.123,0.113,0.423,0.119,-0.116,0.193,1.0
