,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.223,-0.417,0.713,-0.663,0.058,-0.246,0.473,0.673,0.431,-0.261,0.38,0.313,-0.522,-0.369,0.008,0.641
Goal 2 Score,-0.223,1.0,0.518,0.127,0.174,-0.125,0.318,-0.448,0.323,-0.522,-0.554,0.568,0.31,0.292,0.593,0.79,-0.427
Goal 3 Score,-0.417,0.518,1.0,0.674,-0.8,-0.022,-0.704,0.765,0.487,0.927,0.488,0.062,-0.105,-0.507,-0.733,-0.538,0.814
Goal 4 Score,0.713,0.127,0.674,1.0,0.865,0.081,0.631,-0.441,-0.857,-0.645,-0.055,-0.558,-0.221,0.207,0.384,0.006,-0.589
Goal 5 Score,-0.663,0.174,-0.8,0.865,1.0,-0.146,-0.773,0.699,0.762,0.742,0.307,0.447,0.009,-0.48,-0.427,-0.16,0.805
Goal 6 Score,0.058,-0.125,-0.022,0.081,-0.146,1.0,-0.394,0.395,0.392,0.15,0.369,0.493,0.084,-0.174,0.151,0.364,0.151
Goal 7 Score,-0.246,0.318,-0.704,0.631,-0.773,-0.394,1.0,0.676,0.589,0.717,0.593,0.435,-0.116,-0.293,-0.367,-0.105,0.634
Goal 8 Score,0.473,-0.448,0.765,-0.441,0.699,0.395,0.676,1.0,-0.472,-0.778,-0.462,-0.162,0.044,0.784,0.598,0.376,-0.886
Goal 9 Score,0.673,0.323,0.487,-0.857,0.762,0.392,0.589,-0.472,1.0,-0.505,0.053,-0.776,-0.391,0.287,0.208,-0.263,-0.569
Goal 10 Score,0.431,-0.522,0.927,-0.645,0.742,0.15,0.717,-0.778,-0.505,1.0,-0.503,-0.067,-0.003,0.451,0.807,0.564,-0.815
Goal 11 Score,-0.261,-0.554,0.488,-0.055,0.307,0.369,0.593,-0.462,0.053,-0.503,1.0,0.058,0.603,0.186,0.188,0.367,-0.248
Goal 12 Score,0.38,0.568,0.062,-0.558,0.447,0.493,0.435,-0.162,-0.776,-0.067,0.058,1.0,-0.099,0.061,-0.276,-0.683,-0.174
Goal 13 Score,0.313,0.31,-0.105,-0.221,0.009,0.084,-0.116,0.044,-0.391,-0.003,0.603,-0.099,1.0,-0.08,0.153,-0.215,-0.086
Goal 14 Score,-0.522,0.292,-0.507,0.207,-0.48,-0.174,-0.293,0.784,0.287,0.451,0.186,0.061,-0.08,1.0,-0.338,-0.276,0.738
Goal 15 Score,-0.369,0.593,-0.733,0.384,-0.427,0.151,-0.367,0.598,0.208,0.807,0.188,-0.276,0.153,-0.338,1.0,-0.723,0.719
Goal 16 Score,0.008,0.79,-0.538,0.006,-0.16,0.364,-0.105,0.376,-0.263,0.564,0.367,-0.683,-0.215,-0.276,-0.723,1.0,0.396
Goal 17 Score,0.641,-0.427,0.814,-0.589,0.805,0.151,0.634,-0.886,-0.569,-0.815,-0.248,-0.174,-0.086,0.738,0.719,0.396,1.0
