,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.543,-0.022,0.28,-0.653,-0.687,0.38,0.491,-0.316,0.493,0.783,-0.321,-0.667,-0.483,0.608,-0.539,-0.328
Goal 2 Score,0.543,1.0,0.673,-0.033,0.838,0.811,-0.923,-0.87,0.794,-0.896,-0.783,0.835,0.338,0.887,-0.52,0.932,0.696
Goal 3 Score,-0.022,0.673,1.0,-0.01,-0.598,-0.408,0.792,0.645,-0.52,0.629,0.46,-0.73,-0.146,-0.685,0.189,-0.665,-0.694
Goal 4 Score,0.28,-0.033,-0.01,1.0,0.155,0.288,-0.011,0.142,0.04,0.034,-0.186,0.058,0.14,0.061,-0.09,0.041,-0.265
Goal 5 Score,-0.653,0.838,-0.598,0.155,1.0,-0.88,0.805,0.861,-0.492,0.756,0.941,-0.749,-0.65,-0.879,0.748,-0.912,-0.702
Goal 6 Score,-0.687,0.811,-0.408,0.288,-0.88,1.0,0.783,0.794,-0.614,0.762,0.914,-0.789,-0.503,-0.881,0.723,-0.897,-0.614
Goal 7 Score,0.38,-0.923,0.792,-0.011,0.805,0.783,1.0,-0.892,0.783,-0.91,-0.709,0.929,0.199,0.92,-0.428,0.944,0.819
Goal 8 Score,0.491,-0.87,0.645,0.142,0.861,0.794,-0.892,1.0,0.704,-0.884,-0.791,0.836,0.354,0.919,-0.589,0.938,0.839
Goal 9 Score,-0.316,0.794,-0.52,0.04,-0.492,-0.614,0.783,0.704,1.0,0.726,0.481,-0.815,0.061,-0.748,0.173,-0.705,-0.571
Goal 10 Score,0.493,-0.896,0.629,0.034,0.756,0.762,-0.91,-0.884,0.726,1.0,-0.697,0.815,0.177,0.832,-0.48,0.922,0.79
Goal 11 Score,0.783,-0.783,0.46,-0.186,0.941,0.914,-0.709,-0.791,0.481,-0.697,1.0,0.684,0.736,0.831,-0.79,0.852,0.664
Goal 12 Score,-0.321,0.835,-0.73,0.058,-0.749,-0.789,0.929,0.836,-0.815,0.815,0.684,1.0,-0.099,-0.902,0.354,-0.891,-0.814
Goal 13 Score,-0.667,0.338,-0.146,0.14,-0.65,-0.503,0.199,0.354,0.061,0.177,0.736,-0.099,1.0,-0.402,0.725,-0.388,-0.21
Goal 14 Score,-0.483,0.887,-0.685,0.061,-0.879,-0.881,0.92,0.919,-0.748,0.832,0.831,-0.902,-0.402,1.0,0.63,-0.952,-0.77
Goal 15 Score,0.608,-0.52,0.189,-0.09,0.748,0.723,-0.428,-0.589,0.173,-0.48,-0.79,0.354,0.725,0.63,1.0,0.632,0.425
Goal 16 Score,-0.539,0.932,-0.665,0.041,-0.912,-0.897,0.944,0.938,-0.705,0.922,0.852,-0.891,-0.388,-0.952,0.632,1.0,-0.799
Goal 17 Score,-0.328,0.696,-0.694,-0.265,-0.702,-0.614,0.819,0.839,-0.571,0.79,0.664,-0.814,-0.21,-0.77,0.425,-0.799,1.0
