,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.6179525171431847,0.9054370055458246,0.7756294094795132,0.2908159614108266,0.7150759280435549,0.7162504396852702,0.2491983819691092,0.6767765358275959,0.2869570421612088,0.6892684150464877,-0.5783930204866604,-0.6361480643498696,-0.18766417640815836,-0.04005154994248521,0.5210294730009836,0.4189499158785743
Goal 2 Score,0.6179525171431847,1.0,0.7125711257998296,0.6750008581849373,0.4698871507192876,0.6374290167358775,0.3466073539931017,0.47871194375840087,0.6918337494942947,0.039864211052316655,0.47929485762450164,-0.5095357447339036,-0.49736283934622494,0.12108414261495544,0.06142007431308162,0.420272248500531,0.41951247990846996
Goal 3 Score,0.9054370055458246,0.7125711257998296,1.0,0.8269539984785353,0.4651139728595645,0.7556453687434393,0.6626659205117399,0.36979901249476604,0.7182464964938025,0.1070875118084146,0.7239421299868104,-0.6503181152492703,-0.605477151027154,-0.21317829058132223,-0.09421183939839053,0.5689452427247884,0.49421519905405925
Goal 4 Score,0.7756294094795132,0.6750008581849373,0.8269539984785353,1.0,0.620842951549785,0.6634981822051336,0.6056321980894328,0.3917639708038821,0.6851569969665361,-0.043987056991484315,0.8188220558116959,-0.6019526120608106,-0.4789037258286742,-0.23532698503199811,-0.052214491118702196,0.43019450830224903,0.19555384750867028
Goal 5 Score,0.2908159614108266,0.4698871507192876,0.4651139728595645,0.620842951549785,1.0,0.650040500292735,0.32937256054755826,0.36568735486114284,0.49344652037540915,-0.4194728580949332,0.4765030706675485,-0.2922628809816007,0.016404751691230117,-0.3960927828511101,0.05725862526478479,0.1967374332460807,0.10900676613657073
Goal 6 Score,0.7150759280435549,0.6374290167358775,0.7556453687434393,0.6634981822051336,0.650040500292735,1.0,0.6443754908013626,0.3002071204021136,0.6820478923839424,0.0908932861358846,0.42310957667696975,-0.44525556164091157,-0.36817220913857657,-0.31141356468814685,0.1675028722407653,0.3969863407322073,0.48586423352936414
Goal 7 Score,0.7162504396852702,0.3466073539931017,0.6626659205117399,0.6056321980894328,0.32937256054755826,0.6443754908013626,1.0,-0.008898018967322506,0.3548377771666517,-0.004637212547063925,0.5968959023952896,-0.11711209484353946,-0.14633115307309993,-0.27359451932639,0.015640361588341544,0.14089889863902758,0.3399858196397565
Goal 8 Score,0.2491983819691092,0.47871194375840087,0.36979901249476604,0.3917639708038821,0.36568735486114284,0.3002071204021136,-0.008898018967322506,1.0,0.5685056912120748,0.2670485249059428,0.3030049031596968,-0.6522106886647567,-0.5619113150765509,-0.42480617438537616,0.20220501275083488,0.6621708261427919,0.05844222723591353
Goal 9 Score,0.6767765358275959,0.6918337494942947,0.7182464964938025,0.6851569969665361,0.49344652037540915,0.6820478923839424,0.3548377771666517,0.5685056912120748,1.0,0.30918714716196477,0.6113252485465233,-0.8384033482493738,-0.6756010820087627,-0.2136231701260779,-0.012679642830833596,0.6561940079307838,0.46545910122391054
Goal 10 Score,0.2869570421612088,0.039864211052316655,0.1070875118084146,-0.043987056991484315,-0.4194728580949332,0.0908932861358846,-0.004637212547063925,0.2670485249059428,0.30918714716196477,1.0,-0.06807923638031145,-0.4258041172089802,-0.4097192738697184,-0.16131929879361914,0.31209339308457335,0.422160259591847,0.3939872118339834
Goal 11 Score,0.6892684150464877,0.47929485762450164,0.7239421299868104,0.8188220558116959,0.4765030706675485,0.42310957667696975,0.5968959023952896,0.3030049031596968,0.6113252485465233,-0.06807923638031145,1.0,-0.5865470649738046,-0.47167201498386485,-0.12148923378702492,-0.08577731356664693,0.484367624838488,0.22924579492715141
Goal 12 Score,-0.5783930204866604,-0.5095357447339036,-0.6503181152492703,-0.6019526120608106,-0.2922628809816007,-0.44525556164091157,-0.11711209484353946,-0.6522106886647567,-0.8384033482493738,-0.4258041172089802,-0.5865470649738046,1.0,0.8038593966748244,0.2583489961821884,-0.048584913634219275,-0.6840995727556972,-0.33403706354501295
Goal 13 Score,-0.6361480643498696,-0.49736283934622494,-0.605477151027154,-0.4789037258286742,0.016404751691230117,-0.36817220913857657,-0.14633115307309993,-0.5619113150765509,-0.6756010820087627,-0.4097192738697184,-0.47167201498386485,0.8038593966748244,1.0,0.05983989784966026,0.06526333674931785,-0.656715903204752,-0.23800331350096907
Goal 14 Score,-0.18766417640815836,0.12108414261495544,-0.21317829058132223,-0.23532698503199811,-0.3960927828511101,-0.31141356468814685,-0.27359451932639,-0.42480617438537616,-0.2136231701260779,-0.16131929879361914,-0.12148923378702492,0.2583489961821884,0.05983989784966026,1.0,-0.18875371233413002,-0.1736519867863043,-0.0016047049896133847
Goal 15 Score,-0.04005154994248521,0.06142007431308162,-0.09421183939839053,-0.052214491118702196,0.05725862526478479,0.1675028722407653,0.015640361588341544,0.20220501275083488,-0.012679642830833596,0.31209339308457335,-0.08577731356664693,-0.048584913634219275,0.06526333674931785,-0.18875371233413002,1.0,-0.0026629916186967136,-0.1785093071666213
Goal 16 Score,0.5210294730009836,0.420272248500531,0.5689452427247884,0.43019450830224903,0.1967374332460807,0.3969863407322073,0.14089889863902758,0.6621708261427919,0.6561940079307838,0.422160259591847,0.484367624838488,-0.6840995727556972,-0.656715903204752,-0.1736519867863043,-0.0026629916186967136,1.0,0.35172687152856036
Goal 17 Score,0.4189499158785743,0.41951247990846996,0.49421519905405925,0.19555384750867028,0.10900676613657073,0.48586423352936414,0.3399858196397565,0.05844222723591353,0.46545910122391054,0.3939872118339834,0.22924579492715141,-0.33403706354501295,-0.23800331350096907,-0.0016047049896133847,-0.1785093071666213,0.35172687152856036,1.0
