,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.161,0.887,-0.812,0.72,-0.692,0.406,0.03,-0.703,0.916,0.696,-0.409,0.479,0.294,0.572,-0.725,-0.482
Goal 2 Score,-0.161,1.0,-0.063,0.196,0.082,0.036,0.527,0.039,0.316,0.241,-0.156,0.167,-0.064,0.23,0.015,0.134,-0.126
Goal 3 Score,0.887,-0.063,1.0,0.913,-0.801,0.695,-0.036,-0.062,0.859,-0.745,-0.689,0.415,-0.462,-0.331,-0.6,0.77,0.398
Goal 4 Score,-0.812,0.196,0.913,1.0,0.701,-0.734,0.141,0.186,-0.793,0.72,0.761,-0.323,0.381,0.185,0.684,-0.758,-0.485
Goal 5 Score,0.72,0.082,-0.801,0.701,1.0,0.38,-0.121,0.325,0.699,-0.669,-0.248,0.234,-0.394,-0.43,-0.301,0.348,0.152
Goal 6 Score,-0.692,0.036,0.695,-0.734,0.38,1.0,0.344,0.424,-0.568,0.741,0.872,-0.476,0.55,0.109,0.852,-0.845,-0.682
Goal 7 Score,0.406,0.527,-0.036,0.141,-0.121,0.344,1.0,-0.063,-0.118,-0.607,-0.184,-0.047,-0.155,0.019,-0.352,0.078,0.445
Goal 8 Score,0.03,0.039,-0.062,0.186,0.325,0.424,-0.063,1.0,0.084,0.014,-0.392,-0.087,0.255,0.284,-0.551,0.356,0.425
Goal 9 Score,-0.703,0.316,0.859,-0.793,0.699,-0.568,-0.118,0.084,1.0,0.551,0.585,-0.539,0.473,0.214,0.474,-0.692,-0.401
Goal 10 Score,0.916,0.241,-0.745,0.72,-0.669,0.741,-0.607,0.014,0.551,1.0,-0.664,0.418,-0.593,-0.319,-0.598,0.663,0.554
Goal 11 Score,0.696,-0.156,-0.689,0.761,-0.248,0.872,-0.184,-0.392,0.585,-0.664,1.0,0.581,-0.547,-0.093,-0.726,0.95,0.682
Goal 12 Score,-0.409,0.167,0.415,-0.323,0.234,-0.476,-0.047,-0.087,-0.539,0.418,0.581,1.0,0.882,0.369,0.187,-0.688,-0.483
Goal 13 Score,0.479,-0.064,-0.462,0.381,-0.394,0.55,-0.155,0.255,0.473,-0.593,-0.547,0.882,1.0,-0.466,-0.264,0.613,0.506
Goal 14 Score,0.294,0.23,-0.331,0.185,-0.43,0.109,0.019,0.284,0.214,-0.319,-0.093,0.369,-0.466,1.0,0.053,0.195,0.075
Goal 15 Score,0.572,0.015,-0.6,0.684,-0.301,0.852,-0.352,-0.551,0.474,-0.598,-0.726,0.187,-0.264,0.053,1.0,0.685,0.697
Goal 16 Score,-0.725,0.134,0.77,-0.758,0.348,-0.845,0.078,0.356,-0.692,0.663,0.95,-0.688,0.613,0.195,0.685,1.0,-0.649
Goal 17 Score,-0.482,-0.126,0.398,-0.485,0.152,-0.682,0.445,0.425,-0.401,0.554,0.682,-0.483,0.506,0.075,0.697,-0.649,1.0
