,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.308,-0.481,0.617,-0.766,0.678,0.612,-0.007,-0.288,0.213,0.3,-0.62,0.528,0.631,-0.477,0.212,0.519
Goal 2 Score,-0.308,1.0,-0.285,0.33,-0.203,0.474,0.058,0.242,-0.149,0.406,-0.19,-0.206,0.169,0.649,-0.3,0.197,0.399
Goal 3 Score,-0.481,-0.285,1.0,0.692,-0.784,0.467,0.548,0.268,-0.136,0.49,0.681,-0.662,0.658,0.593,-0.676,0.293,0.708
Goal 4 Score,0.617,0.33,0.692,1.0,0.682,-0.589,-0.461,-0.001,0.141,-0.243,-0.235,0.367,-0.433,-0.644,0.663,-0.358,-0.555
Goal 5 Score,-0.766,-0.203,-0.784,0.682,1.0,0.652,0.691,0.032,-0.169,0.409,0.538,-0.81,0.721,0.594,-0.576,0.122,0.683
Goal 6 Score,0.678,0.474,0.467,-0.589,0.652,1.0,-0.499,0.161,0.355,-0.216,-0.051,0.513,-0.393,-0.67,0.536,-0.221,-0.53
Goal 7 Score,0.612,0.058,0.548,-0.461,0.691,-0.499,1.0,0.394,0.011,-0.034,-0.459,0.585,-0.23,-0.298,0.517,0.187,-0.293
Goal 8 Score,-0.007,0.242,0.268,-0.001,0.032,0.161,0.394,1.0,0.201,-0.41,-0.091,0.04,-0.447,-0.211,-0.056,-0.467,-0.464
Goal 9 Score,-0.288,-0.149,-0.136,0.141,-0.169,0.355,0.011,0.201,1.0,0.31,-0.098,-0.427,0.368,0.494,-0.073,0.46,0.378
Goal 10 Score,0.213,0.406,0.49,-0.243,0.409,-0.216,-0.034,-0.41,0.31,1.0,-0.134,0.604,-0.669,-0.561,0.037,-0.135,-0.474
Goal 11 Score,0.3,-0.19,0.681,-0.235,0.538,-0.051,-0.459,-0.091,-0.098,-0.134,1.0,0.472,-0.378,-0.081,0.485,0.125,-0.291
Goal 12 Score,-0.62,-0.206,-0.662,0.367,-0.81,0.513,0.585,0.04,-0.427,0.604,0.472,1.0,0.768,0.603,-0.333,0.041,0.541
Goal 13 Score,0.528,0.169,0.658,-0.433,0.721,-0.393,-0.23,-0.447,0.368,-0.669,-0.378,0.768,1.0,-0.634,0.281,-0.437,-0.695
Goal 14 Score,0.631,0.649,0.593,-0.644,0.594,-0.67,-0.298,-0.211,0.494,-0.561,-0.081,0.603,-0.634,1.0,0.492,-0.472,-0.631
Goal 15 Score,-0.477,-0.3,-0.676,0.663,-0.576,0.536,0.517,-0.056,-0.073,0.037,0.485,-0.333,0.281,0.492,1.0,0.175,0.588
Goal 16 Score,0.212,0.197,0.293,-0.358,0.122,-0.221,0.187,-0.467,0.46,-0.135,0.125,0.041,-0.437,-0.472,0.175,1.0,-0.433
Goal 17 Score,0.519,0.399,0.708,-0.555,0.683,-0.53,-0.293,-0.464,0.378,-0.474,-0.291,0.541,-0.695,-0.631,0.588,-0.433,1.0
