,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.35,0.68,-0.293,-0.021,0.54,0.573,-0.037,-0.459,0.509,-0.098,0.681,-0.543,-0.67,0.55,-0.21,0.485
Goal 2 Score,0.35,1.0,-0.509,0.105,0.379,0.135,0.119,0.608,-0.314,-0.415,-0.484,-0.138,-0.05,0.123,-0.049,-0.309,-0.121
Goal 3 Score,0.68,-0.509,1.0,0.2,0.384,-0.007,0.011,0.54,-0.156,-0.78,-0.432,-0.357,-0.041,0.375,-0.505,0.053,-0.178
Goal 4 Score,-0.293,0.105,0.2,1.0,0.686,0.658,0.592,0.091,-0.348,0.385,-0.402,0.322,-0.143,-0.667,0.498,-0.418,-0.243
Goal 5 Score,-0.021,0.379,0.384,0.686,1.0,-0.669,-0.645,-0.603,0.616,0.141,0.799,-0.246,0.284,0.454,-0.318,0.461,0.266
Goal 6 Score,0.54,0.135,-0.007,0.658,-0.669,1.0,-0.776,-0.496,0.743,-0.12,0.668,-0.608,0.536,0.717,-0.51,0.517,-0.032
Goal 7 Score,0.573,0.119,0.011,0.592,-0.645,-0.776,1.0,-0.52,0.796,-0.078,0.774,-0.642,0.721,0.703,-0.515,0.43,-0.251
Goal 8 Score,-0.037,0.608,0.54,0.091,-0.603,-0.496,-0.52,1.0,0.807,0.616,0.878,-0.382,0.608,0.21,-0.253,0.599,-0.168
Goal 9 Score,-0.459,-0.314,-0.156,-0.348,0.616,0.743,0.796,0.807,1.0,-0.234,-0.845,0.57,-0.803,-0.507,0.456,-0.599,0.384
Goal 10 Score,0.509,-0.415,-0.78,0.385,0.141,-0.12,-0.078,0.616,-0.234,1.0,-0.388,-0.152,-0.256,0.317,-0.382,-0.049,0.222
Goal 11 Score,-0.098,-0.484,-0.432,-0.402,0.799,0.668,0.774,0.878,-0.845,-0.388,1.0,0.481,-0.669,-0.402,0.354,-0.551,0.105
Goal 12 Score,0.681,-0.138,-0.357,0.322,-0.246,-0.608,-0.642,-0.382,0.57,-0.152,0.481,1.0,0.727,0.674,-0.705,0.409,-0.353
Goal 13 Score,-0.543,-0.05,-0.041,-0.143,0.284,0.536,0.721,0.608,-0.803,-0.256,-0.669,0.727,1.0,-0.421,0.333,-0.397,0.61
Goal 14 Score,-0.67,0.123,0.375,-0.667,0.454,0.717,0.703,0.21,-0.507,0.317,-0.402,0.674,-0.421,1.0,0.737,-0.511,0.199
Goal 15 Score,0.55,-0.049,-0.505,0.498,-0.318,-0.51,-0.515,-0.253,0.456,-0.382,0.354,-0.705,0.333,0.737,1.0,0.629,-0.04
Goal 16 Score,-0.21,-0.309,0.053,-0.418,0.461,0.517,0.43,0.599,-0.599,-0.049,-0.551,0.409,-0.397,-0.511,0.629,1.0,0.099
Goal 17 Score,0.485,-0.121,-0.178,-0.243,0.266,-0.032,-0.251,-0.168,0.384,0.222,0.105,-0.353,0.61,0.199,-0.04,0.099,1.0
