,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.5458150695909165,0.8866633510561717,0.6694124937886063,0.28713997661443197,0.6561661838578945,0.709231755355061,0.6434017360813539,0.47305955761067403,0.34730722898120153,0.7446906444136584,-0.6670386961168643,-0.5622071996803274,0.08066386826979673,-0.02439840584176347,0.7684730749382963,0.42711116279352535
Goal 2 Score,0.5458150695909165,1.0,0.6303500016599338,0.6832537554739782,0.364560928187577,0.5402191105234047,0.3525396293496062,0.4212959624322418,0.6503459948424848,0.25562906379343836,0.47928156692904994,-0.6548306274151005,-0.6764903657205952,0.31682387704444903,0.1586013760523301,0.5781020966153635,0.46404818783162693
Goal 3 Score,0.8866633510561717,0.6303500016599338,1.0,0.8552441082615955,0.4446695839433337,0.7105407115140931,0.7547525317289419,0.7161300026706808,0.6400416620630295,0.5497028745492993,0.8649501058565555,-0.7701876448563275,-0.6974829231517784,0.06876857754463402,0.021672593131572254,0.8579576390794924,0.533312559826251
Goal 4 Score,0.6694124937886063,0.6832537554739782,0.8552441082615955,1.0,0.5219734294507371,0.6225221623677831,0.6344621970900292,0.5263323192363499,0.6447857720355492,0.41560725550401406,0.6632434797867215,-0.777111286802574,-0.6297544335305924,0.15314111433690758,0.06401943932299921,0.692617122017319,0.5107127741997242
Goal 5 Score,0.28713997661443197,0.364560928187577,0.4446695839433337,0.5219734294507371,1.0,0.5308518629415664,0.4609520515897094,0.39051969818012167,0.5775317830812566,0.21311572378716412,0.45266698171676967,-0.618122895800647,-0.3105675282385859,-0.03864261004538133,0.04559695963369751,0.41974073164020625,0.4617677201940085
Goal 6 Score,0.6561661838578945,0.5402191105234047,0.7105407115140931,0.6225221623677831,0.5308518629415664,1.0,0.516264364595047,0.6888219480054973,0.6855791906130646,0.41649527570687767,0.7264495677852452,-0.711857686643232,-0.6488601109663987,0.19269770034509132,-0.07014339016787823,0.6102299916346199,0.291362318008278
Goal 7 Score,0.709231755355061,0.3525396293496062,0.7547525317289419,0.6344621970900292,0.4609520515897094,0.516264364595047,1.0,0.6170289419031942,0.4241353564806609,0.49948015037816357,0.5897025210514046,-0.5103918311222782,-0.4213528566040739,0.09541478005541484,0.015033409082379271,0.6381829169678884,0.3703599808782588
Goal 8 Score,0.6434017360813539,0.4212959624322418,0.7161300026706808,0.5263323192363499,0.39051969818012167,0.6888219480054973,0.6170289419031942,1.0,0.6641146321816092,0.3897361153403161,0.6319478664748178,-0.7474899177483679,-0.7114836750458037,0.018391697958720227,-0.28676672314613705,0.7020907053740144,0.26779025680360014
Goal 9 Score,0.47305955761067403,0.6503459948424848,0.6400416620630295,0.6447857720355492,0.5775317830812566,0.6855791906130646,0.4241353564806609,0.6641146321816092,1.0,0.5400698098066808,0.5918206592367063,-0.8847978817160916,-0.8624520268251045,0.1909507141415608,0.021903275924541214,0.7170582219983984,0.5476655124384834
Goal 10 Score,0.34730722898120153,0.25562906379343836,0.5497028745492993,0.41560725550401406,0.21311572378716412,0.41649527570687767,0.49948015037816357,0.3897361153403161,0.5400698098066808,1.0,0.4321288022539844,-0.3668908690461638,-0.5473045268216721,-0.07382338484709075,-0.11189201538789038,0.5801582007180737,0.1860149140188131
