,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.354,-0.555,0.414,-0.285,0.493,0.407,-0.595,0.345,0.276,0.399,0.26,-0.157,0.524,-0.535,0.26,0.276
Goal 2 Score,0.354,1.0,0.371,0.279,0.244,-0.488,0.189,0.161,-0.408,-0.006,-0.753,-0.467,-0.267,-0.328,0.656,-0.323,-0.019
Goal 3 Score,-0.555,0.371,1.0,0.642,-0.493,0.611,0.503,-0.552,0.527,0.449,0.606,0.374,-0.209,0.471,-0.454,-0.043,0.107
Goal 4 Score,0.414,0.279,0.642,1.0,0.342,-0.031,-0.724,0.582,-0.154,-0.452,0.081,0.121,0.484,-0.39,0.047,0.353,0.0
Goal 5 Score,-0.285,0.244,-0.493,0.342,1.0,0.356,0.303,-0.088,0.336,-0.327,0.375,0.519,-0.247,-0.007,0.156,0.329,0.108
Goal 6 Score,0.493,-0.488,0.611,-0.031,0.356,1.0,-0.108,0.221,-0.557,-0.009,-0.566,-0.824,-0.024,-0.093,0.296,-0.459,-0.505
Goal 7 Score,0.407,0.189,0.503,-0.724,0.303,-0.108,1.0,0.531,-0.129,-0.202,0.236,-0.061,0.576,-0.507,-0.077,0.156,-0.331
Goal 8 Score,-0.595,0.161,-0.552,0.582,-0.088,0.221,0.531,1.0,0.426,0.395,0.173,0.007,-0.249,0.518,-0.51,-0.013,-0.105
Goal 9 Score,0.345,-0.408,0.527,-0.154,0.336,-0.557,-0.129,0.426,1.0,-0.252,-0.495,-0.44,-0.423,-0.166,0.416,-0.092,-0.179
Goal 10 Score,0.276,-0.006,0.449,-0.452,-0.327,-0.009,-0.202,0.395,-0.252,1.0,-0.166,0.395,-0.148,-0.474,0.588,0.686,0.132
Goal 11 Score,0.399,-0.753,0.606,0.081,0.375,-0.566,0.236,0.173,-0.495,-0.166,1.0,-0.459,-0.268,-0.213,0.605,-0.254,0.155
Goal 12 Score,0.26,-0.467,0.374,0.121,0.519,-0.824,-0.061,0.007,-0.44,0.395,-0.459,1.0,0.131,0.114,-0.038,-0.666,-0.486
Goal 13 Score,-0.157,-0.267,-0.209,0.484,-0.247,-0.024,0.576,-0.249,-0.423,-0.148,-0.268,0.131,1.0,0.106,0.294,0.039,0.051
Goal 14 Score,0.524,-0.328,0.471,-0.39,-0.007,-0.093,-0.507,0.518,-0.166,-0.474,-0.213,0.114,0.106,1.0,0.58,0.215,-0.073
Goal 15 Score,-0.535,0.656,-0.454,0.047,0.156,0.296,-0.077,-0.51,0.416,0.588,0.605,-0.038,0.294,0.58,1.0,-0.103,-0.158
Goal 16 Score,0.26,-0.323,-0.043,0.353,0.329,-0.459,0.156,-0.013,-0.092,0.686,-0.254,-0.666,0.039,0.215,-0.103,1.0,-0.319
Goal 17 Score,0.276,-0.019,0.107,0.0,0.108,-0.505,-0.331,-0.105,-0.179,0.132,0.155,-0.486,0.051,-0.073,-0.158,-0.319,1.0
