,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.605,-0.456,0.831,-0.806,0.113,0.868,0.685,0.758,0.149,0.47,0.605,0.605,0.705,-0.065,0.073,0.632
Goal 2 Score,-0.605,1.0,-0.312,0.8,-0.716,0.479,0.338,0.343,0.531,-0.256,0.229,0.158,0.71,0.153,-0.071,0.334,0.133
Goal 3 Score,-0.456,-0.312,1.0,0.607,-0.746,0.115,0.629,0.493,0.432,-0.285,0.563,0.369,0.161,0.41,-0.206,0.387,0.149
Goal 4 Score,0.831,0.8,0.607,1.0,0.912,-0.231,-0.682,-0.568,-0.738,0.161,-0.435,-0.453,-0.66,-0.511,0.06,-0.293,-0.347
Goal 5 Score,-0.806,-0.716,-0.746,0.912,1.0,0.295,0.717,0.578,0.661,-0.324,0.571,0.422,0.557,0.472,-0.036,0.419,0.245
Goal 6 Score,0.113,0.479,0.115,-0.231,0.295,1.0,0.177,0.428,0.349,0.627,0.352,0.456,-0.038,0.533,-0.384,-0.734,0.422
Goal 7 Score,0.868,0.338,0.629,-0.682,0.717,0.177,1.0,-0.801,-0.794,-0.256,-0.569,-0.747,-0.391,-0.845,0.293,0.084,-0.673
Goal 8 Score,0.685,0.343,0.493,-0.568,0.578,0.428,-0.801,1.0,-0.853,-0.352,-0.679,-0.789,-0.527,-0.84,0.43,0.36,-0.69
Goal 9 Score,0.758,0.531,0.432,-0.738,0.661,0.349,-0.794,-0.853,1.0,-0.294,-0.596,-0.781,-0.642,-0.819,0.347,0.225,-0.684
Goal 10 Score,0.149,-0.256,-0.285,0.161,-0.324,0.627,-0.256,-0.352,-0.294,1.0,-0.148,-0.442,-0.151,-0.542,0.269,0.773,-0.718
Goal 11 Score,0.47,0.229,0.563,-0.435,0.571,0.352,-0.569,-0.679,-0.596,-0.148,1.0,-0.471,-0.478,-0.623,0.336,0.143,-0.361
Goal 12 Score,0.605,0.158,0.369,-0.453,0.422,0.456,-0.747,-0.789,-0.781,-0.442,-0.471,1.0,-0.177,-0.87,0.19,0.198,-0.765
Goal 13 Score,0.605,0.71,0.161,-0.66,0.557,-0.038,-0.391,-0.527,-0.642,-0.151,-0.478,-0.177,1.0,-0.355,0.172,0.173,-0.365
Goal 14 Score,0.705,0.153,0.41,-0.511,0.472,0.533,-0.845,-0.84,-0.819,-0.542,-0.623,-0.87,-0.355,1.0,0.346,0.342,-0.839
Goal 15 Score,-0.065,-0.071,-0.206,0.06,-0.036,-0.384,0.293,0.43,0.347,0.269,0.336,0.19,0.172,0.346,1.0,-0.407,0.184
Goal 16 Score,0.073,0.334,0.387,-0.293,0.419,-0.734,0.084,0.36,0.225,0.773,0.143,0.198,0.173,0.342,-0.407,1.0,0.444
Goal 17 Score,0.632,0.133,0.149,-0.347,0.245,0.422,-0.673,-0.69,-0.684,-0.718,-0.361,-0.765,-0.365,-0.839,0.184,0.444,1.0
