,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.845,0.977,-0.206,0.522,0.942,-0.859,-0.93,-0.951,0.797,0.459,-0.536,0.462,0.824,-0.956,-0.916,-0.923
Goal 2 Score,0.845,1.0,-0.843,0.117,-0.558,-0.88,0.821,0.89,0.939,-0.576,-0.066,0.743,-0.54,-0.822,0.921,0.683,0.837
Goal 3 Score,0.977,-0.843,1.0,0.135,-0.576,-0.923,0.924,0.961,0.941,-0.724,-0.368,0.608,-0.59,-0.848,0.956,0.918,0.967
Goal 4 Score,-0.206,0.117,0.135,1.0,-0.004,0.155,0.087,0.023,-0.217,0.376,0.607,0.235,-0.329,0.057,-0.209,-0.161,-0.061
Goal 5 Score,0.522,-0.558,-0.576,-0.004,1.0,-0.517,0.652,0.664,0.529,-0.307,0.202,0.555,-0.391,-0.352,0.573,0.509,0.494
Goal 6 Score,0.942,-0.88,-0.923,0.155,-0.517,1.0,0.889,0.929,0.958,-0.686,-0.329,0.616,-0.461,-0.784,0.953,0.855,0.882
Goal 7 Score,-0.859,0.821,0.924,0.087,0.652,0.889,1.0,-0.952,-0.879,0.503,0.102,-0.739,0.687,0.744,-0.903,-0.809,-0.895
Goal 8 Score,-0.93,0.89,0.961,0.023,0.664,0.929,-0.952,1.0,-0.925,0.633,0.158,-0.721,0.637,0.844,-0.943,-0.851,-0.936
Goal 9 Score,-0.951,0.939,0.941,-0.217,0.529,0.958,-0.879,-0.925,1.0,0.684,0.324,-0.622,0.474,0.819,-0.978,-0.823,-0.911
Goal 10 Score,0.797,-0.576,-0.724,0.376,-0.307,-0.686,0.503,0.633,0.684,1.0,-0.637,0.306,-0.286,-0.685,0.715,0.819,0.648
Goal 11 Score,0.459,-0.066,-0.368,0.607,0.202,-0.329,0.102,0.158,0.324,-0.637,1.0,-0.364,0.241,-0.274,0.324,0.493,0.329
Goal 12 Score,-0.536,0.743,0.608,0.235,0.555,0.616,-0.739,-0.721,-0.622,0.306,-0.364,1.0,0.855,0.629,-0.659,-0.473,-0.599
Goal 13 Score,0.462,-0.54,-0.59,-0.329,-0.391,-0.461,0.687,0.637,0.474,-0.286,0.241,0.855,1.0,-0.655,0.533,0.476,0.629
Goal 14 Score,0.824,-0.822,-0.848,0.057,-0.352,-0.784,0.744,0.844,0.819,-0.685,-0.274,0.629,-0.655,1.0,0.836,0.73,0.909
Goal 15 Score,-0.956,0.921,0.956,-0.209,0.573,0.953,-0.903,-0.943,-0.978,0.715,0.324,-0.659,0.533,0.836,1.0,-0.851,-0.92
Goal 16 Score,-0.916,0.683,0.918,-0.161,0.509,0.855,-0.809,-0.851,-0.823,0.819,0.493,-0.473,0.476,0.73,-0.851,1.0,-0.864
Goal 17 Score,-0.923,0.837,0.967,-0.061,0.494,0.882,-0.895,-0.936,-0.911,0.648,0.329,-0.599,0.629,0.909,-0.92,-0.864,1.0
