,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.348,0.563,0.481,-0.26,0.023,-0.079,-0.287,-0.642,0.2,0.29,0.201,-0.404,0.117,0.313,0.293,0.231
Goal 2 Score,0.348,1.0,-0.536,-0.051,-0.676,-0.604,0.37,0.935,0.259,-0.643,0.561,-0.604,0.037,0.057,-0.863,-0.231,-0.537
Goal 3 Score,0.563,-0.536,1.0,0.194,-0.284,-0.353,0.239,0.421,0.419,0.065,0.208,-0.413,0.018,0.383,-0.371,-0.272,0.133
Goal 4 Score,0.481,-0.051,0.194,1.0,0.473,0.302,0.426,0.106,0.238,-0.388,-0.414,-0.194,0.535,-0.302,-0.127,-0.039,-0.381
Goal 5 Score,-0.26,-0.676,-0.284,0.473,1.0,-0.704,0.11,0.716,-0.261,-0.504,0.818,-0.475,-0.377,0.28,-0.542,0.019,-0.276
Goal 6 Score,0.023,-0.604,-0.353,0.302,-0.704,1.0,0.044,0.659,0.005,-0.311,0.808,-0.565,-0.269,0.251,-0.514,-0.402,-0.09
Goal 7 Score,-0.079,0.37,0.239,0.426,0.11,0.044,1.0,-0.361,-0.219,0.255,-0.019,0.49,-0.343,-0.196,0.353,0.185,0.239
Goal 8 Score,-0.287,0.935,0.421,0.106,0.716,0.659,-0.361,1.0,-0.179,0.757,-0.655,0.597,-0.047,0.033,0.911,0.253,0.648
Goal 9 Score,-0.642,0.259,0.419,0.238,-0.261,0.005,-0.219,-0.179,1.0,-0.097,0.172,-0.029,-0.601,0.253,0.354,0.662,0.164
Goal 10 Score,0.2,-0.643,0.065,-0.388,-0.504,-0.311,0.255,0.757,-0.097,1.0,0.316,-0.431,0.07,-0.173,-0.66,0.141,-0.84
Goal 11 Score,0.29,0.561,0.208,-0.414,0.818,0.808,-0.019,-0.655,0.172,0.316,1.0,0.419,0.275,-0.149,0.543,0.283,0.186
Goal 12 Score,0.201,-0.604,-0.413,-0.194,-0.475,-0.565,0.49,0.597,-0.029,-0.431,0.419,1.0,0.241,0.527,-0.431,-0.274,-0.155
Goal 13 Score,-0.404,0.037,0.018,0.535,-0.377,-0.269,-0.343,-0.047,-0.601,0.07,0.275,0.241,1.0,0.15,0.178,0.476,0.284
Goal 14 Score,0.117,0.057,0.383,-0.302,0.28,0.251,-0.196,0.033,0.253,-0.173,-0.149,0.527,0.15,1.0,-0.197,-0.099,-0.385
Goal 15 Score,0.313,-0.863,-0.371,-0.127,-0.542,-0.514,0.353,0.911,0.354,-0.66,0.543,-0.431,0.178,-0.197,1.0,-0.361,-0.706
Goal 16 Score,0.293,-0.231,-0.272,-0.039,0.019,-0.402,0.185,0.253,0.662,0.141,0.283,-0.274,0.476,-0.099,-0.361,1.0,-0.035
Goal 17 Score,0.231,-0.537,0.133,-0.381,-0.276,-0.09,0.239,0.648,0.164,-0.84,0.186,-0.155,0.284,-0.385,-0.706,-0.035,1.0
