,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.453,0.497,0.797,-0.744,0.662,-0.296,-0.833,0.551,-0.457,-0.526,-0.398,0.616,0.434,-0.099,0.696,0.68
Goal 2 Score,-0.453,1.0,-0.359,0.675,-0.703,0.36,0.415,-0.296,0.588,-0.046,-0.398,-0.012,0.508,0.189,0.429,0.642,0.162
Goal 3 Score,0.497,-0.359,1.0,-0.159,0.221,-0.095,0.814,0.628,-0.286,0.619,-0.034,0.349,-0.394,-0.002,0.183,-0.2,-0.751
Goal 4 Score,0.797,0.675,-0.159,1.0,0.922,-0.63,0.19,0.835,-0.747,0.601,0.572,0.512,-0.711,-0.46,0.053,-0.801,-0.644
Goal 5 Score,-0.744,-0.703,0.221,0.922,1.0,0.502,-0.177,-0.8,0.81,-0.648,-0.474,-0.57,0.845,0.29,0.17,0.776,0.709
Goal 6 Score,0.662,0.36,-0.095,-0.63,0.502,1.0,0.036,0.579,-0.127,0.161,0.706,0.297,-0.371,-0.816,0.36,-0.573,-0.331
Goal 7 Score,-0.296,0.415,0.814,0.19,-0.177,0.036,1.0,-0.615,0.327,-0.736,0.297,-0.438,0.304,0.044,-0.411,0.178,0.718
Goal 8 Score,-0.833,-0.296,0.628,0.835,-0.8,0.579,-0.615,1.0,0.698,-0.81,-0.376,-0.569,0.754,0.4,-0.167,0.768,0.917
Goal 9 Score,0.551,0.588,-0.286,-0.747,0.81,-0.127,0.327,0.698,1.0,0.698,0.16,0.266,-0.729,0.024,-0.219,-0.681,-0.724
Goal 10 Score,-0.457,-0.046,0.619,0.601,-0.648,0.161,-0.736,-0.81,0.698,1.0,-0.093,-0.626,0.634,0.015,-0.11,0.529,0.87
Goal 11 Score,-0.526,-0.398,-0.034,0.572,-0.474,0.706,0.297,-0.376,0.16,-0.093,1.0,-0.19,0.298,0.555,-0.114,0.479,0.153
Goal 12 Score,-0.398,-0.012,0.349,0.512,-0.57,0.297,-0.438,-0.569,0.266,-0.626,-0.19,1.0,0.533,0.287,-0.257,0.167,0.486
Goal 13 Score,0.616,0.508,-0.394,-0.711,0.845,-0.371,0.304,0.754,-0.729,0.634,0.298,0.533,1.0,-0.21,-0.259,-0.726,-0.769
Goal 14 Score,0.434,0.189,-0.002,-0.46,0.29,-0.816,0.044,0.4,0.024,0.015,0.555,0.287,-0.21,1.0,0.553,-0.326,-0.131
Goal 15 Score,-0.099,0.429,0.183,0.053,0.17,0.36,-0.411,-0.167,-0.219,-0.11,-0.114,-0.257,-0.259,0.553,1.0,-0.149,0.015
Goal 16 Score,0.696,0.642,-0.2,-0.801,0.776,-0.573,0.178,0.768,-0.681,0.529,0.479,0.167,-0.726,-0.326,-0.149,1.0,-0.667
Goal 17 Score,0.68,0.162,-0.751,-0.644,0.709,-0.331,0.718,0.917,-0.724,0.87,0.153,0.486,-0.769,-0.131,0.015,-0.667,1.0
