,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.522,0.933,0.228,-0.889,0.695,-0.576,-0.602,0.37,-0.292,-0.102,-0.55,0.881,0.795,-0.421,-0.194,-0.176
Goal 2 Score,-0.522,1.0,0.617,0.219,-0.66,0.494,-0.231,-0.503,0.564,-0.629,0.165,-0.309,0.698,0.783,0.177,-0.079,-0.585
Goal 3 Score,0.933,0.617,1.0,0.047,0.866,-0.523,0.468,0.648,-0.483,0.44,-0.116,0.497,-0.917,-0.826,0.234,0.335,0.403
Goal 4 Score,0.228,0.219,0.047,1.0,0.173,-0.454,0.388,0.044,-0.012,-0.207,0.628,0.02,-0.11,-0.241,0.152,-0.53,-0.446
Goal 5 Score,-0.889,-0.66,0.866,0.173,1.0,0.708,-0.385,-0.626,0.481,-0.533,0.091,-0.647,0.88,0.785,-0.3,-0.247,-0.476
Goal 6 Score,0.695,0.494,-0.523,-0.454,0.708,1.0,0.547,0.403,-0.058,0.272,0.236,0.62,-0.559,-0.593,0.474,0.032,0.118
Goal 7 Score,-0.576,-0.231,0.468,0.388,-0.385,0.547,1.0,-0.096,-0.142,-0.078,-0.511,-0.467,0.458,0.429,-0.526,-0.023,0.314
Goal 8 Score,-0.602,-0.503,0.648,0.044,-0.626,0.403,-0.096,1.0,0.787,-0.133,0.399,0.005,0.619,0.608,0.164,0.153,-0.48
Goal 9 Score,0.37,0.564,-0.483,-0.012,0.481,-0.058,-0.142,0.787,1.0,0.19,-0.532,-0.256,-0.558,-0.547,-0.465,-0.158,0.521
Goal 10 Score,-0.292,-0.629,0.44,-0.207,-0.533,0.272,-0.078,-0.133,0.19,1.0,0.168,-0.568,0.43,0.469,0.015,-0.298,-0.644
Goal 11 Score,-0.102,0.165,-0.116,0.628,0.091,0.236,-0.511,0.399,-0.532,0.168,1.0,-0.217,-0.135,-0.022,-0.43,0.255,0.71
Goal 12 Score,-0.55,-0.309,0.497,0.02,-0.647,0.62,-0.467,0.005,-0.256,-0.568,-0.217,1.0,0.492,0.358,-0.657,-0.548,-0.244
Goal 13 Score,0.881,0.698,-0.917,-0.11,0.88,-0.559,0.458,0.619,-0.558,0.43,-0.135,0.492,1.0,-0.845,0.136,0.239,0.397
Goal 14 Score,0.795,0.783,-0.826,-0.241,0.785,-0.593,0.429,0.608,-0.547,0.469,-0.022,0.358,-0.845,1.0,0.033,0.084,0.341
Goal 15 Score,-0.421,0.177,0.234,0.152,-0.3,0.474,-0.526,0.164,-0.465,0.015,-0.43,-0.657,0.136,0.033,1.0,-0.36,0.308
Goal 16 Score,-0.194,-0.079,0.335,-0.53,-0.247,0.032,-0.023,0.153,-0.158,-0.298,0.255,-0.548,0.239,0.084,-0.36,1.0,-0.333
Goal 17 Score,-0.176,-0.585,0.403,-0.446,-0.476,0.118,0.314,-0.48,0.521,-0.644,0.71,-0.244,0.397,0.341,0.308,-0.333,1.0
